"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR"
"Continente","CS COLONINHA",71,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",11.5789473684211
"Continente","CS COLONINHA",72,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",9.6969696969697
"Sul","CS FAZENDA DO RIO TAVARES",780,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",21.1981566820277
"Sul","CS FAZENDA DO RIO TAVARES",781,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.018691588785
"Continente","CS ESTREITO",80,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",13.855421686747
"Continente","CS ESTREITO",81,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.1891891891892
"Continente","CS ESTREITO",82,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",18.6746987951807
"Continente","CS ESTREITO",83,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",20.6060606060606
"Centro","CS TRINDADE",850,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",15.3284671532847
"Centro","CS TRINDADE",851,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",11.5702479338843
"Centro","CS TRINDADE",852,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",3.33333333333333
"Centro","CS TRINDADE",853,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",9.63855421686747
"Centro","CS TRINDADE",854,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",8.25688073394496
"Continente","CS VILA APARECIDA",90,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",2.42424242424242
"Continente","CS VILA APARECIDA",91,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",2.63157894736842
"Centro","CS CENTRO",950,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",9.66386554621849
"Centro","CS CENTRO",951,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",22
"Centro","CS CENTRO",952,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",10.4347826086957
"Norte","CS SANTINHO",980,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",14.8471615720524
"Norte","CS SANTINHO",981,"2016 Q3","PERCENTUAL_FALTAS_ODONTO",20.6666666666667
"Continente","CS JARDIM ATLÂNTICO",10,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",20
"Continente","CS NOVO CONTINENTE",100,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",17.6
"Continente","CS NOVO CONTINENTE",101,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",8.26446280991736
"Continente","CS NOVO CONTINENTE",102,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",14.8717948717949
"Continente","CS JARDIM ATLÂNTICO",11,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.7931034482759
"Centro","CS MONTE SERRAT",120,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",20.2453987730061
"Centro","CS MONTE SERRAT",121,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",16.6666666666667
"Centro","CS MONTE SERRAT",122,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.8121546961326
"Centro","CS PRAINHA",130,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",31.2101910828025
"Centro","CS PRAINHA",131,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.4615384615385
"Centro","CS PRAINHA",132,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.1313131313131
"Centro","CS PANTANAL",160,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",23.3766233766234
"Centro","CS PANTANAL",161,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",28.169014084507
"Centro","CS CÓRREGO GRANDE",170,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",19.8347107438017
"Centro","CS CÓRREGO GRANDE",171,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",4.65116279069767
"Centro","CS CÓRREGO GRANDE",172,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.1818181818182
"Centro","CS ITACORUBI",190,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",22.3175965665236
"Centro","CS ITACORUBI",191,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",25.9259259259259
"Centro","CS ITACORUBI",192,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",14.2201834862385
"Centro","CS ITACORUBI",193,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.2481751824818
"Continente","CS BALNEÁRIO",20,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",22.8915662650602
"Sul","CS CAIEIRA BARRA DO SUL",200,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",27.4509803921569
"Continente","CS BALNEÁRIO",21,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",21.8934911242604
"Sul","CS ALTO RIBEIRÃO",210,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",19.8795180722892
"Sul","CS RIBEIRÃO DA ILHA",220,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.2795698924731
"Sul","CS PANTANO DO SUL",230,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",8.33333333333333
"Sul","CS ARMAÇÃO",240,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.2222222222222
"Sul","CS ARMAÇÃO",241,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",9.09090909090909
"Sul","CS ARMAÇÃO",242,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",5.88235294117647
"Sul","CS MORRO DAS PEDRAS",250,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",20.2127659574468
"Sul","CS MORRO DAS PEDRAS",251,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.0478468899522
"Sul","CS TAPERA",260,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",11.3475177304965
"Sul","CS TAPERA",261,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",21.4814814814815
"Sul","CS TAPERA",262,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",11.1111111111111
"Sul","CS TAPERA",263,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",17.5
"Sul","CS CARIANOS",270,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.8433734939759
"Sul","CS CARIANOS",271,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.3448275862069
"Sul","CS CARIANOS",272,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10
"Sul","CS CAMPECHE",280,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.7234042553191
"Sul","CS CAMPECHE",281,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",11.1940298507463
"Sul","CS RIO TAVARES",290,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",3.68098159509202
"Sul","CS RIO TAVARES",291,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",2.88461538461538
