"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Continente","CS NOVO CONTINENTE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",11.9433198380567
"Centro","CS PANTANAL","2014 Q2","PERCENTUAL_FALTAS_ODONTO",17.1806167400881
"Sul","CS PANTANO DO SUL","2014 Q2","PERCENTUAL_FALTAS_ODONTO",18.1184668989547
"Norte","CS PONTA DAS CANAS","2014 Q2","PERCENTUAL_FALTAS_ODONTO",15.625
"Centro","CS PRAINHA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",29.8507462686567
"Norte","CS RATONES","2014 Q2","PERCENTUAL_FALTAS_ODONTO",17.9577464788732
"Sul","CS RIBEIRÃO DA ILHA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",27.027027027027
"Sul","CS RIO TAVARES","2014 Q2","PERCENTUAL_FALTAS_ODONTO",11.0759493670886
"Norte","CS RIO VERMELHO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",13.0776794493609
"Centro","CS SACO DOS LIMÕES","2014 Q2","PERCENTUAL_FALTAS_ODONTO",10.8747044917258
"Norte","CS SACO GRANDE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",11.4754098360656
"Norte","CS SANTINHO","2014 Q2","PERCENTUAL_FALTAS_ODONTO",15.4362416107383
"Norte","CS SANTO ANTONIO LISBOA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",16.9105691056911
"Continente","CS SAPE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",11.3207547169811
"Sul","CS TAPERA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",13.6771300448431
"Centro","CS TRINDADE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",13.2936507936508
"Norte","CS VARGEM GRANDE","2014 Q2","PERCENTUAL_FALTAS_ODONTO",21.4285714285714
"Norte","CS VARGEM PEQUENA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",7.8125
"Continente","CS VILA APARECIDA","2014 Q2","PERCENTUAL_FALTAS_ODONTO",5.26315789473684
"Continente","CS ABRAÃO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",18.2584269662921
"Centro","CS AGRONÔMICA","2014 Q3","PERCENTUAL_FALTAS_ODONTO",15.9371492704826
"Sul","CS ALTO RIBEIRÃO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",35.202492211838
"Sul","CS ARMAÇÃO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",5.94594594594595
"Continente","CS BALNEÁRIO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",14.5299145299145
"Norte","CS BARRA DA LAGOA","2014 Q3","PERCENTUAL_FALTAS_ODONTO",10.9730848861284
"Norte","CS CACHOEIRA BOM JESUS","2014 Q3","PERCENTUAL_FALTAS_ODONTO",22.2222222222222
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q3","PERCENTUAL_FALTAS_ODONTO",11.2903225806452
"Sul","CS CAMPECHE","2014 Q3","PERCENTUAL_FALTAS_ODONTO",14.1592920353982
"Norte","CS CANASVIEIRAS","2014 Q3","PERCENTUAL_FALTAS_ODONTO",18.8916876574307
"Sul","CS CANTO DA LAGOA","2014 Q3","PERCENTUAL_FALTAS_ODONTO",8.2051282051282
"Continente","CS CAPOEIRAS","2014 Q3","PERCENTUAL_FALTAS_ODONTO",13.8014527845036
"Sul","CS CARIANOS","2014 Q3","PERCENTUAL_FALTAS_ODONTO",12.0454545454545
"Centro","CS CENTRO","2014 Q3","PERCENTUAL_FALTAS_ODONTO",17.8477690288714
