"DISTRITO","UNIDADE","AREA","ANO","MES","COD_PROCEDIMENTO","QUANTIDADE"
"Norte","CS RATONES",1,2018,4,"0214010082",2
"Norte","CS RATONES",1,2018,6,"0214010082",1
"Norte","CS RATONES",1,2018,6,"0214010090",2
"Norte","CS RATONES",1,2018,4,"0214010104",2
"Norte","CS RATONES",1,2018,6,"0214010104",3
"Norte","CS RIO VERMELHO",0,2018,4,"0214010058",1
"Norte","CS RIO VERMELHO",0,2018,5,"0214010058",1
"Norte","CS RIO VERMELHO",0,2018,6,"0214010058",1
"Norte","CS RIO VERMELHO",0,2018,4,"0214010074",1
"Norte","CS RIO VERMELHO",0,2018,5,"0214010074",2
"Norte","CS RIO VERMELHO",0,2018,6,"0214010074",1
"Norte","CS RIO VERMELHO",0,2018,5,"0214010082",4
"Norte","CS RIO VERMELHO",0,2018,6,"0214010082",1
"Norte","CS RIO VERMELHO",0,2018,7,"0214010082",3
"Norte","CS RIO VERMELHO",0,2018,4,"0214010090",1
"Norte","CS RIO VERMELHO",0,2018,5,"0214010090",1
"Norte","CS RIO VERMELHO",0,2018,6,"0214010090",1
"Norte","CS RIO VERMELHO",0,2018,4,"0214010104",1
"Norte","CS RIO VERMELHO",0,2018,5,"0214010104",1
"Norte","CS RIO VERMELHO",0,2018,6,"0214010104",1
"Norte","CS RIO VERMELHO",1,2018,4,"0214010040",1
"Norte","CS RIO VERMELHO",1,2018,7,"0214010058",1
"Norte","CS RIO VERMELHO",1,2018,4,"0214010074",2
"Norte","CS RIO VERMELHO",1,2018,5,"0214010074",1
"Norte","CS RIO VERMELHO",1,2018,7,"0214010074",1
"Norte","CS RIO VERMELHO",1,2018,4,"0214010082",1
"Norte","CS RIO VERMELHO",1,2018,6,"0214010082",2
"Norte","CS RIO VERMELHO",1,2018,7,"0214010082",1
"Norte","CS RIO VERMELHO",1,2018,7,"0214010090",1
"Norte","CS RIO VERMELHO",1,2018,4,"0214010104",1
"Norte","CS RIO VERMELHO",1,2018,7,"0214010104",1
"Norte","CS RIO VERMELHO",2,2018,6,"0214010058",1
"Norte","CS RIO VERMELHO",2,2018,6,"0214010074",1
"Norte","CS RIO VERMELHO",2,2018,5,"0214010082",1
"Norte","CS RIO VERMELHO",2,2018,6,"0214010090",1
"Norte","CS RIO VERMELHO",3,2018,5,"0214010058",1
"Norte","CS RIO VERMELHO",3,2018,7,"0214010058",2
"Norte","CS RIO VERMELHO",3,2018,7,"0214010074",1
"Norte","CS RIO VERMELHO",3,2018,6,"0214010082",1
"Norte","CS RIO VERMELHO",3,2018,7,"0214010090",1
"Norte","CS RIO VERMELHO",4,2018,5,"0214010058",1
"Norte","CS RIO VERMELHO",4,2018,6,"0214010058",1
"Norte","CS RIO VERMELHO",4,2018,6,"0214010074",1
"Norte","CS RIO VERMELHO",4,2018,4,"0214010082",1
"Norte","CS RIO VERMELHO",4,2018,6,"0214010090",1
"Norte","CS SACO GRANDE",0,2018,5,"0214010040",1
"Norte","CS SACO GRANDE",0,2018,7,"0214010040",1
"Norte","CS SACO GRANDE",0,2018,6,"0214010058",3
"Norte","CS SACO GRANDE",0,2018,6,"0214010074",2
"Norte","CS SACO GRANDE",0,2018,5,"0214010082",1
"Norte","CS SACO GRANDE",0,2018,7,"0214010082",1
"Norte","CS SACO GRANDE",0,2018,6,"0214010090",2
"Norte","CS SACO GRANDE",0,2018,6,"0214010104",2
"Norte","CS SACO GRANDE",0,2018,7,"0214010104",1
"Norte","CS SACO GRANDE",1,2018,5,"0214010040",1
"Norte","CS SACO GRANDE",1,2018,6,"0214010058",2
"Norte","CS SACO GRANDE",1,2018,6,"0214010074",1
"Norte","CS SACO GRANDE",1,2018,5,"0214010082",1
"Norte","CS SACO GRANDE",1,2018,6,"0214010090",1
"Norte","CS SACO GRANDE",1,2018,6,"0214010104",1
"Norte","CS SACO GRANDE",2,2018,5,"0214010058",3
"Norte","CS SACO GRANDE",2,2018,6,"0214010058",1
"Norte","CS SACO GRANDE",2,2018,7,"0214010058",2
"Norte","CS SACO GRANDE",2,2018,5,"0214010074",3
"Norte","CS SACO GRANDE",2,2018,6,"0214010074",1
"Norte","CS SACO GRANDE",2,2018,7,"0214010074",2
"Norte","CS SACO GRANDE",2,2018,5,"0214010090",3
"Norte","CS SACO GRANDE",2,2018,6,"0214010090",1
"Norte","CS SACO GRANDE",2,2018,7,"0214010090",2
"Norte","CS SACO GRANDE",2,2018,5,"0214010104",3
"Norte","CS SACO GRANDE",2,2018,6,"0214010104",1
"Norte","CS SACO GRANDE",2,2018,7,"0214010104",2
"Norte","CS SACO GRANDE",3,2018,5,"0214010058",1
"Norte","CS SACO GRANDE",3,2018,6,"0214010058",3
"Norte","CS SACO GRANDE",3,2018,7,"0214010058",4
"Norte","CS SACO GRANDE",3,2018,5,"0214010074",1
"Norte","CS SACO GRANDE",3,2018,6,"0214010074",2
"Norte","CS SACO GRANDE",3,2018,7,"0214010074",3
"Norte","CS SACO GRANDE",3,2018,7,"0214010082",1
"Norte","CS SACO GRANDE",3,2018,5,"0214010090",1
"Norte","CS SACO GRANDE",3,2018,6,"0214010090",2
"Norte","CS SACO GRANDE",3,2018,7,"0214010090",2
"Norte","CS SACO GRANDE",3,2018,6,"0214010104",2
"Norte","CS SACO GRANDE",3,2018,7,"0214010104",4
"Norte","CS SACO GRANDE",4,2018,4,"0214010040",1
"Norte","CS SACO GRANDE",4,2018,4,"0214010058",1
"Norte","CS SACO GRANDE",4,2018,7,"0214010058",1
"Norte","CS SACO GRANDE",4,2018,4,"0214010074",2
"Norte","CS SACO GRANDE",4,2018,7,"0214010074",1
"Norte","CS SACO GRANDE",4,2018,4,"0214010090",2
"Norte","CS SACO GRANDE",4,2018,7,"0214010090",1
"Norte","CS SACO GRANDE",4,2018,4,"0214010104",1
"Norte","CS SACO GRANDE",4,2018,7,"0214010104",1
"Norte","CS SACO GRANDE",5,2018,6,"0214010058",1
"Norte","CS SACO GRANDE",5,2018,7,"0214010058",2
"Norte","CS SACO GRANDE",5,2018,5,"0214010074",1
"Norte","CS SACO GRANDE",5,2018,6,"0214010074",1
"Norte","CS SACO GRANDE",5,2018,6,"0214010090",1
"Norte","CS SACO GRANDE",5,2018,7,"0214010090",2
"Norte","CS SACO GRANDE",5,2018,6,"0214010104",1
"Norte","CS SACO GRANDE",5,2018,7,"0214010104",1
"Norte","CS SANTINHO",0,2018,4,"0214010058",1
"Norte","CS SANTINHO",0,2018,6,"0214010058",2
"Norte","CS SANTINHO",0,2018,7,"0214010058",5
"Norte","CS SANTINHO",0,2018,4,"0214010074",1
"Norte","CS SANTINHO",0,2018,6,"0214010074",1
"Norte","CS SANTINHO",0,2018,7,"0214010074",4
"Norte","CS SANTINHO",0,2018,6,"0214010082",1
"Norte","CS SANTINHO",0,2018,7,"0214010082",1
"Norte","CS SANTINHO",0,2018,4,"0214010090",1
"Norte","CS SANTINHO",0,2018,6,"0214010090",1
"Norte","CS SANTINHO",0,2018,7,"0214010090",4
"Norte","CS SANTINHO",1,2018,4,"0214010040",1
"Norte","CS SANTINHO",1,2018,4,"0214010058",1
"Norte","CS SANTINHO",1,2018,5,"0214010058",1
"Norte","CS SANTINHO",1,2018,7,"0214010058",4
"Norte","CS SANTINHO",1,2018,4,"0214010074",2
"Norte","CS SANTINHO",1,2018,5,"0214010074",3
"Norte","CS SANTINHO",1,2018,7,"0214010074",4
"Norte","CS SANTINHO",1,2018,4,"0214010082",2
"Norte","CS SANTINHO",1,2018,4,"0214010090",5
"Norte","CS SANTINHO",1,2018,5,"0214010090",2
"Norte","CS SANTINHO",1,2018,7,"0214010090",4
"Norte","CS SANTO ANTONIO LISBOA",0,2018,6,"0214010058",1
"Norte","CS SANTO ANTONIO LISBOA",0,2018,6,"0214010104",1
"Norte","CS SANTO ANTONIO LISBOA",1,2018,5,"0214010058",1
"Norte","CS SANTO ANTONIO LISBOA",1,2018,6,"0214010058",2
"Norte","CS SANTO ANTONIO LISBOA",1,2018,5,"0214010074",2
"Norte","CS SANTO ANTONIO LISBOA",1,2018,6,"0214010074",2
"Norte","CS SANTO ANTONIO LISBOA",1,2018,5,"0214010090",1
"Norte","CS SANTO ANTONIO LISBOA",1,2018,6,"0214010090",2
"Norte","CS SANTO ANTONIO LISBOA",1,2018,5,"0214010104",1
"Norte","CS SANTO ANTONIO LISBOA",1,2018,6,"0214010104",2
"Norte","CS VARGEM GRANDE",0,2018,6,"0214010040",1
"Norte","CS VARGEM GRANDE",0,2018,4,"0214010058",1
"Norte","CS VARGEM GRANDE",0,2018,5,"0214010058",3
"Norte","CS VARGEM GRANDE",0,2018,6,"0214010058",5
"Norte","CS VARGEM GRANDE",0,2018,7,"0214010058",2
"Norte","CS VARGEM GRANDE",0,2018,4,"0214010074",1
"Norte","CS VARGEM GRANDE",0,2018,5,"0214010074",2
"Norte","CS VARGEM GRANDE",0,2018,6,"0214010074",5
"Norte","CS VARGEM GRANDE",0,2018,7,"0214010074",2
"Norte","CS VARGEM GRANDE",0,2018,4,"0214010082",1
"Norte","CS VARGEM GRANDE",0,2018,6,"0214010082",2
"Norte","CS VARGEM GRANDE",0,2018,4,"0214010090",1
"Norte","CS VARGEM GRANDE",0,2018,5,"0214010090",3
"Norte","CS VARGEM GRANDE",0,2018,6,"0214010090",7
"Norte","CS VARGEM GRANDE",0,2018,7,"0214010090",2
"Norte","CS VARGEM GRANDE",0,2018,4,"0214010104",1
"Norte","CS VARGEM GRANDE",0,2018,5,"0214010104",3
"Norte","CS VARGEM GRANDE",0,2018,6,"0214010104",7
"Norte","CS VARGEM GRANDE",0,2018,7,"0214010104",3
"Sul","CS ALTO RIBEIRÃO",0,2018,4,"0214010058",2
"Sul","CS ALTO RIBEIRÃO",0,2018,6,"0214010058",7
"Sul","CS ALTO RIBEIRÃO",0,2018,7,"0214010058",2
"Sul","CS ALTO RIBEIRÃO",0,2018,4,"0214010074",2
"Sul","CS ALTO RIBEIRÃO",0,2018,6,"0214010074",6
"Sul","CS ALTO RIBEIRÃO",0,2018,7,"0214010074",1
"Sul","CS ALTO RIBEIRÃO",0,2018,4,"0214010090",2
"Sul","CS ALTO RIBEIRÃO",0,2018,6,"0214010090",8
"Sul","CS ALTO RIBEIRÃO",0,2018,7,"0214010090",1
"Sul","CS ALTO RIBEIRÃO",0,2018,4,"0214010104",1
"Sul","CS ALTO RIBEIRÃO",0,2018,6,"0214010104",7
"Sul","CS ARMAÇÃO",0,2018,4,"0214010058",2
"Sul","CS ARMAÇÃO",0,2018,5,"0214010058",2
"Sul","CS ARMAÇÃO",0,2018,6,"0214010058",2
"Sul","CS ARMAÇÃO",0,2018,7,"0214010058",7
"Sul","CS ARMAÇÃO",0,2018,4,"0214010074",2
"Sul","CS ARMAÇÃO",0,2018,5,"0214010074",2
"Sul","CS ARMAÇÃO",0,2018,6,"0214010074",2
"Sul","CS ARMAÇÃO",0,2018,7,"0214010074",7
"Sul","CS ARMAÇÃO",0,2018,4,"0214010090",2
"Sul","CS ARMAÇÃO",0,2018,5,"0214010090",2
"Sul","CS ARMAÇÃO",0,2018,6,"0214010090",2
"Sul","CS ARMAÇÃO",0,2018,7,"0214010090",7
"Sul","CS ARMAÇÃO",0,2018,4,"0214010104",2
"Sul","CS ARMAÇÃO",0,2018,5,"0214010104",2
"Sul","CS ARMAÇÃO",0,2018,6,"0214010104",2
"Sul","CS ARMAÇÃO",0,2018,7,"0214010104",6
"Sul","CS ARMAÇÃO",1,2018,7,"0214010040",2
"Sul","CS ARMAÇÃO",1,2018,4,"0214010058",2
"Sul","CS ARMAÇÃO",1,2018,5,"0214010058",1
"Sul","CS ARMAÇÃO",1,2018,6,"0214010058",1
"Sul","CS ARMAÇÃO",1,2018,7,"0214010058",4
"Sul","CS ARMAÇÃO",1,2018,4,"0214010074",2
"Sul","CS ARMAÇÃO",1,2018,5,"0214010074",1
"Sul","CS ARMAÇÃO",1,2018,6,"0214010074",1
"Sul","CS ARMAÇÃO",1,2018,7,"0214010074",6
"Sul","CS ARMAÇÃO",1,2018,5,"0214010082",1
"Sul","CS ARMAÇÃO",1,2018,7,"0214010082",2
"Sul","CS ARMAÇÃO",1,2018,4,"0214010090",2
"Sul","CS ARMAÇÃO",1,2018,5,"0214010090",1
"Sul","CS ARMAÇÃO",1,2018,6,"0214010090",1
"Sul","CS ARMAÇÃO",1,2018,7,"0214010090",7
"Sul","CS ARMAÇÃO",1,2018,4,"0214010104",2
"Sul","CS ARMAÇÃO",1,2018,5,"0214010104",1
"Sul","CS ARMAÇÃO",1,2018,6,"0214010104",1
"Sul","CS ARMAÇÃO",1,2018,7,"0214010104",8
"Sul","CS ARMAÇÃO",2,2018,6,"0214010058",1
"Sul","CS ARMAÇÃO",2,2018,7,"0214010058",1
"Sul","CS ARMAÇÃO",2,2018,6,"0214010074",1
"Sul","CS ARMAÇÃO",2,2018,7,"0214010074",1
"Sul","CS ARMAÇÃO",2,2018,6,"0214010090",1
"Sul","CS ARMAÇÃO",2,2018,7,"0214010090",1
"Sul","CS ARMAÇÃO",2,2018,6,"0214010104",1
"Sul","CS ARMAÇÃO",2,2018,7,"0214010104",1
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,4,"0214010058",1
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,7,"0214010058",3
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,4,"0214010074",1
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,7,"0214010074",5
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,4,"0214010090",1
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,7,"0214010090",3
"Sul","CS CAMPECHE",0,2018,4,"0214010040",2
"Sul","CS CAMPECHE",0,2018,5,"0214010040",2
"Sul","CS CAMPECHE",0,2018,4,"0214010058",1
"Sul","CS CAMPECHE",0,2018,5,"0214010058",3
"Sul","CS CAMPECHE",0,2018,6,"0214010058",1
"Sul","CS CAMPECHE",0,2018,7,"0214010058",2
"Sul","CS CAMPECHE",0,2018,5,"0214010074",5
"Sul","CS CAMPECHE",0,2018,6,"0214010074",2
"Sul","CS CAMPECHE",0,2018,7,"0214010074",3
"Sul","CS CAMPECHE",0,2018,4,"0214010082",2
"Sul","CS CAMPECHE",0,2018,5,"0214010082",2
"Sul","CS CAMPECHE",0,2018,6,"0214010082",1
"Sul","CS CAMPECHE",0,2018,4,"0214010090",1
"Sul","CS CAMPECHE",0,2018,5,"0214010090",5
"Sul","CS CAMPECHE",0,2018,6,"0214010090",1
"Sul","CS CAMPECHE",0,2018,4,"0214010104",2
"Sul","CS CAMPECHE",0,2018,5,"0214010104",5
"Sul","CS CAMPECHE",0,2018,6,"0214010104",1
"Sul","CS CAMPECHE",1,2018,5,"0214010040",1
"Sul","CS CAMPECHE",1,2018,6,"0214010040",1
"Sul","CS CAMPECHE",1,2018,7,"0214010040",3
"Sul","CS CAMPECHE",1,2018,4,"0214010058",2
"Sul","CS CAMPECHE",1,2018,5,"0214010058",1
"Sul","CS CAMPECHE",1,2018,6,"0214010058",3
"Sul","CS CAMPECHE",1,2018,7,"0214010058",4
"Sul","CS CAMPECHE",1,2018,4,"0214010074",2
"Sul","CS CAMPECHE",1,2018,5,"0214010074",1
"Sul","CS CAMPECHE",1,2018,6,"0214010074",5
"Sul","CS CAMPECHE",1,2018,7,"0214010074",6
"Sul","CS CAMPECHE",1,2018,5,"0214010082",1
"Sul","CS CAMPECHE",1,2018,7,"0214010082",2
"Sul","CS CAMPECHE",1,2018,4,"0214010090",2
"Sul","CS CAMPECHE",1,2018,5,"0214010090",2
"Sul","CS CAMPECHE",1,2018,6,"0214010090",3
"Sul","CS CAMPECHE",1,2018,7,"0214010090",7
"Sul","CS CAMPECHE",1,2018,4,"0214010104",2
"Sul","CS CAMPECHE",1,2018,5,"0214010104",1
"Sul","CS CAMPECHE",1,2018,6,"0214010104",2
"Sul","CS CAMPECHE",1,2018,7,"0214010104",7
"Sul","CS CANTO DA LAGOA",0,2018,4,"0214010058",1
"Sul","CS CANTO DA LAGOA",0,2018,7,"0214010058",1
"Sul","CS CANTO DA LAGOA",0,2018,4,"0214010074",1
"Sul","CS CANTO DA LAGOA",0,2018,7,"0214010074",1
"Sul","CS CANTO DA LAGOA",0,2018,4,"0214010090",1
"Sul","CS CANTO DA LAGOA",0,2018,7,"0214010090",1
"Sul","CS CANTO DA LAGOA",0,2018,7,"0214010104",1
"Sul","CS CARIANOS",0,2018,4,"0214010058",3
"Sul","CS CARIANOS",0,2018,5,"0214010058",1
"Sul","CS CARIANOS",0,2018,6,"0214010058",1
"Sul","CS CARIANOS",0,2018,7,"0214010058",1
"Sul","CS CARIANOS",0,2018,4,"0214010074",3
"Sul","CS CARIANOS",0,2018,5,"0214010074",1
"Sul","CS CARIANOS",0,2018,6,"0214010074",1
"Sul","CS CARIANOS",0,2018,4,"0214010090",3
"Sul","CS CARIANOS",0,2018,5,"0214010090",1
"Sul","CS CARIANOS",0,2018,6,"0214010090",1
"Sul","CS CARIANOS",0,2018,4,"0214010104",3
"Sul","CS CARIANOS",0,2018,5,"0214010104",1
"Sul","CS CARIANOS",0,2018,6,"0214010104",1
"Sul","CS CARIANOS",1,2018,4,"0214010058",6
"Sul","CS CARIANOS",1,2018,5,"0214010058",3
"Sul","CS CARIANOS",1,2018,6,"0214010058",2
"Sul","CS CARIANOS",1,2018,7,"0214010058",1
"Sul","CS CARIANOS",1,2018,4,"0214010074",6
"Sul","CS CARIANOS",1,2018,5,"0214010074",3
"Sul","CS CARIANOS",1,2018,6,"0214010074",2
"Sul","CS CARIANOS",1,2018,7,"0214010074",1
"Sul","CS CARIANOS",1,2018,4,"0214010090",6
"Sul","CS CARIANOS",1,2018,5,"0214010090",4
"Sul","CS CARIANOS",1,2018,6,"0214010090",1
"Sul","CS CARIANOS",1,2018,7,"0214010090",1
"Sul","CS CARIANOS",1,2018,4,"0214010104",6
"Sul","CS CARIANOS",1,2018,5,"0214010104",1
"Sul","CS CARIANOS",1,2018,6,"0214010104",1
"Sul","CS CARIANOS",1,2018,7,"0214010104",1
"Sul","CS CARIANOS",2,2018,4,"0214010058",1
"Sul","CS CARIANOS",2,2018,4,"0214010074",1
"Sul","CS CARIANOS",2,2018,4,"0214010090",1
"Sul","CS CARIANOS",2,2018,4,"0214010104",1
"Sul","CS COSTA DA LAGOA",0,2018,4,"0214010058",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,4,"0214010058",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,5,"0214010058",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,6,"0214010058",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,7,"0214010058",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,4,"0214010074",4
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,5,"0214010074",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,6,"0214010074",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,4,"0214010090",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,5,"0214010090",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,4,"0214010104",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,5,"0214010104",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"0214010040",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,7,"0214010040",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"0214010058",4
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,5,"0214010058",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,6,"0214010058",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,7,"0214010058",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"0214010074",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,5,"0214010074",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,6,"0214010074",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,7,"0214010074",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"0214010082",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"0214010090",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,7,"0214010090",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"0214010104",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,7,"0214010104",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,4,"0214010040",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,5,"0214010040",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,7,"0214010040",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,4,"0214010058",4
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,7,"0214010058",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,4,"0214010074",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,7,"0214010074",5
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,4,"0214010082",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,5,"0214010082",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,7,"0214010090",2
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,4,"0214010040",1
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"0214010040",3
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"0214010058",1
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,6,"0214010058",2
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,7,"0214010058",4
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"0214010074",1
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,6,"0214010074",2
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,7,"0214010074",5
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,4,"0214010082",1
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"0214010082",2
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,7,"0214010082",1
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"0214010090",2
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,6,"0214010090",2
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,7,"0214010090",6
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"0214010104",1
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,6,"0214010104",2
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,7,"0214010104",5
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,4,"0214010058",1
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,5,"0214010058",2
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,6,"0214010058",7
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,7,"0214010058",6
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,4,"0214010074",1
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,5,"0214010074",2
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,6,"0214010074",7
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,7,"0214010074",5
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,7,"0214010082",1
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,4,"0214010090",1
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,5,"0214010090",2
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,6,"0214010090",7
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,7,"0214010090",4
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,4,"0214010104",1
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,5,"0214010104",2
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,6,"0214010104",5
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,7,"0214010104",4
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,4,"0214010058",2
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,5,"0214010058",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,6,"0214010058",2
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,7,"0214010058",2
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,5,"0214010074",2
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,6,"0214010074",3
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,7,"0214010074",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,4,"0214010082",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,4,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,5,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,6,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,7,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,4,"0214010104",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,5,"0214010104",1
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,7,"0214010104",1
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,4,"0214010058",2
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,6,"0214010058",3
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,7,"0214010058",2
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,4,"0214010074",1
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,6,"0214010074",1
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,7,"0214010074",4
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,4,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,6,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,7,"0214010090",2
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,4,"0214010104",1
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,6,"0214010104",1
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,7,"0214010104",2
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,6,"0214010040",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,4,"0214010058",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,5,"0214010058",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,6,"0214010058",2
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,7,"0214010058",2
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,4,"0214010074",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,6,"0214010074",3
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,7,"0214010074",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,4,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,5,"0214010090",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,6,"0214010090",2
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,4,"0214010104",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,5,"0214010104",1
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,6,"0214010104",1
"Sul","CS MORRO DAS PEDRAS",0,2018,7,"0214010040",1
"Sul","CS MORRO DAS PEDRAS",0,2018,4,"0214010058",1
"Sul","CS MORRO DAS PEDRAS",0,2018,5,"0214010058",1
"Sul","CS MORRO DAS PEDRAS",0,2018,4,"0214010074",1
"Sul","CS MORRO DAS PEDRAS",0,2018,5,"0214010074",1
"Sul","CS MORRO DAS PEDRAS",0,2018,7,"0214010082",1
