"","DISTRITO","UNIDADE","AREA","ANO","MES","CANTOPLASTIA","EXERESE_CISTO","DIU","RETIRADA_CERUMEN","SUTURA","EXO_DESCIDUO","BIOPSIA_BOCA","RASPAGEM_SUB","ADAPT_PROTESE"
"5033","Norte","CS INGLESES",1,2013,9,0,0,0,0,0,2,0,0,0
"5034","Norte","CS INGLESES",1,2013,10,0,0,0,0,0,3,0,0,0
"5035","Norte","CS INGLESES",1,2013,11,0,0,0,0,0,0,0,0,0
"5036","Norte","CS INGLESES",1,2013,12,0,0,0,0,1,0,0,0,0
"5037","Norte","CS INGLESES",1,2014,1,0,0,0,0,0,1,0,0,0
"5038","Norte","CS INGLESES",1,2014,2,0,0,0,0,1,2,0,0,0
"5039","Norte","CS INGLESES",1,2014,3,0,0,0,0,0,0,0,0,0
"5040","Norte","CS INGLESES",1,2014,4,0,0,0,0,0,0,0,0,0
"5041","Norte","CS INGLESES",1,2014,5,0,0,0,0,0,1,0,0,0
"5042","Norte","CS INGLESES",1,2014,6,0,0,0,0,0,0,0,0,0
"5043","Norte","CS INGLESES",1,2014,7,0,0,1,0,0,0,0,4,0
"5044","Norte","CS INGLESES",1,2014,8,0,0,0,0,0,0,0,1,0
"5045","Norte","CS INGLESES",1,2014,9,0,0,0,0,0,1,0,0,0
"5046","Norte","CS INGLESES",1,2014,10,0,0,0,0,0,1,2,0,0
"5047","Norte","CS INGLESES",1,2014,11,0,0,0,0,0,2,0,0,0
"5048","Norte","CS INGLESES",1,2014,12,0,0,0,0,0,2,0,0,0
"5049","Norte","CS INGLESES",1,2015,1,0,0,0,0,0,0,0,0,0
"5050","Norte","CS INGLESES",1,2015,2,0,0,0,0,0,0,0,0,0
"5051","Norte","CS INGLESES",1,2015,3,0,0,0,1,0,1,0,0,0
"5052","Norte","CS INGLESES",1,2015,4,0,0,0,0,0,2,0,0,0
"5053","Norte","CS INGLESES",1,2015,5,0,0,0,0,0,1,0,0,0
"5054","Norte","CS INGLESES",1,2015,6,0,0,0,0,0,1,0,0,0
"5055","Norte","CS INGLESES",1,2015,7,0,0,0,0,0,0,0,0,0
"5056","Norte","CS INGLESES",1,2015,8,0,0,2,1,0,0,0,0,0
"5057","Norte","CS INGLESES",1,2015,9,0,1,0,0,0,0,0,1,0
"5058","Norte","CS INGLESES",1,2015,10,0,0,0,0,1,1,0,0,0
"5059","Norte","CS INGLESES",1,2015,11,0,0,0,0,0,0,0,0,0
"5060","Norte","CS INGLESES",1,2015,12,0,0,0,0,0,1,0,0,0
"5061","Norte","CS INGLESES",1,2016,1,0,0,1,0,2,0,0,0,0
"5062","Norte","CS INGLESES",1,2016,2,0,0,0,2,0,0,0,0,0
"5063","Norte","CS INGLESES",1,2016,3,0,0,0,2,0,0,0,1,0
"5064","Norte","CS INGLESES",1,2016,4,0,0,1,0,0,1,0,2,0
"5065","Norte","CS INGLESES",1,2016,5,0,0,0,0,0,1,0,0,0
"5066","Norte","CS INGLESES",1,2016,6,1,0,0,0,0,0,0,0,0
"5067","Norte","CS INGLESES",1,2016,7,0,0,0,0,0,1,0,0,0
"5068","Norte","CS INGLESES",1,2016,8,0,1,0,0,0,0,0,0,0
"5069","Norte","CS INGLESES",1,2016,9,0,0,0,0,0,0,0,0,0
"5070","Norte","CS INGLESES",1,2016,10,0,0,0,0,0,2,0,2,0
"5071","Norte","CS INGLESES",1,2016,11,0,0,0,0,0,1,0,2,0
"5072","Norte","CS INGLESES",1,2016,12,0,0,0,0,1,0,0,2,0
"5073","Norte","CS INGLESES",1,2017,1,0,0,0,0,0,0,0,0,0
"5074","Norte","CS INGLESES",1,2017,2,0,0,0,0,0,0,0,1,0
"5075","Norte","CS INGLESES",1,2017,3,0,1,0,0,0,1,0,3,0
"5076","Norte","CS INGLESES",1,2017,4,0,0,0,0,0,1,0,1,0
"5077","Norte","CS INGLESES",1,2017,5,0,1,0,0,0,3,0,2,0
"5078","Norte","CS INGLESES",1,2017,6,0,0,0,1,0,1,0,2,0
"5079","Norte","CS INGLESES",1,2017,7,0,0,1,0,0,4,0,2,0
"5080","Norte","CS INGLESES",1,2017,8,0,0,0,0,0,0,0,10,0
"5081","Norte","CS INGLESES",1,2017,9,0,0,0,0,0,0,0,8,0
"5082","Norte","CS INGLESES",1,2017,10,0,0,0,1,0,0,0,2,0
"5083","Norte","CS INGLESES",1,2017,11,0,0,0,0,0,0,0,11,0
"5084","Norte","CS INGLESES",1,2017,12,0,0,0,0,1,1,0,4,0
"5085","Norte","CS INGLESES",1,2018,1,1,0,0,0,0,0,0,0,0
"5086","Norte","CS INGLESES",1,2018,2,0,0,0,1,1,1,0,1,0
"5087","Norte","CS INGLESES",1,2018,3,0,0,0,0,0,0,0,8,0
"5088","Norte","CS INGLESES",2,2013,1,0,0,0,1,0,0,0,0,0
"5089","Norte","CS INGLESES",2,2013,2,0,0,0,0,0,3,0,0,0
"5090","Norte","CS INGLESES",2,2013,3,0,0,0,0,0,0,0,1,0
"5091","Norte","CS INGLESES",2,2013,4,0,0,0,0,1,2,0,0,0
"5092","Norte","CS INGLESES",2,2013,5,0,0,0,1,0,0,0,0,0
"5093","Norte","CS INGLESES",2,2013,6,0,0,1,1,0,1,0,0,0
"5094","Norte","CS INGLESES",2,2013,7,0,0,0,0,0,0,0,0,0
"5095","Norte","CS INGLESES",2,2013,8,0,0,0,0,0,1,0,0,0
"5096","Norte","CS INGLESES",2,2013,9,0,0,1,1,0,1,0,0,0
"5097","Norte","CS INGLESES",2,2013,10,0,0,0,1,0,0,0,0,0
"5098","Norte","CS INGLESES",2,2013,11,0,0,0,0,0,0,0,0,0
"5099","Norte","CS INGLESES",2,2013,12,0,0,0,0,1,0,0,0,0
"5100","Norte","CS INGLESES",2,2014,1,0,0,0,0,0,1,0,0,0
"5101","Norte","CS INGLESES",2,2014,2,0,0,0,0,0,1,0,0,0
"5102","Norte","CS INGLESES",2,2014,3,0,0,0,0,0,0,0,0,0
"5103","Norte","CS INGLESES",2,2014,4,0,0,0,0,0,0,0,1,0
"5104","Norte","CS INGLESES",2,2014,5,0,0,1,0,0,0,0,0,0
"5105","Norte","CS INGLESES",2,2014,6,0,0,0,0,0,1,0,1,0
"5106","Norte","CS INGLESES",2,2014,7,0,0,0,0,0,0,0,2,0
"5107","Norte","CS INGLESES",2,2014,8,0,0,0,0,0,3,0,0,0
"5108","Norte","CS INGLESES",2,2014,9,0,0,0,2,0,0,0,0,0
"5109","Norte","CS INGLESES",2,2014,10,0,0,0,0,0,2,0,0,0
"5110","Norte","CS INGLESES",2,2014,11,0,0,0,0,0,1,0,1,0
"5111","Norte","CS INGLESES",2,2014,12,0,0,0,0,0,2,0,0,0
"5112","Norte","CS INGLESES",2,2015,1,0,0,0,0,0,0,0,0,0
"5113","Norte","CS INGLESES",2,2015,2,0,0,0,0,0,1,0,0,0
"5114","Norte","CS INGLESES",2,2015,3,0,0,0,0,0,3,0,0,0
"5115","Norte","CS INGLESES",2,2015,4,0,1,0,0,0,1,0,0,0
"5116","Norte","CS INGLESES",2,2015,5,0,0,0,1,0,0,0,0,0
"5117","Norte","CS INGLESES",2,2015,6,0,0,0,0,1,0,0,1,0
"5118","Norte","CS INGLESES",2,2015,7,0,0,0,0,0,1,0,2,0
"5119","Norte","CS INGLESES",2,2015,8,0,0,0,0,0,2,0,2,0
"5120","Norte","CS INGLESES",2,2015,9,0,0,1,0,0,0,0,1,0
"5121","Norte","CS INGLESES",2,2015,10,0,0,0,0,0,4,0,0,0
"5122","Norte","CS INGLESES",2,2015,11,0,0,0,1,0,1,0,0,0
"5123","Norte","CS INGLESES",2,2015,12,0,0,0,0,0,0,0,0,0
"5124","Norte","CS INGLESES",2,2016,1,0,0,0,0,1,0,0,0,0
"5125","Norte","CS INGLESES",2,2016,2,0,0,0,0,0,3,0,1,0
"5126","Norte","CS INGLESES",2,2016,3,0,0,0,0,0,1,0,1,0
"5127","Norte","CS INGLESES",2,2016,4,0,1,0,0,0,3,0,0,0
"5128","Norte","CS INGLESES",2,2016,5,0,0,0,2,0,5,0,1,1
"5129","Norte","CS INGLESES",2,2016,6,0,0,0,0,0,3,0,1,0
"5130","Norte","CS INGLESES",2,2016,7,0,0,0,0,0,2,0,0,0
"5131","Norte","CS INGLESES",2,2016,8,0,0,1,0,1,0,0,0,0
"5132","Norte","CS INGLESES",2,2016,9,0,0,0,0,0,2,0,0,0
"5133","Norte","CS INGLESES",2,2016,10,0,0,0,0,0,0,0,1,0
"5134","Norte","CS INGLESES",2,2016,11,0,0,0,0,0,1,0,0,0
"5135","Norte","CS INGLESES",2,2016,12,0,0,0,0,0,1,0,1,0
"5136","Norte","CS INGLESES",2,2017,1,0,0,0,0,0,2,0,0,0
"5137","Norte","CS INGLESES",2,2017,2,0,0,0,0,0,0,0,0,0
"5138","Norte","CS INGLESES",2,2017,3,0,0,0,0,0,0,0,0,0
"5139","Norte","CS INGLESES",2,2017,4,0,0,0,0,0,1,0,2,0
"5140","Norte","CS INGLESES",2,2017,5,0,0,1,0,0,5,0,0,0
"5141","Norte","CS INGLESES",2,2017,6,0,0,0,1,0,2,0,0,0
"5142","Norte","CS INGLESES",2,2017,7,0,0,0,1,0,1,0,0,0
"5143","Norte","CS INGLESES",2,2017,8,0,0,0,0,0,2,0,1,0
"5144","Norte","CS INGLESES",2,2017,9,0,0,0,0,0,0,0,5,0
"5145","Norte","CS INGLESES",2,2017,10,0,0,0,0,0,1,0,1,0
"5146","Norte","CS INGLESES",2,2017,11,0,0,0,0,0,0,0,0,0
"5147","Norte","CS INGLESES",2,2017,12,0,1,0,0,0,0,0,0,0
"5148","Norte","CS INGLESES",2,2018,1,0,0,0,0,0,1,0,0,0
"5149","Norte","CS INGLESES",2,2018,2,0,0,0,0,0,0,0,0,0
"5150","Norte","CS INGLESES",2,2018,3,0,0,0,0,0,1,0,0,0
"5151","Norte","CS INGLESES",3,2013,1,0,0,0,0,0,0,0,0,0
"5152","Norte","CS INGLESES",3,2013,2,0,0,0,0,0,2,0,0,0
"5153","Norte","CS INGLESES",3,2013,3,0,0,0,0,0,0,0,1,0
"5154","Norte","CS INGLESES",3,2013,4,0,0,0,1,0,0,0,0,0
"5155","Norte","CS INGLESES",3,2013,5,0,0,0,0,1,1,0,0,0
"5156","Norte","CS INGLESES",3,2013,6,0,0,0,0,0,0,0,0,0
"5157","Norte","CS INGLESES",3,2013,7,0,0,0,0,0,2,0,0,0
"5158","Norte","CS INGLESES",3,2013,8,0,0,0,0,0,2,0,0,0
"5159","Norte","CS INGLESES",3,2013,9,0,0,0,0,0,1,0,0,0
"5160","Norte","CS INGLESES",3,2013,10,0,0,0,0,0,2,0,1,0
"5161","Norte","CS INGLESES",3,2013,11,0,0,0,0,0,0,0,0,0
"5162","Norte","CS INGLESES",3,2013,12,0,0,0,0,0,1,0,0,0
"5163","Norte","CS INGLESES",3,2014,1,0,0,0,0,0,0,0,0,0
"5164","Norte","CS INGLESES",3,2014,2,0,0,0,0,0,1,0,0,0
"5165","Norte","CS INGLESES",3,2014,3,0,0,0,0,0,1,0,0,0
"5166","Norte","CS INGLESES",3,2014,4,0,0,0,1,0,2,0,2,0
"5167","Norte","CS INGLESES",3,2014,5,0,0,0,0,0,0,0,1,0
"5168","Norte","CS INGLESES",3,2014,6,0,0,0,0,1,0,0,0,0
"5169","Norte","CS INGLESES",3,2014,7,0,0,0,0,0,0,0,0,0
"5170","Norte","CS INGLESES",3,2014,8,0,0,0,2,0,0,0,3,0
"5171","Norte","CS INGLESES",3,2014,9,0,0,0,0,0,0,0,0,0
"5172","Norte","CS INGLESES",3,2014,10,0,0,0,0,0,1,0,0,0
"5173","Norte","CS INGLESES",3,2014,11,0,0,0,0,0,2,0,1,0
"5174","Norte","CS INGLESES",3,2014,12,0,0,0,0,0,5,1,1,0
"5175","Norte","CS INGLESES",3,2015,1,0,0,0,0,0,4,0,3,0
"5176","Norte","CS INGLESES",3,2015,2,0,0,0,0,0,2,0,0,0
"5177","Norte","CS INGLESES",3,2015,3,0,0,0,0,0,1,0,1,0
"5178","Norte","CS INGLESES",3,2015,4,0,0,0,0,0,1,0,0,0
"5179","Norte","CS INGLESES",3,2015,5,0,0,0,0,0,0,0,1,0
"5180","Norte","CS INGLESES",3,2015,6,0,0,0,1,0,1,0,0,0
"5181","Norte","CS INGLESES",3,2015,7,0,1,0,0,0,1,0,0,0
"5182","Norte","CS INGLESES",3,2015,8,0,0,0,0,0,0,0,0,0
"5183","Norte","CS INGLESES",3,2015,9,0,0,0,0,0,1,0,0,0
"5184","Norte","CS INGLESES",3,2015,10,0,0,0,0,0,4,0,0,0
"5185","Norte","CS INGLESES",3,2015,11,0,0,0,1,0,1,0,0,0
"5186","Norte","CS INGLESES",3,2015,12,0,0,0,0,0,0,0,0,0
"5187","Norte","CS INGLESES",3,2016,1,0,0,1,0,2,0,0,1,0
"5188","Norte","CS INGLESES",3,2016,2,0,0,0,1,1,0,0,0,0
"5189","Norte","CS INGLESES",3,2016,3,0,0,0,0,0,0,0,0,1
"5190","Norte","CS INGLESES",3,2016,4,0,0,1,0,0,2,0,2,0
"5191","Norte","CS INGLESES",3,2016,5,0,0,1,0,0,4,0,0,0
"5192","Norte","CS INGLESES",3,2016,6,0,0,0,0,0,1,0,1,0
"5193","Norte","CS INGLESES",3,2016,7,0,0,0,1,0,1,0,0,0
"5194","Norte","CS INGLESES",3,2016,8,0,0,0,0,1,5,0,1,0
"5195","Norte","CS INGLESES",3,2016,9,0,0,0,1,0,4,0,0,0
"5196","Norte","CS INGLESES",3,2016,10,0,0,0,0,0,3,0,0,0
"5197","Norte","CS INGLESES",3,2016,11,0,0,0,0,0,2,0,0,0
"5198","Norte","CS INGLESES",3,2016,12,0,0,0,0,0,1,0,0,0
"5199","Norte","CS INGLESES",3,2017,1,0,0,0,1,0,1,0,0,0
"5200","Norte","CS INGLESES",3,2017,2,0,0,0,0,0,0,0,0,0
"5201","Norte","CS INGLESES",3,2017,3,0,0,0,1,0,0,0,2,0
"5202","Norte","CS INGLESES",3,2017,4,0,0,2,0,0,1,0,1,0
"5203","Norte","CS INGLESES",3,2017,5,0,0,0,1,0,2,0,0,0
"5204","Norte","CS INGLESES",3,2017,6,0,0,0,0,0,1,0,0,0
"5205","Norte","CS INGLESES",3,2017,7,0,0,0,0,1,1,0,5,0
"5206","Norte","CS INGLESES",3,2017,8,0,0,0,0,0,2,0,10,0
"5207","Norte","CS INGLESES",3,2017,9,0,0,1,0,0,1,0,8,0
"5208","Norte","CS INGLESES",3,2017,10,0,0,0,0,0,1,0,4,0
"5209","Norte","CS INGLESES",3,2017,11,0,0,0,0,0,0,0,4,0
"5210","Norte","CS INGLESES",3,2017,12,0,0,0,0,0,0,0,4,0
"5211","Norte","CS INGLESES",3,2018,1,1,0,0,0,0,2,0,0,0
"5212","Norte","CS INGLESES",3,2018,2,1,0,0,0,0,2,0,3,0
"5213","Norte","CS INGLESES",3,2018,3,1,0,0,1,0,0,0,8,0
"5214","Norte","CS INGLESES",4,2013,1,0,0,0,1,0,0,0,0,0
"5215","Norte","CS INGLESES",4,2013,2,0,0,0,0,0,1,0,0,0
"5216","Norte","CS INGLESES",4,2013,3,0,0,0,0,0,1,0,1,0
"5217","Norte","CS INGLESES",4,2013,4,0,0,0,2,0,2,0,0,0
"5218","Norte","CS INGLESES",4,2013,5,0,0,0,0,1,2,0,0,0
"5219","Norte","CS INGLESES",4,2013,6,0,0,0,0,1,1,0,0,0
"5220","Norte","CS INGLESES",4,2013,7,0,0,0,0,0,4,0,0,0
"5221","Norte","CS INGLESES",4,2013,8,0,0,0,0,0,3,0,0,0
"5222","Norte","CS INGLESES",4,2013,9,0,0,0,0,0,0,0,0,0
"5223","Norte","CS INGLESES",4,2013,10,0,0,0,0,0,0,0,0,0
"5224","Norte","CS INGLESES",4,2013,11,0,0,0,0,0,0,0,0,0
"5225","Norte","CS INGLESES",4,2013,12,0,0,0,0,0,1,0,0,0
"5226","Norte","CS INGLESES",4,2014,1,0,0,0,0,0,0,0,0,0
"5227","Norte","CS INGLESES",4,2014,2,0,0,0,0,0,0,0,0,0
"5228","Norte","CS INGLESES",4,2014,3,0,0,0,0,0,0,0,0,0
"5229","Norte","CS INGLESES",4,2014,4,0,0,0,0,0,0,0,0,0
"5230","Norte","CS INGLESES",4,2014,5,0,0,0,0,0,0,0,0,0
"5231","Norte","CS INGLESES",4,2014,6,0,0,0,1,0,0,0,0,0
"5232","Norte","CS INGLESES",4,2014,7,0,1,0,0,0,1,0,0,1
"5233","Norte","CS INGLESES",4,2014,8,0,0,0,0,0,0,0,0,0
"5234","Norte","CS INGLESES",4,2014,9,0,0,0,0,0,1,0,0,0
"5235","Norte","CS INGLESES",4,2014,10,0,0,0,0,0,1,0,1,0
"5236","Norte","CS INGLESES",4,2014,11,0,0,0,0,0,0,0,0,0
"5237","Norte","CS INGLESES",4,2014,12,0,0,0,1,0,0,0,0,0
"5238","Norte","CS INGLESES",4,2015,1,0,0,0,0,0,0,0,0,0
"5239","Norte","CS INGLESES",4,2015,2,0,0,0,0,0,0,0,0,0
"5240","Norte","CS INGLESES",4,2015,3,0,0,0,0,1,1,0,0,0
"5241","Norte","CS INGLESES",4,2015,4,0,0,0,0,0,1,0,0,0
"5242","Norte","CS INGLESES",4,2015,5,0,0,0,0,0,0,0,1,0
"5243","Norte","CS INGLESES",4,2015,6,0,0,0,0,0,1,0,1,0
"5244","Norte","CS INGLESES",4,2015,7,0,0,0,0,0,0,0,0,0
"5245","Norte","CS INGLESES",4,2015,8,0,0,0,0,0,0,0,1,0
"5246","Norte","CS INGLESES",4,2015,9,0,0,0,0,0,2,0,0,0
"5247","Norte","CS INGLESES",4,2015,10,0,0,0,0,0,0,0,0,0
"5248","Norte","CS INGLESES",4,2015,11,0,0,0,0,0,1,0,0,0
"5249","Norte","CS INGLESES",4,2015,12,0,0,0,0,0,0,0,0,0
"5250","Norte","CS INGLESES",4,2016,1,0,1,0,0,0,0,0,1,0
"5251","Norte","CS INGLESES",4,2016,2,0,0,0,0,0,1,0,0,0
"5252","Norte","CS INGLESES",4,2016,3,0,0,0,0,0,0,0,0,0
"5253","Norte","CS INGLESES",4,2016,4,0,0,0,0,0,1,0,0,0
"5254","Norte","CS INGLESES",4,2016,5,0,0,0,0,0,0,0,2,0
"5255","Norte","CS INGLESES",4,2016,6,0,0,0,0,0,0,0,0,0
"5256","Norte","CS INGLESES",4,2016,7,0,0,0,0,0,1,0,1,0
"5257","Norte","CS INGLESES",4,2016,8,0,0,1,0,0,0,0,0,0
"5258","Norte","CS INGLESES",4,2016,9,0,0,1,0,0,1,0,0,0
"5259","Norte","CS INGLESES",4,2016,10,0,0,0,0,0,0,0,4,0
"5260","Norte","CS INGLESES",4,2016,11,0,0,2,0,0,1,0,1,0
"5261","Norte","CS INGLESES",4,2016,12,0,0,0,0,0,0,0,0,0
"5262","Norte","CS INGLESES",4,2017,1,0,0,0,0,0,0,0,0,0
"5263","Norte","CS INGLESES",4,2017,2,0,0,0,0,0,0,0,3,0
"5264","Norte","CS INGLESES",4,2017,3,0,0,0,0,0,0,0,3,0
"5265","Norte","CS INGLESES",4,2017,4,0,0,1,0,0,0,0,2,0
"5266","Norte","CS INGLESES",4,2017,5,0,0,0,0,1,0,0,5,0
"5267","Norte","CS INGLESES",4,2017,6,0,0,1,0,0,0,0,4,0
"5268","Norte","CS INGLESES",4,2017,7,0,0,0,1,0,0,0,5,0
"5269","Norte","CS INGLESES",4,2017,8,1,0,0,0,0,0,0,7,0
"5270","Norte","CS INGLESES",4,2017,9,0,0,0,0,0,0,0,16,0
"5271","Norte","CS INGLESES",4,2017,10,0,0,1,0,0,0,0,0,0
"5272","Norte","CS INGLESES",4,2017,11,1,0,0,0,0,0,0,7,0
"5273","Norte","CS INGLESES",4,2017,12,0,0,0,0,0,1,0,7,0
"5274","Norte","CS INGLESES",4,2018,1,0,0,1,0,0,0,0,2,0
"5275","Norte","CS INGLESES",4,2018,2,2,0,0,0,0,0,0,3,0
"5276","Norte","CS INGLESES",4,2018,3,0,0,1,0,0,1,0,5,0
"5277","Norte","CS INGLESES",5,2013,1,0,0,1,0,0,4,0,0,0
"5278","Norte","CS INGLESES",5,2013,2,0,0,0,0,0,0,0,0,0
"5279","Norte","CS INGLESES",5,2013,3,0,0,0,0,0,1,0,0,0
"5280","Norte","CS INGLESES",5,2013,4,0,0,0,0,0,3,0,0,0
"5281","Norte","CS INGLESES",5,2013,5,0,0,0,0,0,0,0,0,0
"5282","Norte","CS INGLESES",5,2013,6,0,0,0,0,0,0,0,0,0
"5283","Norte","CS INGLESES",5,2013,7,0,0,0,0,0,1,0,0,0
"5284","Norte","CS INGLESES",5,2013,8,0,0,0,0,0,1,0,0,0
"5285","Norte","CS INGLESES",5,2013,9,0,0,0,0,0,1,0,0,0
"5286","Norte","CS INGLESES",5,2013,10,0,0,0,0,0,2,0,0,0
"5287","Norte","CS INGLESES",5,2013,11,0,0,0,0,0,0,0,0,0
"5288","Norte","CS INGLESES",5,2013,12,0,0,0,0,0,1,0,0,0
"5289","Norte","CS INGLESES",5,2014,1,0,0,0,0,0,0,0,0,0
"5290","Norte","CS INGLESES",5,2014,2,0,0,0,0,0,1,0,0,1
"5291","Norte","CS INGLESES",5,2014,3,0,0,0,0,0,2,0,0,0
"5292","Norte","CS INGLESES",5,2014,4,0,0,0,0,0,1,0,1,0
"5293","Norte","CS INGLESES",5,2014,5,0,0,0,0,0,0,0,0,0
"5294","Norte","CS INGLESES",5,2014,6,0,0,0,0,0,0,0,2,0
"5295","Norte","CS INGLESES",5,2014,7,0,0,1,0,0,0,0,2,0
"5296","Norte","CS INGLESES",5,2014,8,0,0,0,1,0,0,0,1,0
"5297","Norte","CS INGLESES",5,2014,9,0,0,0,0,1,1,0,1,0
"5298","Norte","CS INGLESES",5,2014,10,0,0,0,1,0,2,0,0,0
"5299","Norte","CS INGLESES",5,2014,11,0,0,0,0,0,0,0,0,0
"5300","Norte","CS INGLESES",5,2014,12,0,0,0,0,0,0,0,0,0
"5301","Norte","CS INGLESES",5,2015,1,0,0,0,0,0,3,0,0,0
"5302","Norte","CS INGLESES",5,2015,2,0,0,0,1,0,1,0,0,0
"5303","Norte","CS INGLESES",5,2015,3,0,0,0,0,0,1,0,0,0
"5304","Norte","CS INGLESES",5,2015,4,0,0,0,0,0,1,0,0,0
"5305","Norte","CS INGLESES",5,2015,5,0,0,0,0,0,0,0,1,0
"5306","Norte","CS INGLESES",5,2015,6,0,0,0,3,0,0,0,1,0
"5307","Norte","CS INGLESES",5,2015,7,0,0,0,0,0,1,0,0,0
"5308","Norte","CS INGLESES",5,2015,8,0,0,0,0,0,1,0,1,0
"5309","Norte","CS INGLESES",5,2015,9,0,0,0,2,0,2,0,0,0
"5310","Norte","CS INGLESES",5,2015,10,0,0,0,0,0,0,0,0,0
"5311","Norte","CS INGLESES",5,2015,11,0,0,0,0,0,1,0,0,0
"5312","Norte","CS INGLESES",5,2015,12,0,0,0,0,0,0,0,0,0
"5313","Norte","CS INGLESES",5,2016,1,0,0,0,1,0,1,0,0,0
"5314","Norte","CS INGLESES",5,2016,2,0,2,0,0,1,1,0,0,0
"5315","Norte","CS INGLESES",5,2016,3,0,0,0,0,0,1,0,0,0
"5316","Norte","CS INGLESES",5,2016,4,0,1,0,0,0,2,0,0,0
"5317","Norte","CS INGLESES",5,2016,5,0,0,0,0,0,1,0,0,0
"5318","Norte","CS INGLESES",5,2016,6,0,0,0,0,1,2,0,0,0
"5319","Norte","CS INGLESES",5,2016,7,0,1,2,0,1,1,0,0,0
"5320","Norte","CS INGLESES",5,2016,8,0,0,0,0,0,0,0,0,0
"5321","Norte","CS INGLESES",5,2016,9,2,1,3,0,0,2,0,0,0
"5322","Norte","CS INGLESES",5,2016,10,0,2,0,0,0,1,0,1,0
"5323","Norte","CS INGLESES",5,2016,11,0,0,0,0,1,0,0,1,0
"5324","Norte","CS INGLESES",5,2016,12,1,0,1,1,0,1,0,0,0
"5325","Norte","CS INGLESES",5,2017,1,0,0,6,0,1,0,0,0,0
"5326","Norte","CS INGLESES",5,2017,2,0,0,0,0,0,0,0,0,0
"5327","Norte","CS INGLESES",5,2017,3,0,0,1,0,0,1,0,1,0
"5328","Norte","CS INGLESES",5,2017,4,0,0,3,1,0,1,0,0,0
"5329","Norte","CS INGLESES",5,2017,5,0,0,0,0,0,3,0,0,0
"5330","Norte","CS INGLESES",5,2017,6,0,0,1,0,0,1,0,2,0
"5331","Norte","CS INGLESES",5,2017,7,1,0,0,0,0,0,0,0,0
"5332","Norte","CS INGLESES",5,2017,8,1,0,4,0,0,1,0,2,0
"5333","Norte","CS INGLESES",5,2017,9,1,0,0,0,1,0,0,2,0
"5334","Norte","CS INGLESES",5,2017,10,0,0,4,0,0,2,0,0,0
"5335","Norte","CS INGLESES",5,2017,11,0,0,17,4,0,0,0,0,0
"5336","Norte","CS INGLESES",5,2017,12,1,0,4,2,0,1,0,0,0
"5337","Norte","CS INGLESES",5,2018,1,0,0,1,2,0,0,0,0,0
"5338","Norte","CS INGLESES",5,2018,2,2,0,1,0,0,0,0,0,0
"5339","Norte","CS INGLESES",5,2018,3,0,0,0,0,0,0,0,0,0
"5340","Norte","CS INGLESES",6,2013,1,0,0,1,1,0,4,0,0,0
"5341","Norte","CS INGLESES",6,2013,2,0,0,0,1,0,1,0,0,0
"5342","Norte","CS INGLESES",6,2013,3,0,0,0,3,0,1,0,0,0
"5343","Norte","CS INGLESES",6,2013,4,0,0,0,1,0,1,0,0,0
"5344","Norte","CS INGLESES",6,2013,5,0,0,0,3,0,3,0,0,0
"5345","Norte","CS INGLESES",6,2013,6,0,0,0,3,0,1,0,0,0
"5346","Norte","CS INGLESES",6,2013,7,0,0,0,2,0,1,0,0,0
"5347","Norte","CS INGLESES",6,2013,8,0,0,0,0,0,1,0,0,0
"5348","Norte","CS INGLESES",6,2013,9,0,0,0,2,0,0,0,0,0
"5349","Norte","CS INGLESES",6,2013,10,0,0,1,5,1,0,0,0,0
"5350","Norte","CS INGLESES",6,2013,11,0,0,0,2,0,0,0,0,0
"5351","Norte","CS INGLESES",6,2013,12,0,0,1,2,1,1,0,0,0
"5352","Norte","CS INGLESES",6,2014,1,0,0,0,8,0,1,0,0,0
"5353","Norte","CS INGLESES",6,2014,2,0,0,0,2,0,1,0,0,0
"5354","Norte","CS INGLESES",6,2014,3,0,0,0,0,0,0,0,0,0
"5355","Norte","CS INGLESES",6,2014,4,0,0,0,0,0,0,0,0,0
"5356","Norte","CS INGLESES",6,2014,5,0,0,0,3,0,0,0,0,0
"5357","Norte","CS INGLESES",6,2014,6,0,0,0,1,0,1,0,1,0
"5358","Norte","CS INGLESES",6,2014,7,0,0,0,0,0,0,0,0,0
"5359","Norte","CS INGLESES",6,2014,8,0,0,0,0,0,1,0,1,0
"5360","Norte","CS INGLESES",6,2014,9,0,0,0,0,0,3,0,1,0
"5361","Norte","CS INGLESES",6,2014,10,0,0,2,5,0,1,0,0,0
"5362","Norte","CS INGLESES",6,2014,11,0,0,0,1,0,0,0,1,0
"5363","Norte","CS INGLESES",6,2014,12,0,0,1,3,0,0,0,0,0
"5364","Norte","CS INGLESES",6,2015,1,0,0,0,1,0,1,0,0,0
"5365","Norte","CS INGLESES",6,2015,2,0,0,0,0,0,0,0,0,0
"5366","Norte","CS INGLESES",6,2015,3,0,0,0,2,0,3,0,1,0
"5367","Norte","CS INGLESES",6,2015,4,0,0,1,0,0,3,0,0,0
"5368","Norte","CS INGLESES",6,2015,5,0,0,0,1,0,1,0,0,0
"5369","Norte","CS INGLESES",6,2015,6,0,0,0,0,0,0,0,0,0
"5370","Norte","CS INGLESES",6,2015,7,0,0,0,0,0,1,0,0,0
