"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Continente","CS COLONINHA","2014 Q4","PERCENTUAL_TODOS_TRI",42.1052631578947
"Continente","CS COQUEIROS","2014 Q4","PERCENTUAL_TODOS_TRI",50
"Centro","CS CÓRREGO GRANDE","2014 Q4","PERCENTUAL_TODOS_TRI",75
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4","PERCENTUAL_TODOS_TRI",62.5
"Continente","CS ESTREITO","2014 Q4","PERCENTUAL_TODOS_TRI",30
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q4","PERCENTUAL_TODOS_TRI",50
"Norte","CS INGLESES","2014 Q4","PERCENTUAL_TODOS_TRI",50.7462686567164
"Centro","CS ITACORUBI","2014 Q4","PERCENTUAL_TODOS_TRI",63.6363636363636
"Continente","CS JARDIM ATLÂNTICO","2014 Q4","PERCENTUAL_TODOS_TRI",60
"Centro","CS JOÃO PAULO","2014 Q4","PERCENTUAL_TODOS_TRI",100
"Norte","CS JURERE","2014 Q4","PERCENTUAL_TODOS_TRI",20
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q4","PERCENTUAL_TODOS_TRI",41.6666666666667
"Continente","CS MONTE CRISTO","2014 Q4","PERCENTUAL_TODOS_TRI",45.6140350877193
"Centro","CS MONTE SERRAT","2014 Q4","PERCENTUAL_TODOS_TRI",53.8461538461538
"Sul","CS MORRO DAS PEDRAS","2014 Q4","PERCENTUAL_TODOS_TRI",46.6666666666667
"Continente","CS NOVO CONTINENTE","2014 Q4","PERCENTUAL_TODOS_TRI",55.5555555555556
"Centro","CS PANTANAL","2014 Q4","PERCENTUAL_TODOS_TRI",50
"Sul","CS PANTANO DO SUL","2014 Q4","PERCENTUAL_TODOS_TRI",66.6666666666667
"Norte","CS PONTA DAS CANAS","2014 Q4","PERCENTUAL_TODOS_TRI",60
"Centro","CS PRAINHA","2014 Q4","PERCENTUAL_TODOS_TRI",47.6190476190476
"Norte","CS RATONES","2014 Q4","PERCENTUAL_TODOS_TRI",30
"Sul","CS RIBEIRÃO DA ILHA","2014 Q4","PERCENTUAL_TODOS_TRI",66.6666666666667
