"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Continente","CS ABRAÃO","2018 Q2","CASOS",5
"Centro","CS AGRONÔMICA","2018 Q2","CASOS",17
"Sul","CS ALTO RIBEIRÃO","2018 Q2","CASOS",1
"Sul","CS ARMAÇÃO","2018 Q2","CASOS",4
"Continente","CS BALNEÁRIO","2018 Q2","CASOS",1
"Norte","CS BARRA DA LAGOA","2018 Q2","CASOS",9
"Norte","CS CACHOEIRA BOM JESUS","2018 Q2","CASOS",8
"Norte","CS CANASVIEIRAS","2018 Q2","CASOS",22
"Continente","CS CAPOEIRAS","2018 Q2","CASOS",5
"Sul","CS CARIANOS","2018 Q2","CASOS",5
"Centro","CS CENTRO","2018 Q2","CASOS",8
"Continente","CS COLONINHA","2018 Q2","CASOS",6
"Continente","CS COQUEIROS","2018 Q2","CASOS",6
"Centro","CS CÓRREGO GRANDE","2018 Q2","CASOS",7
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2018 Q2","CASOS",9
"Continente","CS ESTREITO","2018 Q2","CASOS",10
"Sul","CS FAZENDA DO RIO TAVARES","2018 Q2","CASOS",9
"Norte","CS INGLESES","2018 Q2","CASOS",20
"Centro","CS ITACORUBI","2018 Q2","CASOS",6
"Continente","CS JARDIM ATLÂNTICO","2018 Q2","CASOS",4
"Centro","CS JOÃO PAULO","2018 Q2","CASOS",3
"Norte","CS JURERE","2018 Q2","CASOS",4
"Sul","CS LAGOA DA CONCEIÇÃO","2018 Q2","CASOS",5
"Continente","CS MONTE CRISTO","2018 Q2","CASOS",17
"Centro","CS MONTE SERRAT","2018 Q2","CASOS",20
"Sul","CS MORRO DAS PEDRAS","2018 Q2","CASOS",5
"Continente","CS NOVO CONTINENTE","2018 Q2","CASOS",8
"Centro","CS PANTANAL","2018 Q2","CASOS",4
"Sul","CS PANTANO DO SUL","2018 Q2","CASOS",1
"Norte","CS PONTA DAS CANAS","2018 Q2","CASOS",2
"Centro","CS PRAINHA","2018 Q2","CASOS",23
"Sul","CS RIBEIRÃO DA ILHA","2018 Q2","CASOS",2
"Sul","CS RIO TAVARES","2018 Q2","CASOS",9
"Norte","CS RIO VERMELHO","2018 Q2","CASOS",12
"Centro","CS SACO DOS LIMÕES","2018 Q2","CASOS",9
"Norte","CS SACO GRANDE","2018 Q2","CASOS",19
"Norte","CS SANTINHO","2018 Q2","CASOS",11
"Norte","CS SANTO ANTONIO LISBOA","2018 Q2","CASOS",2
"Continente","CS SAPE","2018 Q2","CASOS",7
"Sul","CS TAPERA","2018 Q2","CASOS",11
"Centro","CS TRINDADE","2018 Q2","CASOS",14
"Norte","CS VARGEM GRANDE","2018 Q2","CASOS",3
"Norte","CS VARGEM PEQUENA","2018 Q2","CASOS",1
"Continente","CS VILA APARECIDA","2018 Q2","CASOS",3
"Continente","CS ABRAÃO","2018 Q2","TRATADOS",5
"Centro","CS AGRONÔMICA","2018 Q2","TRATADOS",16
"Sul","CS ALTO RIBEIRÃO","2018 Q2","TRATADOS",1
"Sul","CS ARMAÇÃO","2018 Q2","TRATADOS",4
"Continente","CS BALNEÁRIO","2018 Q2","TRATADOS",1
"Norte","CS BARRA DA LAGOA","2018 Q2","TRATADOS",6
"Norte","CS CACHOEIRA BOM JESUS","2018 Q2","TRATADOS",7
"Norte","CS CANASVIEIRAS","2018 Q2","TRATADOS",20
"Continente","CS CAPOEIRAS","2018 Q2","TRATADOS",5
"Sul","CS CARIANOS","2018 Q2","TRATADOS",4
"Centro","CS CENTRO","2018 Q2","TRATADOS",5
"Continente","CS COLONINHA","2018 Q2","TRATADOS",5
"Continente","CS COQUEIROS","2018 Q2","TRATADOS",4
"Centro","CS CÓRREGO GRANDE","2018 Q2","TRATADOS",5
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2018 Q2","TRATADOS",7
"Continente","CS ESTREITO","2018 Q2","TRATADOS",10
"Sul","CS FAZENDA DO RIO TAVARES","2018 Q2","TRATADOS",6
"Norte","CS INGLESES","2018 Q2","TRATADOS",11
"Centro","CS ITACORUBI","2018 Q2","TRATADOS",4
"Continente","CS JARDIM ATLÂNTICO","2018 Q2","TRATADOS",2
"Centro","CS JOÃO PAULO","2018 Q2","TRATADOS",0
"Norte","CS JURERE","2018 Q2","TRATADOS",3
"Sul","CS LAGOA DA CONCEIÇÃO","2018 Q2","TRATADOS",2
"Continente","CS MONTE CRISTO","2018 Q2","TRATADOS",11
"Centro","CS MONTE SERRAT","2018 Q2","TRATADOS",8
"Sul","CS MORRO DAS PEDRAS","2018 Q2","TRATADOS",1
"Continente","CS NOVO CONTINENTE","2018 Q2","TRATADOS",3
"Centro","CS PANTANAL","2018 Q2","TRATADOS",0
"Sul","CS PANTANO DO SUL","2018 Q2","TRATADOS",1
"Norte","CS PONTA DAS CANAS","2018 Q2","TRATADOS",2
"Centro","CS PRAINHA","2018 Q2","TRATADOS",23
"Sul","CS RIBEIRÃO DA ILHA","2018 Q2","TRATADOS",0
"Sul","CS RIO TAVARES","2018 Q2","TRATADOS",7
"Norte","CS RIO VERMELHO","2018 Q2","TRATADOS",7
"Centro","CS SACO DOS LIMÕES","2018 Q2","TRATADOS",7
"Norte","CS SACO GRANDE","2018 Q2","TRATADOS",11
"Norte","CS SANTINHO","2018 Q2","TRATADOS",11
"Norte","CS SANTO ANTONIO LISBOA","2018 Q2","TRATADOS",1
"Continente","CS SAPE","2018 Q2","TRATADOS",2
"Sul","CS TAPERA","2018 Q2","TRATADOS",8
"Centro","CS TRINDADE","2018 Q2","TRATADOS",11
"Norte","CS VARGEM GRANDE","2018 Q2","TRATADOS",3
"Norte","CS VARGEM PEQUENA","2018 Q2","TRATADOS",1
"Continente","CS VILA APARECIDA","2018 Q2","TRATADOS",1
"Continente","CS ABRAÃO","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS AGRONÔMICA","2018 Q2","PERC_TRATAMENTO",94.1176470588235
"Sul","CS ALTO RIBEIRÃO","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS ARMAÇÃO","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS BALNEÁRIO","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS BARRA DA LAGOA","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Norte","CS CACHOEIRA BOM JESUS","2018 Q2","PERC_TRATAMENTO",87.5
"Norte","CS CANASVIEIRAS","2018 Q2","PERC_TRATAMENTO",90.9090909090909
"Continente","CS CAPOEIRAS","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS CARIANOS","2018 Q2","PERC_TRATAMENTO",80
"Centro","CS CENTRO","2018 Q2","PERC_TRATAMENTO",62.5
"Continente","CS COLONINHA","2018 Q2","PERC_TRATAMENTO",83.3333333333333
"Continente","CS COQUEIROS","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Centro","CS CÓRREGO GRANDE","2018 Q2","PERC_TRATAMENTO",71.4285714285714
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2018 Q2","PERC_TRATAMENTO",77.7777777777778
"Continente","CS ESTREITO","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS FAZENDA DO RIO TAVARES","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Norte","CS INGLESES","2018 Q2","PERC_TRATAMENTO",55
"Centro","CS ITACORUBI","2018 Q2","PERC_TRATAMENTO",66.6666666666667
"Continente","CS JARDIM ATLÂNTICO","2018 Q2","PERC_TRATAMENTO",50
"Centro","CS JOÃO PAULO","2018 Q2","PERC_TRATAMENTO",0
"Norte","CS JURERE","2018 Q2","PERC_TRATAMENTO",75
"Sul","CS LAGOA DA CONCEIÇÃO","2018 Q2","PERC_TRATAMENTO",40
"Continente","CS MONTE CRISTO","2018 Q2","PERC_TRATAMENTO",64.7058823529412
"Centro","CS MONTE SERRAT","2018 Q2","PERC_TRATAMENTO",40
"Sul","CS MORRO DAS PEDRAS","2018 Q2","PERC_TRATAMENTO",20
"Continente","CS NOVO CONTINENTE","2018 Q2","PERC_TRATAMENTO",37.5
"Centro","CS PANTANAL","2018 Q2","PERC_TRATAMENTO",0
"Sul","CS PANTANO DO SUL","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS PONTA DAS CANAS","2018 Q2","PERC_TRATAMENTO",100
"Centro","CS PRAINHA","2018 Q2","PERC_TRATAMENTO",100
"Sul","CS RIBEIRÃO DA ILHA","2018 Q2","PERC_TRATAMENTO",0
"Sul","CS RIO TAVARES","2018 Q2","PERC_TRATAMENTO",77.7777777777778
"Norte","CS RIO VERMELHO","2018 Q2","PERC_TRATAMENTO",58.3333333333333
"Centro","CS SACO DOS LIMÕES","2018 Q2","PERC_TRATAMENTO",77.7777777777778
"Norte","CS SACO GRANDE","2018 Q2","PERC_TRATAMENTO",57.8947368421053
"Norte","CS SANTINHO","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS SANTO ANTONIO LISBOA","2018 Q2","PERC_TRATAMENTO",50
"Continente","CS SAPE","2018 Q2","PERC_TRATAMENTO",28.5714285714286
"Sul","CS TAPERA","2018 Q2","PERC_TRATAMENTO",72.7272727272727
"Centro","CS TRINDADE","2018 Q2","PERC_TRATAMENTO",78.5714285714286
"Norte","CS VARGEM GRANDE","2018 Q2","PERC_TRATAMENTO",100
"Norte","CS VARGEM PEQUENA","2018 Q2","PERC_TRATAMENTO",100
"Continente","CS VILA APARECIDA","2018 Q2","PERC_TRATAMENTO",33.3333333333333
"Centro","CS AGRONÔMICA","2013 Q1","CASOS",4
"Norte","CS CACHOEIRA BOM JESUS","2013 Q1","CASOS",4
"Sul","CS CAMPECHE","2013 Q1","CASOS",1
"Norte","CS CANASVIEIRAS","2013 Q1","CASOS",2
"Continente","CS CAPOEIRAS","2013 Q1","CASOS",2
"Centro","CS CENTRO","2013 Q1","CASOS",1
"Continente","CS COLONINHA","2013 Q1","CASOS",2
"Continente","CS COQUEIROS","2013 Q1","CASOS",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q1","CASOS",4
"Continente","CS ESTREITO","2013 Q1","CASOS",1
"Norte","CS INGLESES","2013 Q1","CASOS",3
"Continente","CS MONTE CRISTO","2013 Q1","CASOS",6
"Centro","CS MONTE SERRAT","2013 Q1","CASOS",2
"Centro","CS PANTANAL","2013 Q1","CASOS",3
"Centro","CS PRAINHA","2013 Q1","CASOS",2
"Sul","CS RIO TAVARES","2013 Q1","CASOS",1
"Norte","CS RIO VERMELHO","2013 Q1","CASOS",2
"Centro","CS SACO DOS LIMÕES","2013 Q1","CASOS",1
"Norte","CS SACO GRANDE","2013 Q1","CASOS",2
"Centro","CS TRINDADE","2013 Q1","CASOS",3
"Norte","CS VARGEM GRANDE","2013 Q1","CASOS",1
"Norte","CS VARGEM PEQUENA","2013 Q1","CASOS",1
"Continente","CS ABRAÃO","2013 Q2","CASOS",2
"Centro","CS AGRONÔMICA","2013 Q2","CASOS",2
"Norte","CS BARRA DA LAGOA","2013 Q2","CASOS",2
"Norte","CS CANASVIEIRAS","2013 Q2","CASOS",3
"Continente","CS CAPOEIRAS","2013 Q2","CASOS",2
"Centro","CS CENTRO","2013 Q2","CASOS",4
"Continente","CS COQUEIROS","2013 Q2","CASOS",4
"Centro","CS CÓRREGO GRANDE","2013 Q2","CASOS",1
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q2","CASOS",5
"Centro","CS ITACORUBI","2013 Q2","CASOS",1
"Continente","CS JARDIM ATLÂNTICO","2013 Q2","CASOS",1
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q2","CASOS",1
"Continente","CS MONTE CRISTO","2013 Q2","CASOS",1
"Centro","CS MONTE SERRAT","2013 Q2","CASOS",5
"Centro","CS PANTANAL","2013 Q2","CASOS",5
"Sul","CS PANTANO DO SUL","2013 Q2","CASOS",2
"Sul","CS RIBEIRÃO DA ILHA","2013 Q2","CASOS",1
"Norte","CS RIO VERMELHO","2013 Q2","CASOS",1
"Centro","CS SACO DOS LIMÕES","2013 Q2","CASOS",1
"Continente","CS SAPE","2013 Q2","CASOS",3
"Centro","CS TRINDADE","2013 Q2","CASOS",5
"Norte","CS VARGEM PEQUENA","2013 Q2","CASOS",1
"Centro","CS AGRONÔMICA","2013 Q3","CASOS",3
"Sul","CS ALTO RIBEIRÃO","2013 Q3","CASOS",2
"Continente","CS BALNEÁRIO","2013 Q3","CASOS",1
"Sul","CS CAMPECHE","2013 Q3","CASOS",1
"Norte","CS CANASVIEIRAS","2013 Q3","CASOS",1
"Sul","CS CANTO DA LAGOA","2013 Q3","CASOS",1
"Centro","CS CENTRO","2013 Q3","CASOS",2
"Continente","CS COQUEIROS","2013 Q3","CASOS",2
"Sul","CS COSTA DA LAGOA","2013 Q3","CASOS",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q3","CASOS",2
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q3","CASOS",1
"Norte","CS INGLESES","2013 Q3","CASOS",3
"Centro","CS ITACORUBI","2013 Q3","CASOS",3
"Norte","CS JURERE","2013 Q3","CASOS",1
"Continente","CS MONTE CRISTO","2013 Q3","CASOS",4
"Centro","CS MONTE SERRAT","2013 Q3","CASOS",3
"Sul","CS MORRO DAS PEDRAS","2013 Q3","CASOS",1
"Centro","CS PANTANAL","2013 Q3","CASOS",1
"Norte","CS PONTA DAS CANAS","2013 Q3","CASOS",1
"Centro","CS PRAINHA","2013 Q3","CASOS",1
"Sul","CS RIO TAVARES","2013 Q3","CASOS",1
"Norte","CS RIO VERMELHO","2013 Q3","CASOS",2
"Centro","CS SACO DOS LIMÕES","2013 Q3","CASOS",2
"Norte","CS SACO GRANDE","2013 Q3","CASOS",1
"Norte","CS SANTINHO","2013 Q3","CASOS",2
"Norte","CS SANTO ANTONIO LISBOA","2013 Q3","CASOS",1
"Continente","CS SAPE","2013 Q3","CASOS",1
"Sul","CS TAPERA","2013 Q3","CASOS",2
"Centro","CS TRINDADE","2013 Q3","CASOS",8
"Continente","CS ABRAÃO","2013 Q4","CASOS",1
"Centro","CS AGRONÔMICA","2013 Q4","CASOS",5
"Sul","CS ALTO RIBEIRÃO","2013 Q4","CASOS",1
"Sul","CS ARMAÇÃO","2013 Q4","CASOS",3
"Continente","CS BALNEÁRIO","2013 Q4","CASOS",1
"Sul","CS CAMPECHE","2013 Q4","CASOS",4
"Norte","CS CANASVIEIRAS","2013 Q4","CASOS",2
"Centro","CS CENTRO","2013 Q4","CASOS",7
"Continente","CS COQUEIROS","2013 Q4","CASOS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q4","CASOS",4
"Continente","CS ESTREITO","2013 Q4","CASOS",1
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q4","CASOS",1
"Norte","CS INGLESES","2013 Q4","CASOS",4
"Centro","CS ITACORUBI","2013 Q4","CASOS",2
"Centro","CS JOÃO PAULO","2013 Q4","CASOS",2
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q4","CASOS",1
"Continente","CS MONTE CRISTO","2013 Q4","CASOS",4
"Centro","CS MONTE SERRAT","2013 Q4","CASOS",1
"Continente","CS NOVO CONTINENTE","2013 Q4","CASOS",2
"Centro","CS PANTANAL","2013 Q4","CASOS",1
"Norte","CS RATONES","2013 Q4","CASOS",1
"Sul","CS RIO TAVARES","2013 Q4","CASOS",2
"Norte","CS RIO VERMELHO","2013 Q4","CASOS",2
"Norte","CS SACO GRANDE","2013 Q4","CASOS",3
"Norte","CS SANTINHO","2013 Q4","CASOS",2
"Continente","CS SAPE","2013 Q4","CASOS",3
"Sul","CS TAPERA","2013 Q4","CASOS",1
"Centro","CS TRINDADE","2013 Q4","CASOS",3
"Centro","CS AGRONÔMICA","2014 Q1","CASOS",5
"Norte","CS BARRA DA LAGOA","2014 Q1","CASOS",1
"Norte","CS CACHOEIRA BOM JESUS","2014 Q1","CASOS",1
"Sul","CS CAMPECHE","2014 Q1","CASOS",2
"Norte","CS CANASVIEIRAS","2014 Q1","CASOS",5
"Continente","CS CAPOEIRAS","2014 Q1","CASOS",2
"Centro","CS CENTRO","2014 Q1","CASOS",2
"Continente","CS COQUEIROS","2014 Q1","CASOS",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q1","CASOS",2
"Continente","CS ESTREITO","2014 Q1","CASOS",1
"Norte","CS INGLESES","2014 Q1","CASOS",2
"Centro","CS JOÃO PAULO","2014 Q1","CASOS",2
"Continente","CS MONTE CRISTO","2014 Q1","CASOS",2
"Centro","CS MONTE SERRAT","2014 Q1","CASOS",1
"Centro","CS PANTANAL","2014 Q1","CASOS",2
"Sul","CS PANTANO DO SUL","2014 Q1","CASOS",1
"Norte","CS RIO VERMELHO","2014 Q1","CASOS",2
"Centro","CS SACO DOS LIMÕES","2014 Q1","CASOS",3
"Norte","CS SACO GRANDE","2014 Q1","CASOS",2
"Continente","CS SAPE","2014 Q1","CASOS",1
"Sul","CS TAPERA","2014 Q1","CASOS",1
"Centro","CS TRINDADE","2014 Q1","CASOS",4
"Norte","CS VARGEM GRANDE","2014 Q1","CASOS",1
"Centro","CS AGRONÔMICA","2014 Q2","CASOS",1
"Sul","CS ALTO RIBEIRÃO","2014 Q2","CASOS",1
"Sul","CS ARMAÇÃO","2014 Q2","CASOS",1
"Continente","CS BALNEÁRIO","2014 Q2","CASOS",1
"Norte","CS CACHOEIRA BOM JESUS","2014 Q2","CASOS",1
"Sul","CS CAMPECHE","2014 Q2","CASOS",1
"Continente","CS CAPOEIRAS","2014 Q2","CASOS",3
"Centro","CS CENTRO","2014 Q2","CASOS",2
"Continente","CS COQUEIROS","2014 Q2","CASOS",4
"Centro","CS CÓRREGO GRANDE","2014 Q2","CASOS",3
"Continente","CS ESTREITO","2014 Q2","CASOS",1
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q2","CASOS",1
"Norte","CS INGLESES","2014 Q2","CASOS",4
"Continente","CS JARDIM ATLÂNTICO","2014 Q2","CASOS",2
"Norte","CS JURERE","2014 Q2","CASOS",1
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q2","CASOS",2
"Continente","CS MONTE CRISTO","2014 Q2","CASOS",1
"Centro","CS MONTE SERRAT","2014 Q2","CASOS",2
"Sul","CS MORRO DAS PEDRAS","2014 Q2","CASOS",1
"Continente","CS NOVO CONTINENTE","2014 Q2","CASOS",1
"Centro","CS PANTANAL","2014 Q2","CASOS",3
"Centro","CS PRAINHA","2014 Q2","CASOS",1
"Sul","CS RIO TAVARES","2014 Q2","CASOS",1
"Norte","CS RIO VERMELHO","2014 Q2","CASOS",2
"Norte","CS SACO GRANDE","2014 Q2","CASOS",3
"Norte","CS SANTO ANTONIO LISBOA","2014 Q2","CASOS",1
"Continente","CS SAPE","2014 Q2","CASOS",1
"Sul","CS TAPERA","2014 Q2","CASOS",2
"Centro","CS TRINDADE","2014 Q2","CASOS",1
"Norte","CS VARGEM GRANDE","2014 Q2","CASOS",1
"Norte","CS VARGEM PEQUENA","2014 Q2","CASOS",1
"Centro","CS AGRONÔMICA","2014 Q3","CASOS",3
"Sul","CS ARMAÇÃO","2014 Q3","CASOS",1
"Norte","CS BARRA DA LAGOA","2014 Q3","CASOS",1
"Norte","CS CACHOEIRA BOM JESUS","2014 Q3","CASOS",1
"Sul","CS CAMPECHE","2014 Q3","CASOS",1
"Norte","CS CANASVIEIRAS","2014 Q3","CASOS",5
"Sul","CS CANTO DA LAGOA","2014 Q3","CASOS",2
"Continente","CS CAPOEIRAS","2014 Q3","CASOS",1
"Sul","CS CARIANOS","2014 Q3","CASOS",2
"Centro","CS CENTRO","2014 Q3","CASOS",4
"Continente","CS COLONINHA","2014 Q3","CASOS",2
"Centro","CS CÓRREGO GRANDE","2014 Q3","CASOS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q3","CASOS",2
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q3","CASOS",1
"Norte","CS INGLESES","2014 Q3","CASOS",2
"Centro","CS ITACORUBI","2014 Q3","CASOS",2
"Continente","CS JARDIM ATLÂNTICO","2014 Q3","CASOS",1
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q3","CASOS",1
"Continente","CS MONTE CRISTO","2014 Q3","CASOS",4
"Centro","CS MONTE SERRAT","2014 Q3","CASOS",1
"Sul","CS MORRO DAS PEDRAS","2014 Q3","CASOS",2
"Continente","CS NOVO CONTINENTE","2014 Q3","CASOS",1
"Centro","CS PRAINHA","2014 Q3","CASOS",3
"Norte","CS RATONES","2014 Q3","CASOS",1
"Sul","CS RIO TAVARES","2014 Q3","CASOS",4
"Norte","CS RIO VERMELHO","2014 Q3","CASOS",2
"Centro","CS SACO DOS LIMÕES","2014 Q3","CASOS",4
"Norte","CS SANTINHO","2014 Q3","CASOS",4
"Norte","CS SANTO ANTONIO LISBOA","2014 Q3","CASOS",1
"Continente","CS SAPE","2014 Q3","CASOS",2
"Sul","CS TAPERA","2014 Q3","CASOS",3
"Centro","CS TRINDADE","2014 Q3","CASOS",5
"Continente","CS ABRAÃO","2014 Q4","CASOS",2
"Centro","CS AGRONÔMICA","2014 Q4","CASOS",10
"Norte","CS CACHOEIRA BOM JESUS","2014 Q4","CASOS",5
"Norte","CS CANASVIEIRAS","2014 Q4","CASOS",4
"Continente","CS CAPOEIRAS","2014 Q4","CASOS",1
"Sul","CS CARIANOS","2014 Q4","CASOS",1
"Centro","CS CENTRO","2014 Q4","CASOS",10
"Continente","CS COLONINHA","2014 Q4","CASOS",2
"Continente","CS COQUEIROS","2014 Q4","CASOS",6
"Centro","CS CÓRREGO GRANDE","2014 Q4","CASOS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q4","CASOS",1
"Continente","CS ESTREITO","2014 Q4","CASOS",3
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q4","CASOS",1
"Norte","CS INGLESES","2014 Q4","CASOS",8
"Centro","CS ITACORUBI","2014 Q4","CASOS",1
"Centro","CS JOÃO PAULO","2014 Q4","CASOS",1
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q4","CASOS",1
"Continente","CS MONTE CRISTO","2014 Q4","CASOS",14
"Centro","CS MONTE SERRAT","2014 Q4","CASOS",3
"Sul","CS MORRO DAS PEDRAS","2014 Q4","CASOS",2
"Continente","CS NOVO CONTINENTE","2014 Q4","CASOS",3
"Centro","CS PANTANAL","2014 Q4","CASOS",1
"Centro","CS PRAINHA","2014 Q4","CASOS",2
"Sul","CS RIBEIRÃO DA ILHA","2014 Q4","CASOS",1
"Sul","CS RIO TAVARES","2014 Q4","CASOS",3
"Norte","CS RIO VERMELHO","2014 Q4","CASOS",6
"Centro","CS SACO DOS LIMÕES","2014 Q4","CASOS",3
"Norte","CS SACO GRANDE","2014 Q4","CASOS",2
"Continente","CS SAPE","2014 Q4","CASOS",2
"Sul","CS TAPERA","2014 Q4","CASOS",2
"Centro","CS TRINDADE","2014 Q4","CASOS",6
"Continente","CS VILA APARECIDA","2014 Q4","CASOS",2
"Continente","CS ABRAÃO","2015 Q1","CASOS",2
"Centro","CS AGRONÔMICA","2015 Q1","CASOS",9
"Sul","CS ARMAÇÃO","2015 Q1","CASOS",1
"Continente","CS BALNEÁRIO","2015 Q1","CASOS",3
"Norte","CS BARRA DA LAGOA","2015 Q1","CASOS",1
"Norte","CS CACHOEIRA BOM JESUS","2015 Q1","CASOS",2
"Sul","CS CAMPECHE","2015 Q1","CASOS",6
"Norte","CS CANASVIEIRAS","2015 Q1","CASOS",4
"Sul","CS CANTO DA LAGOA","2015 Q1","CASOS",1
"Continente","CS CAPOEIRAS","2015 Q1","CASOS",2
"Sul","CS CARIANOS","2015 Q1","CASOS",2
"Centro","CS CENTRO","2015 Q1","CASOS",11
"Continente","CS COLONINHA","2015 Q1","CASOS",1
"Continente","CS COQUEIROS","2015 Q1","CASOS",8
"Centro","CS CÓRREGO GRANDE","2015 Q1","CASOS",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q1","CASOS",2
"Norte","CS INGLESES","2015 Q1","CASOS",6
"Centro","CS ITACORUBI","2015 Q1","CASOS",3
"Continente","CS JARDIM ATLÂNTICO","2015 Q1","CASOS",2
"Centro","CS JOÃO PAULO","2015 Q1","CASOS",3
"Norte","CS JURERE","2015 Q1","CASOS",2
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q1","CASOS",5
"Continente","CS MONTE CRISTO","2015 Q1","CASOS",7
"Centro","CS MONTE SERRAT","2015 Q1","CASOS",4
"Continente","CS NOVO CONTINENTE","2015 Q1","CASOS",7
"Centro","CS PANTANAL","2015 Q1","CASOS",1
"Sul","CS PANTANO DO SUL","2015 Q1","CASOS",1
"Centro","CS PRAINHA","2015 Q1","CASOS",4
"Norte","CS RATONES","2015 Q1","CASOS",1
"Sul","CS RIO TAVARES","2015 Q1","CASOS",7
"Norte","CS RIO VERMELHO","2015 Q1","CASOS",4
"Centro","CS SACO DOS LIMÕES","2015 Q1","CASOS",6
"Norte","CS SACO GRANDE","2015 Q1","CASOS",6
"Norte","CS SANTINHO","2015 Q1","CASOS",1
"Norte","CS SANTO ANTONIO LISBOA","2015 Q1","CASOS",1
"Continente","CS SAPE","2015 Q1","CASOS",5
"Sul","CS TAPERA","2015 Q1","CASOS",1
"Centro","CS TRINDADE","2015 Q1","CASOS",4
"Norte","CS VARGEM GRANDE","2015 Q1","CASOS",2
"Norte","CS VARGEM PEQUENA","2015 Q1","CASOS",3
"Continente","CS ABRAÃO","2015 Q2","CASOS",1
"Centro","CS AGRONÔMICA","2015 Q2","CASOS",10
"Sul","CS ARMAÇÃO","2015 Q2","CASOS",1
"Continente","CS BALNEÁRIO","2015 Q2","CASOS",2
"Norte","CS BARRA DA LAGOA","2015 Q2","CASOS",3
"Norte","CS CACHOEIRA BOM JESUS","2015 Q2","CASOS",3
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q2","CASOS",1
"Sul","CS CAMPECHE","2015 Q2","CASOS",2
"Norte","CS CANASVIEIRAS","2015 Q2","CASOS",4
"Sul","CS CANTO DA LAGOA","2015 Q2","CASOS",1
"Continente","CS CAPOEIRAS","2015 Q2","CASOS",1
"Sul","CS CARIANOS","2015 Q2","CASOS",1
"Centro","CS CENTRO","2015 Q2","CASOS",10
"Continente","CS COLONINHA","2015 Q2","CASOS",3
"Continente","CS COQUEIROS","2015 Q2","CASOS",4
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q2","CASOS",4
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q2","CASOS",3
"Norte","CS INGLESES","2015 Q2","CASOS",14
"Centro","CS ITACORUBI","2015 Q2","CASOS",1
"Continente","CS JARDIM ATLÂNTICO","2015 Q2","CASOS",1
"Centro","CS JOÃO PAULO","2015 Q2","CASOS",4
"Norte","CS JURERE","2015 Q2","CASOS",1
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q2","CASOS",3
"Continente","CS MONTE CRISTO","2015 Q2","CASOS",6
"Centro","CS MONTE SERRAT","2015 Q2","CASOS",5
"Sul","CS MORRO DAS PEDRAS","2015 Q2","CASOS",2
"Continente","CS NOVO CONTINENTE","2015 Q2","CASOS",5
"Centro","CS PANTANAL","2015 Q2","CASOS",2
"Sul","CS PANTANO DO SUL","2015 Q2","CASOS",1
"Centro","CS PRAINHA","2015 Q2","CASOS",8
"Norte","CS RATONES","2015 Q2","CASOS",1
"Sul","CS RIO TAVARES","2015 Q2","CASOS",1
"Norte","CS RIO VERMELHO","2015 Q2","CASOS",7
"Centro","CS SACO DOS LIMÕES","2015 Q2","CASOS",3
"Norte","CS SACO GRANDE","2015 Q2","CASOS",8
"Norte","CS SANTINHO","2015 Q2","CASOS",2
"Sul","CS TAPERA","2015 Q2","CASOS",2
"Centro","CS TRINDADE","2015 Q2","CASOS",8
