"","DISTRITO","UNIDADE","AREA","ANO","MES","CITOPATO"
"3722","Continente","CS NOVO CONTINENTE",1,2015,2,8
"3723","Continente","CS NOVO CONTINENTE",1,2015,3,9
"3724","Continente","CS NOVO CONTINENTE",1,2015,4,6
"3725","Continente","CS NOVO CONTINENTE",1,2015,5,4
"3726","Continente","CS NOVO CONTINENTE",1,2015,6,4
"3727","Continente","CS NOVO CONTINENTE",1,2015,7,7
"3728","Continente","CS NOVO CONTINENTE",1,2015,8,8
"3729","Continente","CS NOVO CONTINENTE",1,2015,9,8
"3730","Continente","CS NOVO CONTINENTE",1,2015,10,11
"3731","Continente","CS NOVO CONTINENTE",1,2015,11,3
"3732","Continente","CS NOVO CONTINENTE",1,2015,12,5
"3733","Continente","CS NOVO CONTINENTE",1,2016,1,7
"3734","Continente","CS NOVO CONTINENTE",1,2016,2,2
"3735","Continente","CS NOVO CONTINENTE",1,2016,3,1
"3736","Continente","CS NOVO CONTINENTE",1,2016,4,9
"3737","Continente","CS NOVO CONTINENTE",1,2016,5,2
"3738","Continente","CS NOVO CONTINENTE",1,2016,6,12
"3739","Continente","CS NOVO CONTINENTE",1,2016,7,5
"3740","Continente","CS NOVO CONTINENTE",1,2016,8,2
"3741","Continente","CS NOVO CONTINENTE",1,2016,9,8
"3742","Continente","CS NOVO CONTINENTE",1,2016,10,8
"3743","Continente","CS NOVO CONTINENTE",1,2016,11,12
"3744","Continente","CS NOVO CONTINENTE",1,2016,12,5
"3745","Continente","CS NOVO CONTINENTE",1,2017,1,2
"3746","Continente","CS NOVO CONTINENTE",1,2017,3,7
"3747","Continente","CS NOVO CONTINENTE",1,2017,4,6
"3748","Continente","CS NOVO CONTINENTE",1,2017,5,7
"3749","Continente","CS NOVO CONTINENTE",1,2017,6,7
"3750","Continente","CS NOVO CONTINENTE",1,2017,7,9
"3751","Continente","CS NOVO CONTINENTE",1,2017,8,10
"3752","Continente","CS NOVO CONTINENTE",1,2017,9,7
"3753","Continente","CS NOVO CONTINENTE",1,2017,10,7
"3754","Continente","CS NOVO CONTINENTE",1,2017,11,7
"3755","Continente","CS NOVO CONTINENTE",1,2017,12,6
"3756","Continente","CS NOVO CONTINENTE",1,2018,1,13
"3757","Continente","CS NOVO CONTINENTE",1,2018,2,4
"3758","Continente","CS NOVO CONTINENTE",1,2018,3,6
"3759","Continente","CS NOVO CONTINENTE",2,2013,1,3
"3760","Continente","CS NOVO CONTINENTE",2,2013,2,2
"3761","Continente","CS NOVO CONTINENTE",2,2013,3,3
"3762","Continente","CS NOVO CONTINENTE",2,2013,4,1
"3763","Continente","CS NOVO CONTINENTE",2,2013,5,2
"3764","Continente","CS NOVO CONTINENTE",2,2013,6,9
"3765","Continente","CS NOVO CONTINENTE",2,2013,7,2
"3766","Continente","CS NOVO CONTINENTE",2,2013,8,8
"3767","Continente","CS NOVO CONTINENTE",2,2013,9,4
"3768","Continente","CS NOVO CONTINENTE",2,2013,10,3
"3769","Continente","CS NOVO CONTINENTE",2,2013,11,7
"3770","Continente","CS NOVO CONTINENTE",2,2013,12,5
"3771","Continente","CS NOVO CONTINENTE",2,2014,1,2
"3772","Continente","CS NOVO CONTINENTE",2,2014,2,1
"3773","Continente","CS NOVO CONTINENTE",2,2014,3,7
"3774","Continente","CS NOVO CONTINENTE",2,2014,4,21
"3775","Continente","CS NOVO CONTINENTE",2,2014,5,14
"3776","Continente","CS NOVO CONTINENTE",2,2014,6,18
"3777","Continente","CS NOVO CONTINENTE",2,2014,7,9
"3778","Continente","CS NOVO CONTINENTE",2,2014,8,13
"3779","Continente","CS NOVO CONTINENTE",2,2014,9,7
"3780","Continente","CS NOVO CONTINENTE",2,2014,10,6
"3781","Continente","CS NOVO CONTINENTE",2,2014,11,5
"3782","Continente","CS NOVO CONTINENTE",2,2014,12,8
"3783","Continente","CS NOVO CONTINENTE",2,2015,1,16
"3784","Continente","CS NOVO CONTINENTE",2,2015,2,10
"3785","Continente","CS NOVO CONTINENTE",2,2015,3,4
"3786","Continente","CS NOVO CONTINENTE",2,2015,4,9
"3787","Continente","CS NOVO CONTINENTE",2,2015,5,3
"3788","Continente","CS NOVO CONTINENTE",2,2015,6,10
"3789","Continente","CS NOVO CONTINENTE",2,2015,7,13
"3790","Continente","CS NOVO CONTINENTE",2,2015,8,5
"3791","Continente","CS NOVO CONTINENTE",2,2015,9,10
"3792","Continente","CS NOVO CONTINENTE",2,2015,10,12
"3793","Continente","CS NOVO CONTINENTE",2,2015,11,5
"3794","Continente","CS NOVO CONTINENTE",2,2015,12,2
"3795","Continente","CS NOVO CONTINENTE",2,2016,1,14
"3796","Continente","CS NOVO CONTINENTE",2,2016,2,2
"3797","Continente","CS NOVO CONTINENTE",2,2016,3,2
"3798","Continente","CS NOVO CONTINENTE",2,2016,4,10
"3799","Continente","CS NOVO CONTINENTE",2,2016,5,11
"3800","Continente","CS NOVO CONTINENTE",2,2016,6,12
"3801","Continente","CS NOVO CONTINENTE",2,2016,7,8
"3802","Continente","CS NOVO CONTINENTE",2,2016,8,5
"3803","Continente","CS NOVO CONTINENTE",2,2016,9,8
"3804","Continente","CS NOVO CONTINENTE",2,2016,10,15
"3805","Continente","CS NOVO CONTINENTE",2,2016,11,11
"3806","Continente","CS NOVO CONTINENTE",2,2016,12,4
"3807","Continente","CS NOVO CONTINENTE",2,2017,1,2
"3808","Continente","CS NOVO CONTINENTE",2,2017,3,11
"3809","Continente","CS NOVO CONTINENTE",2,2017,4,9
"3810","Continente","CS NOVO CONTINENTE",2,2017,5,16
"3811","Continente","CS NOVO CONTINENTE",2,2017,6,14
"3812","Continente","CS NOVO CONTINENTE",2,2017,7,8
"3813","Continente","CS NOVO CONTINENTE",2,2017,8,6
"3814","Continente","CS NOVO CONTINENTE",2,2017,9,12
"3815","Continente","CS NOVO CONTINENTE",2,2017,10,2
"3816","Continente","CS NOVO CONTINENTE",2,2017,11,11
"3817","Continente","CS NOVO CONTINENTE",2,2017,12,2
"3818","Continente","CS NOVO CONTINENTE",2,2018,1,12
"3819","Continente","CS NOVO CONTINENTE",2,2018,2,11
"3820","Continente","CS NOVO CONTINENTE",2,2018,3,11
"3821","Continente","CS SAPE",0,2013,1,4
"3822","Continente","CS SAPE",0,2013,2,4
"3823","Continente","CS SAPE",0,2013,3,1
"3824","Continente","CS SAPE",0,2013,4,6
"3825","Continente","CS SAPE",0,2013,5,8
"3826","Continente","CS SAPE",0,2013,6,13
"3827","Continente","CS SAPE",0,2013,7,7
"3828","Continente","CS SAPE",0,2013,8,15
"3829","Continente","CS SAPE",0,2013,9,19
"3830","Continente","CS SAPE",0,2013,10,26
"3831","Continente","CS SAPE",0,2013,11,5
"3832","Continente","CS SAPE",0,2013,12,11
"3833","Continente","CS SAPE",0,2014,1,22
"3834","Continente","CS SAPE",0,2014,2,17
"3835","Continente","CS SAPE",0,2014,3,14
"3836","Continente","CS SAPE",0,2014,4,24
"3837","Continente","CS SAPE",0,2014,5,20
"3838","Continente","CS SAPE",0,2014,6,6
"3839","Continente","CS SAPE",0,2014,7,18
"3840","Continente","CS SAPE",0,2014,8,29
"3841","Continente","CS SAPE",0,2014,9,14
"3842","Continente","CS SAPE",0,2014,10,23
"3843","Continente","CS SAPE",0,2014,11,22
"3844","Continente","CS SAPE",0,2014,12,8
"3845","Continente","CS SAPE",0,2015,1,14
"3846","Continente","CS SAPE",0,2015,2,8
"3847","Continente","CS SAPE",0,2015,3,3
"3848","Continente","CS SAPE",0,2015,4,4
"3849","Continente","CS SAPE",0,2015,5,1
"3850","Continente","CS SAPE",0,2015,6,9
"3851","Continente","CS SAPE",0,2015,7,18
"3852","Continente","CS SAPE",0,2015,8,30
"3853","Continente","CS SAPE",0,2015,9,17
"3854","Continente","CS SAPE",0,2015,10,24
"3855","Continente","CS SAPE",0,2015,11,19
"3856","Continente","CS SAPE",0,2015,12,12
"3857","Continente","CS SAPE",0,2016,1,12
"3858","Continente","CS SAPE",0,2016,2,9
"3859","Continente","CS SAPE",0,2016,3,8
"3860","Continente","CS SAPE",0,2016,4,16
"3861","Continente","CS SAPE",0,2016,5,10
"3862","Continente","CS SAPE",0,2016,6,21
"3863","Continente","CS SAPE",0,2016,7,14
"3864","Continente","CS SAPE",0,2016,8,5
"3865","Continente","CS SAPE",0,2016,9,14
"3866","Continente","CS SAPE",0,2016,10,31
"3867","Continente","CS SAPE",0,2016,11,12
"3868","Continente","CS SAPE",0,2016,12,3
"3869","Continente","CS SAPE",0,2017,1,8
"3870","Continente","CS SAPE",0,2017,3,8
"3871","Continente","CS SAPE",0,2017,4,2
"3872","Continente","CS SAPE",0,2017,5,13
"3873","Continente","CS SAPE",0,2017,6,3
"3874","Continente","CS SAPE",0,2017,7,22
"3875","Continente","CS SAPE",0,2017,8,27
"3876","Continente","CS SAPE",0,2017,9,10
"3877","Continente","CS SAPE",0,2017,10,17
"3878","Continente","CS SAPE",0,2017,11,17
"3879","Continente","CS SAPE",0,2017,12,5
"3880","Continente","CS SAPE",0,2018,1,6
"3881","Continente","CS SAPE",0,2018,2,1
"3882","Continente","CS SAPE",0,2018,3,18
"3883","Continente","CS SAPE",1,2013,1,1
"3884","Continente","CS SAPE",1,2013,2,6
"3885","Continente","CS SAPE",1,2013,3,3
"3886","Continente","CS SAPE",1,2013,4,11
"3887","Continente","CS SAPE",1,2013,5,6
"3888","Continente","CS SAPE",1,2013,6,14
"3889","Continente","CS SAPE",1,2013,7,15
"3890","Continente","CS SAPE",1,2013,8,20
"3891","Continente","CS SAPE",1,2013,9,7
"3892","Continente","CS SAPE",1,2013,10,25
"3893","Continente","CS SAPE",1,2013,11,1
"3894","Continente","CS SAPE",1,2013,12,14
"3895","Continente","CS SAPE",1,2014,1,24
"3896","Continente","CS SAPE",1,2014,2,4
"3897","Continente","CS SAPE",1,2014,3,24
"3898","Continente","CS SAPE",1,2014,4,10
"3899","Continente","CS SAPE",1,2014,5,29
"3900","Continente","CS SAPE",1,2014,6,9
"3901","Continente","CS SAPE",1,2014,7,19
"3902","Continente","CS SAPE",1,2014,8,15
"3903","Continente","CS SAPE",1,2014,9,16
"3904","Continente","CS SAPE",1,2014,10,29
"3905","Continente","CS SAPE",1,2014,11,24
"3906","Continente","CS SAPE",1,2014,12,5
"3907","Continente","CS SAPE",1,2015,1,14
"3908","Continente","CS SAPE",1,2015,2,14
"3909","Continente","CS SAPE",1,2015,3,8
"3910","Continente","CS SAPE",1,2015,4,14
"3911","Continente","CS SAPE",1,2015,6,7
"3912","Continente","CS SAPE",1,2015,7,12
"3913","Continente","CS SAPE",1,2015,8,17
"3914","Continente","CS SAPE",1,2015,9,15
"3915","Continente","CS SAPE",1,2015,10,12
"3916","Continente","CS SAPE",1,2015,11,23
"3917","Continente","CS SAPE",1,2015,12,6
"3918","Continente","CS SAPE",1,2016,1,10
"3919","Continente","CS SAPE",1,2016,2,7
"3920","Continente","CS SAPE",1,2016,3,8
"3921","Continente","CS SAPE",1,2016,4,31
"3922","Continente","CS SAPE",1,2016,5,15
"3923","Continente","CS SAPE",1,2016,6,14
"3924","Continente","CS SAPE",1,2016,7,16
"3925","Continente","CS SAPE",1,2016,8,8
"3926","Continente","CS SAPE",1,2016,9,19
"3927","Continente","CS SAPE",1,2016,10,14
"3928","Continente","CS SAPE",1,2016,11,13
"3929","Continente","CS SAPE",1,2016,12,5
"3930","Continente","CS SAPE",1,2017,1,2
"3931","Continente","CS SAPE",1,2017,3,10
"3932","Continente","CS SAPE",1,2017,4,4
"3933","Continente","CS SAPE",1,2017,5,15
"3934","Continente","CS SAPE",1,2017,6,7
"3935","Continente","CS SAPE",1,2017,7,19
"3936","Continente","CS SAPE",1,2017,8,31
"3937","Continente","CS SAPE",1,2017,9,15
"3938","Continente","CS SAPE",1,2017,10,20
"3939","Continente","CS SAPE",1,2017,11,29
"3940","Continente","CS SAPE",1,2017,12,8
"3941","Continente","CS SAPE",1,2018,1,13
"3942","Continente","CS SAPE",1,2018,3,9
"3943","Continente","CS VILA APARECIDA",0,2013,1,4
"3944","Continente","CS VILA APARECIDA",0,2013,2,3
"3945","Continente","CS VILA APARECIDA",0,2013,3,4
"3946","Continente","CS VILA APARECIDA",0,2013,4,2
"3947","Continente","CS VILA APARECIDA",0,2013,5,1
"3948","Continente","CS VILA APARECIDA",0,2013,6,1
"3949","Continente","CS VILA APARECIDA",0,2013,7,7
"3950","Continente","CS VILA APARECIDA",0,2013,8,8
"3951","Continente","CS VILA APARECIDA",0,2013,9,6
"3952","Continente","CS VILA APARECIDA",0,2013,10,5
"3953","Continente","CS VILA APARECIDA",0,2013,11,5
"3954","Continente","CS VILA APARECIDA",0,2013,12,1
"3955","Continente","CS VILA APARECIDA",0,2014,1,4
"3956","Continente","CS VILA APARECIDA",0,2014,2,6
"3957","Continente","CS VILA APARECIDA",0,2014,3,8
"3958","Continente","CS VILA APARECIDA",0,2014,4,8
"3959","Continente","CS VILA APARECIDA",0,2014,5,1
"3960","Continente","CS VILA APARECIDA",0,2014,6,7
"3961","Continente","CS VILA APARECIDA",0,2014,7,2
"3962","Continente","CS VILA APARECIDA",0,2014,8,3
"3963","Continente","CS VILA APARECIDA",0,2014,9,7
"3964","Continente","CS VILA APARECIDA",0,2014,10,6
"3965","Continente","CS VILA APARECIDA",0,2014,11,4
"3966","Continente","CS VILA APARECIDA",0,2014,12,3
"3967","Continente","CS VILA APARECIDA",0,2015,1,5
"3968","Continente","CS VILA APARECIDA",0,2015,2,2
"3969","Continente","CS VILA APARECIDA",0,2015,4,6
"3970","Continente","CS VILA APARECIDA",0,2015,5,5
"3971","Continente","CS VILA APARECIDA",0,2015,6,6
"3972","Continente","CS VILA APARECIDA",0,2015,7,6
"3973","Continente","CS VILA APARECIDA",0,2015,8,7
"3974","Continente","CS VILA APARECIDA",0,2015,9,7
"3975","Continente","CS VILA APARECIDA",0,2015,10,9
"3976","Continente","CS VILA APARECIDA",0,2015,11,6
"3977","Continente","CS VILA APARECIDA",0,2015,12,2
"3978","Continente","CS VILA APARECIDA",0,2016,1,5
"3979","Continente","CS VILA APARECIDA",0,2016,2,2
"3980","Continente","CS VILA APARECIDA",0,2016,4,3
"3981","Continente","CS VILA APARECIDA",0,2016,5,3
"3982","Continente","CS VILA APARECIDA",0,2016,6,2
"3983","Continente","CS VILA APARECIDA",0,2016,7,4
"3984","Continente","CS VILA APARECIDA",0,2016,9,3
"3985","Continente","CS VILA APARECIDA",0,2016,10,3
"3986","Continente","CS VILA APARECIDA",0,2016,12,1
"3987","Continente","CS VILA APARECIDA",0,2017,4,3
"3988","Continente","CS VILA APARECIDA",0,2017,6,3
"3989","Continente","CS VILA APARECIDA",0,2017,7,5
"3990","Continente","CS VILA APARECIDA",0,2017,8,3
"3991","Continente","CS VILA APARECIDA",0,2017,11,4
"3992","Continente","CS VILA APARECIDA",0,2018,1,3
"3993","Continente","CS VILA APARECIDA",0,2018,2,4
"3994","Continente","CS VILA APARECIDA",0,2018,3,9
"3995","Continente","CS VILA APARECIDA",1,2013,1,4
"3996","Continente","CS VILA APARECIDA",1,2013,2,5
"3997","Continente","CS VILA APARECIDA",1,2013,3,4
"3998","Continente","CS VILA APARECIDA",1,2013,4,2
"3999","Continente","CS VILA APARECIDA",1,2013,7,4
"4000","Continente","CS VILA APARECIDA",1,2013,8,3
"4001","Continente","CS VILA APARECIDA",1,2013,9,2
"4002","Continente","CS VILA APARECIDA",1,2013,10,7
"4003","Continente","CS VILA APARECIDA",1,2013,11,2
"4004","Continente","CS VILA APARECIDA",1,2014,1,4
"4005","Continente","CS VILA APARECIDA",1,2014,2,5
"4006","Continente","CS VILA APARECIDA",1,2014,3,5
"4007","Continente","CS VILA APARECIDA",1,2014,4,3
"4008","Continente","CS VILA APARECIDA",1,2014,5,2
"4009","Continente","CS VILA APARECIDA",1,2014,6,9
"4010","Continente","CS VILA APARECIDA",1,2014,7,3
"4011","Continente","CS VILA APARECIDA",1,2014,8,5
"4012","Continente","CS VILA APARECIDA",1,2014,9,7
"4013","Continente","CS VILA APARECIDA",1,2014,10,4
"4014","Continente","CS VILA APARECIDA",1,2014,11,1
"4015","Continente","CS VILA APARECIDA",1,2014,12,5
"4016","Continente","CS VILA APARECIDA",1,2015,1,4
"4017","Continente","CS VILA APARECIDA",1,2015,2,4
"4018","Continente","CS VILA APARECIDA",1,2015,4,7
"4019","Continente","CS VILA APARECIDA",1,2015,5,4
"4020","Continente","CS VILA APARECIDA",1,2015,6,1
"4021","Continente","CS VILA APARECIDA",1,2015,7,3
"4022","Continente","CS VILA APARECIDA",1,2015,8,9
"4023","Continente","CS VILA APARECIDA",1,2015,9,6
"4024","Continente","CS VILA APARECIDA",1,2015,10,9
"4025","Continente","CS VILA APARECIDA",1,2015,11,4
"4026","Continente","CS VILA APARECIDA",1,2015,12,2
"4027","Continente","CS VILA APARECIDA",1,2016,1,4
"4028","Continente","CS VILA APARECIDA",1,2016,2,2
"4029","Continente","CS VILA APARECIDA",1,2016,5,3
"4030","Continente","CS VILA APARECIDA",1,2016,6,8
"4031","Continente","CS VILA APARECIDA",1,2016,7,2
"4032","Continente","CS VILA APARECIDA",1,2016,8,1
"4033","Continente","CS VILA APARECIDA",1,2017,4,2
"4034","Continente","CS VILA APARECIDA",1,2017,5,4
"4035","Continente","CS VILA APARECIDA",1,2017,6,1
"4036","Continente","CS VILA APARECIDA",1,2017,7,1
"4037","Continente","CS VILA APARECIDA",1,2017,8,1
"4038","Continente","CS VILA APARECIDA",1,2017,9,1
"4039","Continente","CS VILA APARECIDA",1,2017,11,4
"4040","Continente","CS VILA APARECIDA",1,2018,1,1
"4041","Continente","CS VILA APARECIDA",1,2018,2,2
"4042","Continente","CS VILA APARECIDA",1,2018,3,17
"4043","Norte","CS BARRA DA LAGOA",0,2013,1,21
"4044","Norte","CS BARRA DA LAGOA",0,2013,2,9
"4045","Norte","CS BARRA DA LAGOA",0,2013,3,11
"4046","Norte","CS BARRA DA LAGOA",0,2013,4,10
"4047","Norte","CS BARRA DA LAGOA",0,2013,5,8
"4048","Norte","CS BARRA DA LAGOA",0,2013,6,6
"4049","Norte","CS BARRA DA LAGOA",0,2013,7,16
"4050","Norte","CS BARRA DA LAGOA",0,2013,8,20
"4051","Norte","CS BARRA DA LAGOA",0,2013,9,9
"4052","Norte","CS BARRA DA LAGOA",0,2013,10,19
"4053","Norte","CS BARRA DA LAGOA",0,2013,11,2
"4054","Norte","CS BARRA DA LAGOA",0,2013,12,14
"4055","Norte","CS BARRA DA LAGOA",0,2014,1,21
"4056","Norte","CS BARRA DA LAGOA",0,2014,2,24
"4057","Norte","CS BARRA DA LAGOA",0,2014,3,21
"4058","Norte","CS BARRA DA LAGOA",0,2014,4,17
"4059","Norte","CS BARRA DA LAGOA",0,2014,5,12
"4060","Norte","CS BARRA DA LAGOA",0,2014,6,19
"4061","Norte","CS BARRA DA LAGOA",0,2014,7,12
"4062","Norte","CS BARRA DA LAGOA",0,2014,8,16
"4063","Norte","CS BARRA DA LAGOA",0,2014,9,9
"4064","Norte","CS BARRA DA LAGOA",0,2014,10,7
"4065","Norte","CS BARRA DA LAGOA",0,2014,11,13
"4066","Norte","CS BARRA DA LAGOA",0,2014,12,11
"4067","Norte","CS BARRA DA LAGOA",0,2015,1,8
"4068","Norte","CS BARRA DA LAGOA",0,2015,2,20
"4069","Norte","CS BARRA DA LAGOA",0,2015,3,23
"4070","Norte","CS BARRA DA LAGOA",0,2015,4,20
"4071","Norte","CS BARRA DA LAGOA",0,2015,5,9
"4072","Norte","CS BARRA DA LAGOA",0,2015,6,19
"4073","Norte","CS BARRA DA LAGOA",0,2015,7,15
"4074","Norte","CS BARRA DA LAGOA",0,2015,8,14
"4075","Norte","CS BARRA DA LAGOA",0,2015,9,23
"4076","Norte","CS BARRA DA LAGOA",0,2015,10,31
"4077","Norte","CS BARRA DA LAGOA",0,2015,11,13
"4078","Norte","CS BARRA DA LAGOA",0,2015,12,9
"4079","Norte","CS BARRA DA LAGOA",0,2016,1,6
"4080","Norte","CS BARRA DA LAGOA",0,2016,2,13
"4081","Norte","CS BARRA DA LAGOA",0,2016,3,20
"4082","Norte","CS BARRA DA LAGOA",0,2016,4,28
"4083","Norte","CS BARRA DA LAGOA",0,2016,5,17
"4084","Norte","CS BARRA DA LAGOA",0,2016,6,15
"4085","Norte","CS BARRA DA LAGOA",0,2016,7,17
"4086","Norte","CS BARRA DA LAGOA",0,2016,8,14
"4087","Norte","CS BARRA DA LAGOA",0,2016,9,19
"4088","Norte","CS BARRA DA LAGOA",0,2016,10,9
"4089","Norte","CS BARRA DA LAGOA",0,2016,11,8
"4090","Norte","CS BARRA DA LAGOA",0,2017,3,10
"4091","Norte","CS BARRA DA LAGOA",0,2017,4,6
"4092","Norte","CS BARRA DA LAGOA",0,2017,5,12
"4093","Norte","CS BARRA DA LAGOA",0,2017,6,13
"4094","Norte","CS BARRA DA LAGOA",0,2017,7,12
"4095","Norte","CS BARRA DA LAGOA",0,2017,8,5
"4096","Norte","CS BARRA DA LAGOA",0,2017,9,16
"4097","Norte","CS BARRA DA LAGOA",0,2017,10,8
"4098","Norte","CS BARRA DA LAGOA",0,2017,11,12
"4099","Norte","CS BARRA DA LAGOA",0,2017,12,10
"4100","Norte","CS BARRA DA LAGOA",0,2018,1,3
"4101","Norte","CS BARRA DA LAGOA",0,2018,3,10
"4102","Norte","CS BARRA DA LAGOA",1,2013,1,14
"4103","Norte","CS BARRA DA LAGOA",1,2013,2,6
"4104","Norte","CS BARRA DA LAGOA",1,2013,3,16
"4105","Norte","CS BARRA DA LAGOA",1,2013,4,14
"4106","Norte","CS BARRA DA LAGOA",1,2013,5,9
"4107","Norte","CS BARRA DA LAGOA",1,2013,6,8
"4108","Norte","CS BARRA DA LAGOA",1,2013,7,20
"4109","Norte","CS BARRA DA LAGOA",1,2013,8,21
"4110","Norte","CS BARRA DA LAGOA",1,2013,9,23
"4111","Norte","CS BARRA DA LAGOA",1,2013,10,25
"4112","Norte","CS BARRA DA LAGOA",1,2013,11,11
"4113","Norte","CS BARRA DA LAGOA",1,2013,12,14
"4114","Norte","CS BARRA DA LAGOA",1,2014,1,24
"4115","Norte","CS BARRA DA LAGOA",1,2014,2,18
"4116","Norte","CS BARRA DA LAGOA",1,2014,3,15
"4117","Norte","CS BARRA DA LAGOA",1,2014,4,15
"4118","Norte","CS BARRA DA LAGOA",1,2014,5,12
"4119","Norte","CS BARRA DA LAGOA",1,2014,6,22
"4120","Norte","CS BARRA DA LAGOA",1,2014,7,17
"4121","Norte","CS BARRA DA LAGOA",1,2014,8,14
"4122","Norte","CS BARRA DA LAGOA",1,2014,9,9
"4123","Norte","CS BARRA DA LAGOA",1,2014,10,13
"4124","Norte","CS BARRA DA LAGOA",1,2014,11,17
"4125","Norte","CS BARRA DA LAGOA",1,2014,12,11
"4126","Norte","CS BARRA DA LAGOA",1,2015,1,13
"4127","Norte","CS BARRA DA LAGOA",1,2015,2,11
"4128","Norte","CS BARRA DA LAGOA",1,2015,3,33
"4129","Norte","CS BARRA DA LAGOA",1,2015,4,20
"4130","Norte","CS BARRA DA LAGOA",1,2015,5,8
"4131","Norte","CS BARRA DA LAGOA",1,2015,6,17
"4132","Norte","CS BARRA DA LAGOA",1,2015,7,20
"4133","Norte","CS BARRA DA LAGOA",1,2015,8,21
"4134","Norte","CS BARRA DA LAGOA",1,2015,9,15
"4135","Norte","CS BARRA DA LAGOA",1,2015,10,26
"4136","Norte","CS BARRA DA LAGOA",1,2015,11,11
"4137","Norte","CS BARRA DA LAGOA",1,2015,12,12
"4138","Norte","CS BARRA DA LAGOA",1,2016,1,2
"4139","Norte","CS BARRA DA LAGOA",1,2016,2,5
"4140","Norte","CS BARRA DA LAGOA",1,2016,3,11
"4141","Norte","CS BARRA DA LAGOA",1,2016,4,12
"4142","Norte","CS BARRA DA LAGOA",1,2016,5,16
"4143","Norte","CS BARRA DA LAGOA",1,2016,6,25
"4144","Norte","CS BARRA DA LAGOA",1,2016,7,11
"4145","Norte","CS BARRA DA LAGOA",1,2016,8,5
"4146","Norte","CS BARRA DA LAGOA",1,2016,9,15
"4147","Norte","CS BARRA DA LAGOA",1,2016,10,12
"4148","Norte","CS BARRA DA LAGOA",1,2016,11,2
"4149","Norte","CS BARRA DA LAGOA",1,2016,12,1
"4150","Norte","CS BARRA DA LAGOA",1,2017,1,3
"4151","Norte","CS BARRA DA LAGOA",1,2017,3,15
"4152","Norte","CS BARRA DA LAGOA",1,2017,4,9
"4153","Norte","CS BARRA DA LAGOA",1,2017,5,15
"4154","Norte","CS BARRA DA LAGOA",1,2017,6,9
"4155","Norte","CS BARRA DA LAGOA",1,2017,7,22
"4156","Norte","CS BARRA DA LAGOA",1,2017,8,28
"4157","Norte","CS BARRA DA LAGOA",1,2017,9,10
"4158","Norte","CS BARRA DA LAGOA",1,2017,10,30
"4159","Norte","CS BARRA DA LAGOA",1,2017,11,11
"4160","Norte","CS BARRA DA LAGOA",1,2017,12,8
"4161","Norte","CS BARRA DA LAGOA",1,2018,1,1
"4162","Norte","CS BARRA DA LAGOA",1,2018,2,1
"4163","Norte","CS BARRA DA LAGOA",1,2018,3,7
"4164","Norte","CS BARRA DA LAGOA",2,2013,1,2
"4165","Norte","CS BARRA DA LAGOA",2,2013,2,5
"4166","Norte","CS BARRA DA LAGOA",2,2013,3,7
"4167","Norte","CS BARRA DA LAGOA",2,2013,4,6
"4168","Norte","CS BARRA DA LAGOA",2,2013,5,4
"4169","Norte","CS BARRA DA LAGOA",2,2013,6,1
"4170","Norte","CS BARRA DA LAGOA",2,2013,7,4
"4171","Norte","CS BARRA DA LAGOA",2,2013,8,1
"4172","Norte","CS BARRA DA LAGOA",2,2013,9,2
"4173","Norte","CS BARRA DA LAGOA",2,2013,10,14
"4174","Norte","CS BARRA DA LAGOA",2,2013,11,5
"4175","Norte","CS BARRA DA LAGOA",2,2013,12,7
"4176","Norte","CS BARRA DA LAGOA",2,2014,1,5
"4177","Norte","CS BARRA DA LAGOA",2,2014,2,2
"4178","Norte","CS BARRA DA LAGOA",2,2014,3,4
"4179","Norte","CS BARRA DA LAGOA",2,2014,4,2
"4180","Norte","CS BARRA DA LAGOA",2,2014,5,6
"4181","Norte","CS BARRA DA LAGOA",2,2014,6,4
"4182","Norte","CS BARRA DA LAGOA",2,2014,7,2
"4183","Norte","CS BARRA DA LAGOA",2,2014,8,4
"4184","Norte","CS BARRA DA LAGOA",2,2014,10,4
"4185","Norte","CS BARRA DA LAGOA",2,2014,11,6
"4186","Norte","CS BARRA DA LAGOA",2,2014,12,1
"4187","Norte","CS BARRA DA LAGOA",2,2015,1,3
"4188","Norte","CS BARRA DA LAGOA",2,2015,2,2
"4189","Norte","CS BARRA DA LAGOA",2,2015,3,17
"4190","Norte","CS BARRA DA LAGOA",2,2015,4,8
"4191","Norte","CS BARRA DA LAGOA",2,2015,5,5
"4192","Norte","CS BARRA DA LAGOA",2,2015,6,9
"4193","Norte","CS BARRA DA LAGOA",2,2015,7,4
"4194","Norte","CS BARRA DA LAGOA",2,2015,8,9
"4195","Norte","CS BARRA DA LAGOA",2,2015,9,4
"4196","Norte","CS BARRA DA LAGOA",2,2015,10,4
"4197","Norte","CS BARRA DA LAGOA",2,2015,11,3
"4198","Norte","CS BARRA DA LAGOA",2,2015,12,1
"4199","Norte","CS BARRA DA LAGOA",2,2016,2,6
"4200","Norte","CS BARRA DA LAGOA",2,2016,3,7
"4201","Norte","CS BARRA DA LAGOA",2,2016,4,4
"4202","Norte","CS BARRA DA LAGOA",2,2016,5,7
"4203","Norte","CS BARRA DA LAGOA",2,2016,6,4
"4204","Norte","CS BARRA DA LAGOA",2,2016,7,1
"4205","Norte","CS BARRA DA LAGOA",2,2016,8,4
