"","DISTRITO","UNIDADE","AREA","ANO","MES","GESTANTES","GESTANTES_7_CONS","GEST_TODOS_TRI","GEST_ODONTO"
"5272","Norte","CS SANTO ANTONIO LISBOA",0,2015,11,1,1,1,1
"5273","Norte","CS SANTO ANTONIO LISBOA",0,2015,12,2,2,1,2
"5274","Norte","CS SANTO ANTONIO LISBOA",0,2016,1,4,4,4,2
"5275","Norte","CS SANTO ANTONIO LISBOA",0,2016,2,6,4,2,2
"5276","Norte","CS SANTO ANTONIO LISBOA",0,2016,3,2,2,2,0
"5277","Norte","CS SANTO ANTONIO LISBOA",0,2016,4,1,0,0,0
"5278","Norte","CS SANTO ANTONIO LISBOA",0,2016,5,2,1,1,1
"5279","Norte","CS SANTO ANTONIO LISBOA",0,2016,6,5,5,4,2
"5280","Norte","CS SANTO ANTONIO LISBOA",0,2016,7,5,5,4,3
"5281","Norte","CS SANTO ANTONIO LISBOA",0,2016,8,4,3,2,2
"5282","Norte","CS SANTO ANTONIO LISBOA",0,2016,9,2,1,0,0
"5283","Norte","CS SANTO ANTONIO LISBOA",0,2016,10,2,2,1,1
"5284","Norte","CS SANTO ANTONIO LISBOA",0,2016,12,2,1,1,0
"5285","Norte","CS SANTO ANTONIO LISBOA",0,2017,1,1,1,1,0
"5286","Norte","CS SANTO ANTONIO LISBOA",0,2017,2,1,1,1,0
"5287","Norte","CS SANTO ANTONIO LISBOA",0,2017,3,3,2,3,0
"5288","Norte","CS SANTO ANTONIO LISBOA",0,2017,4,4,3,1,1
"5289","Norte","CS SANTO ANTONIO LISBOA",0,2017,5,1,0,0,0
"5290","Norte","CS SANTO ANTONIO LISBOA",0,2017,6,3,2,2,0
"5291","Norte","CS SANTO ANTONIO LISBOA",0,2017,7,2,2,0,0
"5292","Norte","CS SANTO ANTONIO LISBOA",0,2017,9,3,3,1,0
"5293","Norte","CS SANTO ANTONIO LISBOA",0,2017,10,5,4,3,2
"5294","Norte","CS SANTO ANTONIO LISBOA",0,2017,11,2,2,2,2
"5295","Norte","CS SANTO ANTONIO LISBOA",1,2013,1,1,1,1,0
"5296","Norte","CS SANTO ANTONIO LISBOA",1,2013,2,1,0,1,0
"5297","Norte","CS SANTO ANTONIO LISBOA",1,2013,3,4,2,2,2
"5298","Norte","CS SANTO ANTONIO LISBOA",1,2013,4,3,1,1,0
"5299","Norte","CS SANTO ANTONIO LISBOA",1,2013,5,6,6,4,2
"5300","Norte","CS SANTO ANTONIO LISBOA",1,2013,7,2,1,1,0
"5301","Norte","CS SANTO ANTONIO LISBOA",1,2013,8,3,3,2,0
"5302","Norte","CS SANTO ANTONIO LISBOA",1,2013,9,1,1,0,1
"5303","Norte","CS SANTO ANTONIO LISBOA",1,2013,10,3,2,1,2
"5304","Norte","CS SANTO ANTONIO LISBOA",1,2013,12,4,3,3,1
"5305","Norte","CS SANTO ANTONIO LISBOA",1,2014,1,3,2,2,0
"5306","Norte","CS SANTO ANTONIO LISBOA",1,2014,3,1,1,1,0
"5307","Norte","CS SANTO ANTONIO LISBOA",1,2014,4,4,3,3,1
"5308","Norte","CS SANTO ANTONIO LISBOA",1,2014,5,5,4,3,1
"5309","Norte","CS SANTO ANTONIO LISBOA",1,2014,6,3,3,3,1
"5310","Norte","CS SANTO ANTONIO LISBOA",1,2014,7,4,1,1,1
"5311","Norte","CS SANTO ANTONIO LISBOA",1,2014,8,4,2,1,0
"5312","Norte","CS SANTO ANTONIO LISBOA",1,2014,10,2,2,1,0
"5313","Norte","CS SANTO ANTONIO LISBOA",1,2014,11,4,4,3,0
"5314","Norte","CS SANTO ANTONIO LISBOA",1,2014,12,4,4,3,1
"5315","Norte","CS SANTO ANTONIO LISBOA",1,2015,1,2,0,0,0
"5316","Norte","CS SANTO ANTONIO LISBOA",1,2015,3,2,2,2,0
"5317","Norte","CS SANTO ANTONIO LISBOA",1,2015,4,2,2,2,0
"5318","Norte","CS SANTO ANTONIO LISBOA",1,2015,5,2,2,2,1
"5319","Norte","CS SANTO ANTONIO LISBOA",1,2015,6,1,1,0,0
"5320","Norte","CS SANTO ANTONIO LISBOA",1,2015,7,3,2,2,0
"5321","Norte","CS SANTO ANTONIO LISBOA",1,2015,8,4,3,3,0
"5322","Norte","CS SANTO ANTONIO LISBOA",1,2015,9,2,2,0,1
"5323","Norte","CS SANTO ANTONIO LISBOA",1,2015,10,1,1,0,1
"5324","Norte","CS SANTO ANTONIO LISBOA",1,2015,11,3,3,1,1
"5325","Norte","CS SANTO ANTONIO LISBOA",1,2015,12,6,5,4,3
"5326","Norte","CS SANTO ANTONIO LISBOA",1,2016,2,1,1,1,0
"5327","Norte","CS SANTO ANTONIO LISBOA",1,2016,3,4,3,3,0
"5328","Norte","CS SANTO ANTONIO LISBOA",1,2016,4,2,2,2,0
"5329","Norte","CS SANTO ANTONIO LISBOA",1,2016,5,1,0,1,0
"5330","Norte","CS SANTO ANTONIO LISBOA",1,2016,6,7,7,6,1
"5331","Norte","CS SANTO ANTONIO LISBOA",1,2016,7,4,3,2,1
"5332","Norte","CS SANTO ANTONIO LISBOA",1,2016,8,2,1,1,0
"5333","Norte","CS SANTO ANTONIO LISBOA",1,2016,9,1,1,1,1
"5334","Norte","CS SANTO ANTONIO LISBOA",1,2016,10,2,2,1,1
"5335","Norte","CS SANTO ANTONIO LISBOA",1,2016,11,4,3,3,0
"5336","Norte","CS SANTO ANTONIO LISBOA",1,2016,12,2,1,1,1
"5337","Norte","CS SANTO ANTONIO LISBOA",1,2017,1,2,1,1,1
"5338","Norte","CS SANTO ANTONIO LISBOA",1,2017,2,3,3,2,0
"5339","Norte","CS SANTO ANTONIO LISBOA",1,2017,3,4,3,3,0
"5340","Norte","CS SANTO ANTONIO LISBOA",1,2017,4,2,2,1,0
"5341","Norte","CS SANTO ANTONIO LISBOA",1,2017,5,5,5,2,2
"5342","Norte","CS SANTO ANTONIO LISBOA",1,2017,6,5,4,3,1
"5343","Norte","CS SANTO ANTONIO LISBOA",1,2017,7,7,7,6,2
"5344","Norte","CS SANTO ANTONIO LISBOA",1,2017,8,3,2,2,0
"5345","Norte","CS SANTO ANTONIO LISBOA",1,2017,9,5,5,3,1
"5346","Norte","CS SANTO ANTONIO LISBOA",1,2017,10,1,1,1,0
"5347","Norte","CS SANTO ANTONIO LISBOA",1,2017,11,2,2,2,0
"5348","Norte","CS SANTO ANTONIO LISBOA",1,2017,12,2,0,1,0
"5349","Norte","CS VARGEM GRANDE",0,2013,1,2,0,0,0
"5350","Norte","CS VARGEM GRANDE",0,2013,2,1,0,0,0
"5351","Norte","CS VARGEM GRANDE",0,2013,3,1,0,0,0
"5352","Norte","CS VARGEM GRANDE",0,2013,4,2,0,0,0
"5353","Norte","CS VARGEM GRANDE",0,2013,5,1,1,1,0
"5354","Norte","CS VARGEM GRANDE",0,2013,6,2,1,0,0
"5355","Norte","CS VARGEM GRANDE",0,2013,7,2,1,1,0
"5356","Norte","CS VARGEM GRANDE",0,2013,8,1,1,1,0
"5357","Norte","CS VARGEM GRANDE",0,2013,9,1,1,1,0
"5358","Norte","CS VARGEM GRANDE",0,2013,11,1,0,0,0
"5359","Norte","CS VARGEM GRANDE",0,2013,12,2,1,1,1
"5360","Norte","CS VARGEM GRANDE",0,2014,1,1,0,0,0
"5361","Norte","CS VARGEM GRANDE",0,2014,2,2,2,2,0
"5362","Norte","CS VARGEM GRANDE",0,2014,3,1,0,0,0
"5363","Norte","CS VARGEM GRANDE",0,2014,4,3,2,2,0
"5364","Norte","CS VARGEM GRANDE",0,2014,5,1,0,1,0
"5365","Norte","CS VARGEM GRANDE",0,2014,6,1,0,1,0
"5366","Norte","CS VARGEM GRANDE",0,2014,7,1,0,0,0
"5367","Norte","CS VARGEM GRANDE",0,2014,8,1,0,1,0
"5368","Norte","CS VARGEM GRANDE",0,2014,9,1,0,0,0
"5369","Norte","CS VARGEM GRANDE",0,2014,10,2,1,1,0
"5370","Norte","CS VARGEM GRANDE",0,2014,11,1,1,0,0
"5371","Norte","CS VARGEM GRANDE",0,2014,12,3,0,0,0
"5372","Norte","CS VARGEM GRANDE",0,2015,1,4,2,2,2
"5373","Norte","CS VARGEM GRANDE",0,2015,2,2,1,0,0
"5374","Norte","CS VARGEM GRANDE",0,2015,3,3,3,2,1
"5375","Norte","CS VARGEM GRANDE",0,2015,4,5,5,0,1
"5376","Norte","CS VARGEM GRANDE",0,2015,5,3,2,2,0
"5377","Norte","CS VARGEM GRANDE",0,2015,6,5,3,2,0
"5378","Norte","CS VARGEM GRANDE",0,2015,7,2,2,2,1
"5379","Norte","CS VARGEM GRANDE",0,2015,8,4,2,2,2
"5380","Norte","CS VARGEM GRANDE",0,2015,9,5,3,3,3
"5381","Norte","CS VARGEM GRANDE",0,2015,10,1,0,0,0
"5382","Norte","CS VARGEM GRANDE",0,2015,11,2,0,0,1
"5383","Norte","CS VARGEM GRANDE",0,2015,12,4,3,3,4
"5384","Norte","CS VARGEM GRANDE",0,2016,1,4,3,3,2
"5385","Norte","CS VARGEM GRANDE",0,2016,2,6,6,3,3
"5386","Norte","CS VARGEM GRANDE",0,2016,3,3,3,1,1
"5387","Norte","CS VARGEM GRANDE",0,2016,4,7,6,4,4
"5388","Norte","CS VARGEM GRANDE",0,2016,5,2,1,1,1
"5389","Norte","CS VARGEM GRANDE",0,2016,6,4,3,3,3
"5390","Norte","CS VARGEM GRANDE",0,2016,7,3,2,3,2
"5391","Norte","CS VARGEM GRANDE",0,2016,8,9,9,4,3
"5392","Norte","CS VARGEM GRANDE",0,2016,9,6,6,5,3
"5393","Norte","CS VARGEM GRANDE",0,2016,10,7,7,6,3
"5394","Norte","CS VARGEM GRANDE",0,2016,11,7,7,2,3
"5395","Norte","CS VARGEM GRANDE",0,2016,12,4,4,2,2
"5396","Norte","CS VARGEM GRANDE",0,2017,1,3,3,2,3
"5397","Norte","CS VARGEM GRANDE",0,2017,2,3,3,2,2
"5398","Norte","CS VARGEM GRANDE",0,2017,3,11,9,5,3
"5399","Norte","CS VARGEM GRANDE",0,2017,4,2,1,1,0
"5400","Norte","CS VARGEM GRANDE",0,2017,5,7,6,3,3
"5401","Norte","CS VARGEM GRANDE",0,2017,6,2,2,1,1
"5402","Norte","CS VARGEM GRANDE",0,2017,7,6,5,2,2
"5403","Norte","CS VARGEM GRANDE",0,2017,8,3,3,3,2
"5404","Norte","CS VARGEM GRANDE",0,2017,9,4,4,2,2
"5405","Norte","CS VARGEM GRANDE",0,2017,10,8,8,8,7
"5406","Norte","CS VARGEM GRANDE",0,2017,11,9,6,7,4
"5407","Norte","CS VARGEM GRANDE",0,2017,12,7,7,7,5
"5408","Norte","CS VARGEM PEQUENA",0,2013,1,1,1,1,1
"5409","Norte","CS VARGEM PEQUENA",0,2013,4,2,2,0,0
"5410","Norte","CS VARGEM PEQUENA",0,2013,5,1,0,0,0
"5411","Norte","CS VARGEM PEQUENA",0,2013,7,1,1,1,0
"5412","Norte","CS VARGEM PEQUENA",0,2013,8,4,2,1,1
"5413","Norte","CS VARGEM PEQUENA",0,2013,9,3,2,2,0
"5414","Norte","CS VARGEM PEQUENA",0,2013,10,1,1,1,0
"5415","Norte","CS VARGEM PEQUENA",0,2013,11,3,3,3,0
"5416","Norte","CS VARGEM PEQUENA",0,2014,1,1,1,1,0
"5417","Norte","CS VARGEM PEQUENA",0,2014,2,2,1,0,1
"5418","Norte","CS VARGEM PEQUENA",0,2014,4,7,4,4,2
"5419","Norte","CS VARGEM PEQUENA",0,2014,5,2,2,1,1
"5420","Norte","CS VARGEM PEQUENA",0,2014,6,1,0,0,0
"5421","Norte","CS VARGEM PEQUENA",0,2014,7,1,1,1,1
"5422","Norte","CS VARGEM PEQUENA",0,2014,8,3,1,0,0
"5423","Norte","CS VARGEM PEQUENA",0,2014,9,2,1,1,0
"5424","Norte","CS VARGEM PEQUENA",0,2014,10,3,1,1,2
"5425","Norte","CS VARGEM PEQUENA",0,2014,11,2,1,1,1
"5426","Norte","CS VARGEM PEQUENA",0,2015,1,2,2,1,0
"5427","Norte","CS VARGEM PEQUENA",0,2015,2,1,1,1,0
"5428","Norte","CS VARGEM PEQUENA",0,2015,3,4,3,2,1
"5429","Norte","CS VARGEM PEQUENA",0,2015,5,4,2,2,0
"5430","Norte","CS VARGEM PEQUENA",0,2015,6,1,1,1,0
"5431","Norte","CS VARGEM PEQUENA",0,2015,7,2,1,2,0
"5432","Norte","CS VARGEM PEQUENA",0,2015,8,3,1,1,0
"5433","Norte","CS VARGEM PEQUENA",0,2015,9,2,1,1,0
"5434","Norte","CS VARGEM PEQUENA",0,2015,10,2,1,1,0
"5435","Norte","CS VARGEM PEQUENA",0,2015,11,3,3,3,0
"5436","Norte","CS VARGEM PEQUENA",0,2015,12,1,0,0,1
"5437","Norte","CS VARGEM PEQUENA",0,2016,1,2,1,1,0
"5438","Norte","CS VARGEM PEQUENA",0,2016,2,1,0,0,0
"5439","Norte","CS VARGEM PEQUENA",0,2016,3,4,3,3,0
"5440","Norte","CS VARGEM PEQUENA",0,2016,4,1,1,1,0
"5441","Norte","CS VARGEM PEQUENA",0,2016,5,1,0,0,1
"5442","Norte","CS VARGEM PEQUENA",0,2016,6,2,0,0,0
"5443","Norte","CS VARGEM PEQUENA",0,2016,7,1,1,1,0
"5444","Norte","CS VARGEM PEQUENA",0,2016,8,4,4,1,0
"5445","Norte","CS VARGEM PEQUENA",0,2016,9,1,1,1,0
"5446","Norte","CS VARGEM PEQUENA",0,2016,10,3,3,3,0
"5447","Norte","CS VARGEM PEQUENA",0,2016,12,3,1,1,1
"5448","Norte","CS VARGEM PEQUENA",0,2017,1,5,3,2,0
"5449","Norte","CS VARGEM PEQUENA",0,2017,2,3,2,2,0
"5450","Norte","CS VARGEM PEQUENA",0,2017,3,2,1,1,0
"5451","Norte","CS VARGEM PEQUENA",0,2017,4,2,2,2,0
"5452","Norte","CS VARGEM PEQUENA",0,2017,5,2,1,1,1
"5453","Norte","CS VARGEM PEQUENA",0,2017,6,2,1,0,0
"5454","Norte","CS VARGEM PEQUENA",0,2017,7,3,3,1,0
"5455","Norte","CS VARGEM PEQUENA",0,2017,9,2,1,1,0
"5456","Norte","CS VARGEM PEQUENA",0,2017,10,1,0,0,0
"5457","Norte","CS VARGEM PEQUENA",0,2017,11,1,1,1,0
"5458","Norte","CS VARGEM PEQUENA",0,2017,12,1,1,0,0
"5459","Sul","CS ALTO RIBEIRÃO",0,2013,1,8,6,4,1
"5460","Sul","CS ALTO RIBEIRÃO",0,2013,2,6,6,3,4
"5461","Sul","CS ALTO RIBEIRÃO",0,2013,3,5,4,2,1
"5462","Sul","CS ALTO RIBEIRÃO",0,2013,4,3,2,2,0
"5463","Sul","CS ALTO RIBEIRÃO",0,2013,5,5,3,2,1
"5464","Sul","CS ALTO RIBEIRÃO",0,2013,6,3,1,2,1
"5465","Sul","CS ALTO RIBEIRÃO",0,2013,7,7,5,3,3
"5466","Sul","CS ALTO RIBEIRÃO",0,2013,8,4,3,3,1
"5467","Sul","CS ALTO RIBEIRÃO",0,2013,9,5,5,4,0
"5468","Sul","CS ALTO RIBEIRÃO",0,2013,10,3,2,1,0
"5469","Sul","CS ALTO RIBEIRÃO",0,2013,11,8,7,4,0
"5470","Sul","CS ALTO RIBEIRÃO",0,2013,12,6,6,5,0
"5471","Sul","CS ALTO RIBEIRÃO",0,2014,1,8,3,1,1
"5472","Sul","CS ALTO RIBEIRÃO",0,2014,2,2,1,1,1
"5473","Sul","CS ALTO RIBEIRÃO",0,2014,3,8,5,5,1
"5474","Sul","CS ALTO RIBEIRÃO",0,2014,4,5,3,1,1
"5475","Sul","CS ALTO RIBEIRÃO",0,2014,5,7,6,5,3
"5476","Sul","CS ALTO RIBEIRÃO",0,2014,6,3,1,1,0
"5477","Sul","CS ALTO RIBEIRÃO",0,2014,7,8,6,5,1
"5478","Sul","CS ALTO RIBEIRÃO",0,2014,8,4,3,3,1
"5479","Sul","CS ALTO RIBEIRÃO",0,2014,9,7,5,5,1
"5480","Sul","CS ALTO RIBEIRÃO",0,2014,10,6,2,2,2
"5481","Sul","CS ALTO RIBEIRÃO",0,2014,11,4,2,2,1
"5482","Sul","CS ALTO RIBEIRÃO",0,2014,12,5,3,3,1
"5483","Sul","CS ALTO RIBEIRÃO",0,2015,1,7,6,5,2
"5484","Sul","CS ALTO RIBEIRÃO",0,2015,2,3,2,2,1
"5485","Sul","CS ALTO RIBEIRÃO",0,2015,3,7,2,2,0
"5486","Sul","CS ALTO RIBEIRÃO",0,2015,4,2,0,1,0
"5487","Sul","CS ALTO RIBEIRÃO",0,2015,5,4,3,3,1
"5488","Sul","CS ALTO RIBEIRÃO",0,2015,6,6,3,3,0
"5489","Sul","CS ALTO RIBEIRÃO",0,2015,7,5,3,1,2
"5490","Sul","CS ALTO RIBEIRÃO",0,2015,8,4,3,2,2
"5491","Sul","CS ALTO RIBEIRÃO",0,2015,9,5,5,4,4
"5492","Sul","CS ALTO RIBEIRÃO",0,2015,10,2,1,1,0
"5493","Sul","CS ALTO RIBEIRÃO",0,2015,11,5,4,5,2
"5494","Sul","CS ALTO RIBEIRÃO",0,2015,12,6,4,3,3
"5495","Sul","CS ALTO RIBEIRÃO",0,2016,1,1,1,1,0
"5496","Sul","CS ALTO RIBEIRÃO",0,2016,2,1,0,0,0
"5497","Sul","CS ALTO RIBEIRÃO",0,2016,3,6,4,4,2
"5498","Sul","CS ALTO RIBEIRÃO",0,2016,4,2,2,2,0
"5499","Sul","CS ALTO RIBEIRÃO",0,2016,5,1,1,1,0
"5500","Sul","CS ALTO RIBEIRÃO",0,2016,6,6,5,5,0
"5501","Sul","CS ALTO RIBEIRÃO",0,2016,7,7,6,6,0
"5502","Sul","CS ALTO RIBEIRÃO",0,2016,8,5,4,2,0
"5503","Sul","CS ALTO RIBEIRÃO",0,2016,9,6,5,6,2
"5504","Sul","CS ALTO RIBEIRÃO",0,2016,10,4,3,3,0
"5505","Sul","CS ALTO RIBEIRÃO",0,2016,11,4,1,3,1
"5506","Sul","CS ALTO RIBEIRÃO",0,2016,12,7,5,4,0
"5507","Sul","CS ALTO RIBEIRÃO",0,2017,1,6,3,1,1
"5508","Sul","CS ALTO RIBEIRÃO",0,2017,2,1,1,1,1
"5509","Sul","CS ALTO RIBEIRÃO",0,2017,3,7,4,5,2
"5510","Sul","CS ALTO RIBEIRÃO",0,2017,4,6,4,4,1
"5511","Sul","CS ALTO RIBEIRÃO",0,2017,5,6,5,3,2
"5512","Sul","CS ALTO RIBEIRÃO",0,2017,6,6,1,1,3
"5513","Sul","CS ALTO RIBEIRÃO",0,2017,7,5,3,5,5
"5514","Sul","CS ALTO RIBEIRÃO",0,2017,8,5,3,1,2
"5515","Sul","CS ALTO RIBEIRÃO",0,2017,9,4,3,3,2
"5516","Sul","CS ALTO RIBEIRÃO",0,2017,10,4,1,4,1
"5517","Sul","CS ALTO RIBEIRÃO",0,2017,11,4,4,2,2
"5518","Sul","CS ALTO RIBEIRÃO",0,2017,12,7,5,3,2
"5519","Sul","CS ARMAÇÃO",0,2013,1,1,1,1,0
"5520","Sul","CS ARMAÇÃO",0,2013,2,2,1,0,1
"5521","Sul","CS ARMAÇÃO",0,2013,3,1,1,0,0
"5522","Sul","CS ARMAÇÃO",0,2013,4,2,1,1,2
"5523","Sul","CS ARMAÇÃO",0,2013,5,3,2,2,1
"5524","Sul","CS ARMAÇÃO",0,2013,6,5,5,3,1
"5525","Sul","CS ARMAÇÃO",0,2013,9,6,4,5,2
"5526","Sul","CS ARMAÇÃO",0,2013,10,2,1,1,0
"5527","Sul","CS ARMAÇÃO",0,2013,11,1,1,1,0
"5528","Sul","CS ARMAÇÃO",0,2014,1,1,1,1,0
"5529","Sul","CS ARMAÇÃO",0,2014,2,1,1,0,0
"5530","Sul","CS ARMAÇÃO",0,2014,3,1,1,1,0
"5531","Sul","CS ARMAÇÃO",0,2014,4,3,1,2,0
"5532","Sul","CS ARMAÇÃO",0,2014,5,2,2,1,0
"5533","Sul","CS ARMAÇÃO",0,2014,6,4,3,1,0
"5534","Sul","CS ARMAÇÃO",0,2014,8,4,2,3,0
"5535","Sul","CS ARMAÇÃO",0,2014,9,3,3,1,1
"5536","Sul","CS ARMAÇÃO",0,2014,10,2,2,1,1
"5537","Sul","CS ARMAÇÃO",0,2014,11,2,2,2,1
"5538","Sul","CS ARMAÇÃO",0,2014,12,2,2,2,0
"5539","Sul","CS ARMAÇÃO",0,2015,1,7,4,3,1
"5540","Sul","CS ARMAÇÃO",0,2015,2,3,3,2,1
"5541","Sul","CS ARMAÇÃO",0,2015,3,5,3,3,0
"5542","Sul","CS ARMAÇÃO",0,2015,4,2,2,2,2
"5543","Sul","CS ARMAÇÃO",0,2015,5,4,1,2,0
"5544","Sul","CS ARMAÇÃO",0,2015,6,7,7,6,1
"5545","Sul","CS ARMAÇÃO",0,2015,8,3,3,2,1
"5546","Sul","CS ARMAÇÃO",0,2015,9,7,7,6,1
"5547","Sul","CS ARMAÇÃO",0,2015,10,1,0,0,0
"5548","Sul","CS ARMAÇÃO",0,2015,11,2,2,2,1
"5549","Sul","CS ARMAÇÃO",0,2015,12,2,1,1,1
"5550","Sul","CS ARMAÇÃO",0,2016,1,1,1,1,0
"5551","Sul","CS ARMAÇÃO",0,2016,2,3,2,1,1
"5552","Sul","CS ARMAÇÃO",0,2016,3,2,2,2,1
"5553","Sul","CS ARMAÇÃO",0,2016,4,1,0,1,1
"5554","Sul","CS ARMAÇÃO",0,2016,5,2,2,2,2
"5555","Sul","CS ARMAÇÃO",0,2016,6,2,1,1,1
"5556","Sul","CS ARMAÇÃO",0,2016,7,2,1,1,2
"5557","Sul","CS ARMAÇÃO",0,2016,8,2,2,2,0
"5558","Sul","CS ARMAÇÃO",0,2016,9,2,1,0,0
"5559","Sul","CS ARMAÇÃO",0,2016,10,3,3,3,3
"5560","Sul","CS ARMAÇÃO",0,2016,11,3,3,2,1
"5561","Sul","CS ARMAÇÃO",0,2016,12,2,1,1,0
"5562","Sul","CS ARMAÇÃO",0,2017,1,3,2,1,2
"5563","Sul","CS ARMAÇÃO",0,2017,2,2,1,1,1
"5564","Sul","CS ARMAÇÃO",0,2017,3,7,7,4,5
"5565","Sul","CS ARMAÇÃO",0,2017,4,1,1,1,1
"5566","Sul","CS ARMAÇÃO",0,2017,5,2,2,1,1
"5567","Sul","CS ARMAÇÃO",0,2017,6,3,3,1,3
"5568","Sul","CS ARMAÇÃO",0,2017,7,2,2,1,1
"5569","Sul","CS ARMAÇÃO",0,2017,8,3,3,1,2
"5570","Sul","CS ARMAÇÃO",0,2017,9,2,1,0,1
"5571","Sul","CS ARMAÇÃO",0,2017,10,4,3,0,1
"5572","Sul","CS ARMAÇÃO",0,2017,11,2,2,2,0
"5573","Sul","CS ARMAÇÃO",0,2017,12,5,4,4,3
"5574","Sul","CS ARMAÇÃO",1,2013,1,3,3,0,1
"5575","Sul","CS ARMAÇÃO",1,2013,3,2,0,1,1
"5576","Sul","CS ARMAÇÃO",1,2013,4,2,2,2,1
"5577","Sul","CS ARMAÇÃO",1,2013,5,2,2,1,0
"5578","Sul","CS ARMAÇÃO",1,2013,6,1,1,1,0
"5579","Sul","CS ARMAÇÃO",1,2013,7,1,1,1,0
"5580","Sul","CS ARMAÇÃO",1,2013,8,1,1,1,0
"5581","Sul","CS ARMAÇÃO",1,2013,9,2,0,0,0
"5582","Sul","CS ARMAÇÃO",1,2013,11,2,0,0,0
"5583","Sul","CS ARMAÇÃO",1,2014,1,2,1,1,1
"5584","Sul","CS ARMAÇÃO",1,2014,2,2,0,0,0
"5585","Sul","CS ARMAÇÃO",1,2014,3,1,1,1,0
"5586","Sul","CS ARMAÇÃO",1,2014,4,3,3,2,1
"5587","Sul","CS ARMAÇÃO",1,2014,5,2,2,2,1
"5588","Sul","CS ARMAÇÃO",1,2014,6,2,2,2,1
"5589","Sul","CS ARMAÇÃO",1,2014,7,1,1,1,0
"5590","Sul","CS ARMAÇÃO",1,2014,8,5,5,5,3
"5591","Sul","CS ARMAÇÃO",1,2014,10,3,2,2,1
"5592","Sul","CS ARMAÇÃO",1,2014,11,3,3,3,2
"5593","Sul","CS ARMAÇÃO",1,2014,12,2,2,2,1
"5594","Sul","CS ARMAÇÃO",1,2015,2,2,2,2,0
"5595","Sul","CS ARMAÇÃO",1,2015,3,4,4,4,0
"5596","Sul","CS ARMAÇÃO",1,2015,4,3,2,2,0
"5597","Sul","CS ARMAÇÃO",1,2015,6,2,1,1,0
"5598","Sul","CS ARMAÇÃO",1,2015,7,1,1,1,0
"5599","Sul","CS ARMAÇÃO",1,2015,9,4,4,4,2
"5600","Sul","CS ARMAÇÃO",1,2015,10,1,1,1,1
"5601","Sul","CS ARMAÇÃO",1,2015,11,1,1,1,1
"5602","Sul","CS ARMAÇÃO",1,2015,12,2,2,2,1
"5603","Sul","CS ARMAÇÃO",1,2016,1,2,2,2,1
"5604","Sul","CS ARMAÇÃO",1,2016,2,3,3,3,2
"5605","Sul","CS ARMAÇÃO",1,2016,3,2,2,2,1
"5606","Sul","CS ARMAÇÃO",1,2016,4,4,3,2,1
"5607","Sul","CS ARMAÇÃO",1,2016,5,2,1,1,0
"5608","Sul","CS ARMAÇÃO",1,2016,6,2,1,1,1
"5609","Sul","CS ARMAÇÃO",1,2016,7,2,1,1,1
"5610","Sul","CS ARMAÇÃO",1,2016,8,4,4,3,3
"5611","Sul","CS ARMAÇÃO",1,2016,9,5,5,4,2
"5612","Sul","CS ARMAÇÃO",1,2016,10,2,2,1,2
"5613","Sul","CS ARMAÇÃO",1,2016,11,1,1,1,0
"5614","Sul","CS ARMAÇÃO",1,2016,12,1,1,1,0
"5615","Sul","CS ARMAÇÃO",1,2017,1,2,2,1,1
"5616","Sul","CS ARMAÇÃO",1,2017,3,4,2,3,0
"5617","Sul","CS ARMAÇÃO",1,2017,5,2,0,0,1
"5618","Sul","CS ARMAÇÃO",1,2017,6,4,2,1,1
"5619","Sul","CS ARMAÇÃO",1,2017,7,2,2,0,1
"5620","Sul","CS ARMAÇÃO",1,2017,8,5,3,2,2
"5621","Sul","CS ARMAÇÃO",1,2017,9,1,0,0,1
"5622","Sul","CS ARMAÇÃO",1,2017,10,5,3,2,1
"5623","Sul","CS ARMAÇÃO",1,2017,11,6,4,2,4
"5624","Sul","CS ARMAÇÃO",2,2013,3,1,1,0,0
"5625","Sul","CS ARMAÇÃO",2,2013,4,1,1,1,0
"5626","Sul","CS ARMAÇÃO",2,2013,6,1,1,1,0
"5627","Sul","CS ARMAÇÃO",2,2013,9,1,1,0,0
"5628","Sul","CS ARMAÇÃO",2,2013,12,2,0,0,1
"5629","Sul","CS ARMAÇÃO",2,2014,1,2,1,1,1
"5630","Sul","CS ARMAÇÃO",2,2014,4,1,0,1,0
"5631","Sul","CS ARMAÇÃO",2,2014,9,2,2,2,1
"5632","Sul","CS ARMAÇÃO",2,2015,1,1,0,0,0
"5633","Sul","CS ARMAÇÃO",2,2015,2,1,1,1,0
"5634","Sul","CS ARMAÇÃO",2,2015,4,1,1,1,0
"5635","Sul","CS ARMAÇÃO",2,2015,5,1,1,1,0
"5636","Sul","CS ARMAÇÃO",2,2015,7,2,2,0,0
"5637","Sul","CS ARMAÇÃO",2,2015,10,1,1,0,0
"5638","Sul","CS ARMAÇÃO",2,2016,1,1,0,1,0
"5639","Sul","CS ARMAÇÃO",2,2016,3,1,0,0,1
"5640","Sul","CS ARMAÇÃO",2,2016,8,1,1,1,0
"5641","Sul","CS ARMAÇÃO",2,2016,9,1,1,1,0
"5642","Sul","CS ARMAÇÃO",2,2016,10,1,1,1,0
"5643","Sul","CS ARMAÇÃO",2,2017,9,1,0,0,0
"5644","Sul","CS ARMAÇÃO",2,2017,12,1,0,0,0
