"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Continente","CS SAPE","2016 Q3","GEST_ODONTO",8
"Sul","CS TAPERA","2016 Q3","GEST_ODONTO",10
"Centro","CS TRINDADE","2016 Q3","GEST_ODONTO",9
"Norte","CS VARGEM GRANDE","2016 Q3","GEST_ODONTO",8
"Norte","CS VARGEM PEQUENA","2016 Q3","GEST_ODONTO",0
"Continente","CS VILA APARECIDA","2016 Q3","GEST_ODONTO",4
"Continente","CS ABRAÃO","2016 Q4","GEST_ODONTO",2
"Centro","CS AGRONÔMICA","2016 Q4","GEST_ODONTO",10
"Sul","CS ALTO RIBEIRÃO","2016 Q4","GEST_ODONTO",1
"Sul","CS ARMAÇÃO","2016 Q4","GEST_ODONTO",6
"Continente","CS BALNEÁRIO","2016 Q4","GEST_ODONTO",5
"Norte","CS BARRA DA LAGOA","2016 Q4","GEST_ODONTO",4
"Norte","CS CACHOEIRA BOM JESUS","2016 Q4","GEST_ODONTO",1
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q4","GEST_ODONTO",2
"Sul","CS CAMPECHE","2016 Q4","GEST_ODONTO",4
"Norte","CS CANASVIEIRAS","2016 Q4","GEST_ODONTO",11
"Sul","CS CANTO DA LAGOA","2016 Q4","GEST_ODONTO",2
"Continente","CS CAPOEIRAS","2016 Q4","GEST_ODONTO",9
"Sul","CS CARIANOS","2016 Q4","GEST_ODONTO",6
"Centro","CS CENTRO","2016 Q4","GEST_ODONTO",0
"Continente","CS COLONINHA","2016 Q4","GEST_ODONTO",5
"Continente","CS COQUEIROS","2016 Q4","GEST_ODONTO",1
"Centro","CS CÓRREGO GRANDE","2016 Q4","GEST_ODONTO",3
"Sul","CS COSTA DA LAGOA","2016 Q4","GEST_ODONTO",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q4","GEST_ODONTO",8
"Continente","CS ESTREITO","2016 Q4","GEST_ODONTO",7
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q4","GEST_ODONTO",5
"Norte","CS INGLESES","2016 Q4","GEST_ODONTO",37
"Centro","CS ITACORUBI","2016 Q4","GEST_ODONTO",7
"Continente","CS JARDIM ATLÂNTICO","2016 Q4","GEST_ODONTO",1
"Centro","CS JOÃO PAULO","2016 Q4","GEST_ODONTO",3
"Norte","CS JURERE","2016 Q4","GEST_ODONTO",2
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q4","GEST_ODONTO",1
"Continente","CS MONTE CRISTO","2016 Q4","GEST_ODONTO",6
"Centro","CS MONTE SERRAT","2016 Q4","GEST_ODONTO",5
"Sul","CS MORRO DAS PEDRAS","2016 Q4","GEST_ODONTO",6
"Continente","CS NOVO CONTINENTE","2016 Q4","GEST_ODONTO",8
"Centro","CS PANTANAL","2016 Q4","GEST_ODONTO",4
"Sul","CS PANTANO DO SUL","2016 Q4","GEST_ODONTO",3
"Norte","CS PONTA DAS CANAS","2016 Q4","GEST_ODONTO",2
"Centro","CS PRAINHA","2016 Q4","GEST_ODONTO",6
"Norte","CS RATONES","2016 Q4","GEST_ODONTO",3
"Sul","CS RIBEIRÃO DA ILHA","2016 Q4","GEST_ODONTO",5
"Sul","CS RIO TAVARES","2016 Q4","GEST_ODONTO",6
"Norte","CS RIO VERMELHO","2016 Q4","GEST_ODONTO",10
"Centro","CS SACO DOS LIMÕES","2016 Q4","GEST_ODONTO",7
"Norte","CS SACO GRANDE","2016 Q4","GEST_ODONTO",10
"Norte","CS SANTINHO","2016 Q4","GEST_ODONTO",10
"Norte","CS SANTO ANTONIO LISBOA","2016 Q4","GEST_ODONTO",3
"Continente","CS SAPE","2016 Q4","GEST_ODONTO",6
"Sul","CS TAPERA","2016 Q4","GEST_ODONTO",15
"Centro","CS TRINDADE","2016 Q4","GEST_ODONTO",3
"Norte","CS VARGEM GRANDE","2016 Q4","GEST_ODONTO",8
"Norte","CS VARGEM PEQUENA","2016 Q4","GEST_ODONTO",1
"Continente","CS VILA APARECIDA","2016 Q4","GEST_ODONTO",3
"Continente","CS ABRAÃO","2017 Q1","GEST_ODONTO",0
"Centro","CS AGRONÔMICA","2017 Q1","GEST_ODONTO",20
"Sul","CS ALTO RIBEIRÃO","2017 Q1","GEST_ODONTO",4
"Sul","CS ARMAÇÃO","2017 Q1","GEST_ODONTO",9
"Continente","CS BALNEÁRIO","2017 Q1","GEST_ODONTO",1
"Norte","CS BARRA DA LAGOA","2017 Q1","GEST_ODONTO",8
"Norte","CS CACHOEIRA BOM JESUS","2017 Q1","GEST_ODONTO",4
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q1","GEST_ODONTO",0
"Sul","CS CAMPECHE","2017 Q1","GEST_ODONTO",4
"Norte","CS CANASVIEIRAS","2017 Q1","GEST_ODONTO",10
"Sul","CS CANTO DA LAGOA","2017 Q1","GEST_ODONTO",2
"Continente","CS CAPOEIRAS","2017 Q1","GEST_ODONTO",12
"Sul","CS CARIANOS","2017 Q1","GEST_ODONTO",10
"Centro","CS CENTRO","2017 Q1","GEST_ODONTO",4
"Continente","CS COLONINHA","2017 Q1","GEST_ODONTO",1
"Continente","CS COQUEIROS","2017 Q1","GEST_ODONTO",8
"Centro","CS CÓRREGO GRANDE","2017 Q1","GEST_ODONTO",3
"Sul","CS COSTA DA LAGOA","2017 Q1","GEST_ODONTO",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1","GEST_ODONTO",6
"Continente","CS ESTREITO","2017 Q1","GEST_ODONTO",5
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q1","GEST_ODONTO",2
"Norte","CS INGLESES","2017 Q1","GEST_ODONTO",52
"Centro","CS ITACORUBI","2017 Q1","GEST_ODONTO",8
"Continente","CS JARDIM ATLÂNTICO","2017 Q1","GEST_ODONTO",2
"Centro","CS JOÃO PAULO","2017 Q1","GEST_ODONTO",4
"Norte","CS JURERE","2017 Q1","GEST_ODONTO",3
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1","GEST_ODONTO",2
"Continente","CS MONTE CRISTO","2017 Q1","GEST_ODONTO",15
"Centro","CS MONTE SERRAT","2017 Q1","GEST_ODONTO",5
"Sul","CS MORRO DAS PEDRAS","2017 Q1","GEST_ODONTO",1
"Continente","CS NOVO CONTINENTE","2017 Q1","GEST_ODONTO",9
"Centro","CS PANTANAL","2017 Q1","GEST_ODONTO",2
"Sul","CS PANTANO DO SUL","2017 Q1","GEST_ODONTO",0
"Norte","CS PONTA DAS CANAS","2017 Q1","GEST_ODONTO",4
"Centro","CS PRAINHA","2017 Q1","GEST_ODONTO",7
"Norte","CS RATONES","2017 Q1","GEST_ODONTO",5
"Sul","CS RIBEIRÃO DA ILHA","2017 Q1","GEST_ODONTO",5
"Sul","CS RIO TAVARES","2017 Q1","GEST_ODONTO",1
"Norte","CS RIO VERMELHO","2017 Q1","GEST_ODONTO",9
"Centro","CS SACO DOS LIMÕES","2017 Q1","GEST_ODONTO",4
"Norte","CS SACO GRANDE","2017 Q1","GEST_ODONTO",10
"Norte","CS SANTINHO","2017 Q1","GEST_ODONTO",8
"Norte","CS SANTO ANTONIO LISBOA","2017 Q1","GEST_ODONTO",1
"Continente","CS SAPE","2017 Q1","GEST_ODONTO",5
"Sul","CS TAPERA","2017 Q1","GEST_ODONTO",3
"Centro","CS TRINDADE","2017 Q1","GEST_ODONTO",7
"Norte","CS VARGEM GRANDE","2017 Q1","GEST_ODONTO",8
"Norte","CS VARGEM PEQUENA","2017 Q1","GEST_ODONTO",0
"Continente","CS VILA APARECIDA","2017 Q1","GEST_ODONTO",2
"Continente","CS ABRAÃO","2017 Q2","GEST_ODONTO",2
"Centro","CS AGRONÔMICA","2017 Q2","GEST_ODONTO",15
"Sul","CS ALTO RIBEIRÃO","2017 Q2","GEST_ODONTO",6
"Sul","CS ARMAÇÃO","2017 Q2","GEST_ODONTO",7
"Continente","CS BALNEÁRIO","2017 Q2","GEST_ODONTO",3
"Norte","CS BARRA DA LAGOA","2017 Q2","GEST_ODONTO",12
"Norte","CS CACHOEIRA BOM JESUS","2017 Q2","GEST_ODONTO",9
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q2","GEST_ODONTO",1
"Sul","CS CAMPECHE","2017 Q2","GEST_ODONTO",4
"Norte","CS CANASVIEIRAS","2017 Q2","GEST_ODONTO",7
"Sul","CS CANTO DA LAGOA","2017 Q2","GEST_ODONTO",1
"Continente","CS CAPOEIRAS","2017 Q2","GEST_ODONTO",9
"Sul","CS CARIANOS","2017 Q2","GEST_ODONTO",9
"Centro","CS CENTRO","2017 Q2","GEST_ODONTO",4
"Continente","CS COLONINHA","2017 Q2","GEST_ODONTO",1
"Continente","CS COQUEIROS","2017 Q2","GEST_ODONTO",8
"Centro","CS CÓRREGO GRANDE","2017 Q2","GEST_ODONTO",2
"Sul","CS COSTA DA LAGOA","2017 Q2","GEST_ODONTO",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q2","GEST_ODONTO",7
"Continente","CS ESTREITO","2017 Q2","GEST_ODONTO",6
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q2","GEST_ODONTO",6
"Norte","CS INGLESES","2017 Q2","GEST_ODONTO",50
"Centro","CS ITACORUBI","2017 Q2","GEST_ODONTO",3
"Continente","CS JARDIM ATLÂNTICO","2017 Q2","GEST_ODONTO",4
"Centro","CS JOÃO PAULO","2017 Q2","GEST_ODONTO",2
"Norte","CS JURERE","2017 Q2","GEST_ODONTO",1
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q2","GEST_ODONTO",4
"Continente","CS MONTE CRISTO","2017 Q2","GEST_ODONTO",13
"Centro","CS MONTE SERRAT","2017 Q2","GEST_ODONTO",5
"Sul","CS MORRO DAS PEDRAS","2017 Q2","GEST_ODONTO",4
"Continente","CS NOVO CONTINENTE","2017 Q2","GEST_ODONTO",5
"Centro","CS PANTANAL","2017 Q2","GEST_ODONTO",3
"Sul","CS PANTANO DO SUL","2017 Q2","GEST_ODONTO",3
"Norte","CS PONTA DAS CANAS","2017 Q2","GEST_ODONTO",4
"Centro","CS PRAINHA","2017 Q2","GEST_ODONTO",5
"Norte","CS RATONES","2017 Q2","GEST_ODONTO",4
"Sul","CS RIBEIRÃO DA ILHA","2017 Q2","GEST_ODONTO",2
"Sul","CS RIO TAVARES","2017 Q2","GEST_ODONTO",8
"Norte","CS RIO VERMELHO","2017 Q2","GEST_ODONTO",16
"Centro","CS SACO DOS LIMÕES","2017 Q2","GEST_ODONTO",6
"Norte","CS SACO GRANDE","2017 Q2","GEST_ODONTO",7
"Norte","CS SANTINHO","2017 Q2","GEST_ODONTO",11
"Norte","CS SANTO ANTONIO LISBOA","2017 Q2","GEST_ODONTO",4
"Continente","CS SAPE","2017 Q2","GEST_ODONTO",4
"Sul","CS TAPERA","2017 Q2","GEST_ODONTO",7
"Centro","CS TRINDADE","2017 Q2","GEST_ODONTO",12
"Norte","CS VARGEM GRANDE","2017 Q2","GEST_ODONTO",4
"Norte","CS VARGEM PEQUENA","2017 Q2","GEST_ODONTO",1
"Continente","CS VILA APARECIDA","2017 Q2","GEST_ODONTO",4
"Continente","CS ABRAÃO","2017 Q3","GEST_ODONTO",0
"Centro","CS AGRONÔMICA","2017 Q3","GEST_ODONTO",10
"Sul","CS ALTO RIBEIRÃO","2017 Q3","GEST_ODONTO",9
"Sul","CS ARMAÇÃO","2017 Q3","GEST_ODONTO",8
"Continente","CS BALNEÁRIO","2017 Q3","GEST_ODONTO",2
"Norte","CS BARRA DA LAGOA","2017 Q3","GEST_ODONTO",7
"Norte","CS CACHOEIRA BOM JESUS","2017 Q3","GEST_ODONTO",3
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q3","GEST_ODONTO",0
"Sul","CS CAMPECHE","2017 Q3","GEST_ODONTO",6
"Norte","CS CANASVIEIRAS","2017 Q3","GEST_ODONTO",15
"Sul","CS CANTO DA LAGOA","2017 Q3","GEST_ODONTO",0
"Continente","CS CAPOEIRAS","2017 Q3","GEST_ODONTO",13
"Sul","CS CARIANOS","2017 Q3","GEST_ODONTO",4
"Centro","CS CENTRO","2017 Q3","GEST_ODONTO",1
"Continente","CS COLONINHA","2017 Q3","GEST_ODONTO",3
"Continente","CS COQUEIROS","2017 Q3","GEST_ODONTO",6
"Centro","CS CÓRREGO GRANDE","2017 Q3","GEST_ODONTO",6
"Sul","CS COSTA DA LAGOA","2017 Q3","GEST_ODONTO",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3","GEST_ODONTO",5
"Continente","CS ESTREITO","2017 Q3","GEST_ODONTO",4
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q3","GEST_ODONTO",7
"Norte","CS INGLESES","2017 Q3","GEST_ODONTO",46
"Centro","CS ITACORUBI","2017 Q3","GEST_ODONTO",10
"Continente","CS JARDIM ATLÂNTICO","2017 Q3","GEST_ODONTO",0
"Centro","CS JOÃO PAULO","2017 Q3","GEST_ODONTO",5
"Norte","CS JURERE","2017 Q3","GEST_ODONTO",1
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3","GEST_ODONTO",4
"Continente","CS MONTE CRISTO","2017 Q3","GEST_ODONTO",15
"Centro","CS MONTE SERRAT","2017 Q3","GEST_ODONTO",2
"Sul","CS MORRO DAS PEDRAS","2017 Q3","GEST_ODONTO",6
"Continente","CS NOVO CONTINENTE","2017 Q3","GEST_ODONTO",9
"Centro","CS PANTANAL","2017 Q3","GEST_ODONTO",4
"Sul","CS PANTANO DO SUL","2017 Q3","GEST_ODONTO",2
"Norte","CS PONTA DAS CANAS","2017 Q3","GEST_ODONTO",2
"Centro","CS PRAINHA","2017 Q3","GEST_ODONTO",7
"Norte","CS RATONES","2017 Q3","GEST_ODONTO",1
"Sul","CS RIBEIRÃO DA ILHA","2017 Q3","GEST_ODONTO",4
"Sul","CS RIO TAVARES","2017 Q3","GEST_ODONTO",4
"Norte","CS RIO VERMELHO","2017 Q3","GEST_ODONTO",22
"Centro","CS SACO DOS LIMÕES","2017 Q3","GEST_ODONTO",5
"Norte","CS SACO GRANDE","2017 Q3","GEST_ODONTO",11
"Norte","CS SANTINHO","2017 Q3","GEST_ODONTO",8
"Norte","CS SANTO ANTONIO LISBOA","2017 Q3","GEST_ODONTO",3
"Continente","CS SAPE","2017 Q3","GEST_ODONTO",5
"Sul","CS TAPERA","2017 Q3","GEST_ODONTO",5
"Centro","CS TRINDADE","2017 Q3","GEST_ODONTO",4
"Norte","CS VARGEM GRANDE","2017 Q3","GEST_ODONTO",6
"Norte","CS VARGEM PEQUENA","2017 Q3","GEST_ODONTO",0
"Continente","CS VILA APARECIDA","2017 Q3","GEST_ODONTO",7
"Continente","CS ABRAÃO","2017 Q4","GEST_ODONTO",0
"Centro","CS AGRONÔMICA","2017 Q4","GEST_ODONTO",12
"Sul","CS ALTO RIBEIRÃO","2017 Q4","GEST_ODONTO",5
"Sul","CS ARMAÇÃO","2017 Q4","GEST_ODONTO",9
"Continente","CS BALNEÁRIO","2017 Q4","GEST_ODONTO",3
"Norte","CS BARRA DA LAGOA","2017 Q4","GEST_ODONTO",11
"Norte","CS CACHOEIRA BOM JESUS","2017 Q4","GEST_ODONTO",13
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q4","GEST_ODONTO",1
"Sul","CS CAMPECHE","2017 Q4","GEST_ODONTO",3
"Norte","CS CANASVIEIRAS","2017 Q4","GEST_ODONTO",7
"Sul","CS CANTO DA LAGOA","2017 Q4","GEST_ODONTO",1
"Continente","CS CAPOEIRAS","2017 Q4","GEST_ODONTO",7
"Sul","CS CARIANOS","2017 Q4","GEST_ODONTO",7
"Centro","CS CENTRO","2017 Q4","GEST_ODONTO",2
"Continente","CS COLONINHA","2017 Q4","GEST_ODONTO",6
"Continente","CS COQUEIROS","2017 Q4","GEST_ODONTO",5
"Centro","CS CÓRREGO GRANDE","2017 Q4","GEST_ODONTO",2
"Sul","CS COSTA DA LAGOA","2017 Q4","GEST_ODONTO",0
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q4","GEST_ODONTO",3
"Continente","CS ESTREITO","2017 Q4","GEST_ODONTO",3
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q4","GEST_ODONTO",8
"Norte","CS INGLESES","2017 Q4","GEST_ODONTO",49
"Centro","CS ITACORUBI","2017 Q4","GEST_ODONTO",8
"Continente","CS JARDIM ATLÂNTICO","2017 Q4","GEST_ODONTO",1
"Centro","CS JOÃO PAULO","2017 Q4","GEST_ODONTO",3
"Norte","CS JURERE","2017 Q4","GEST_ODONTO",0
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q4","GEST_ODONTO",2
"Continente","CS MONTE CRISTO","2017 Q4","GEST_ODONTO",14
"Centro","CS MONTE SERRAT","2017 Q4","GEST_ODONTO",3
"Sul","CS MORRO DAS PEDRAS","2017 Q4","GEST_ODONTO",5
"Continente","CS NOVO CONTINENTE","2017 Q4","GEST_ODONTO",5
"Centro","CS PANTANAL","2017 Q4","GEST_ODONTO",2
"Sul","CS PANTANO DO SUL","2017 Q4","GEST_ODONTO",0
"Norte","CS PONTA DAS CANAS","2017 Q4","GEST_ODONTO",6
"Centro","CS PRAINHA","2017 Q4","GEST_ODONTO",2
"Norte","CS RATONES","2017 Q4","GEST_ODONTO",2
"Sul","CS RIBEIRÃO DA ILHA","2017 Q4","GEST_ODONTO",1
"Sul","CS RIO TAVARES","2017 Q4","GEST_ODONTO",10
"Norte","CS RIO VERMELHO","2017 Q4","GEST_ODONTO",19
"Centro","CS SACO DOS LIMÕES","2017 Q4","GEST_ODONTO",11
"Norte","CS SACO GRANDE","2017 Q4","GEST_ODONTO",19
"Norte","CS SANTINHO","2017 Q4","GEST_ODONTO",7
"Norte","CS SANTO ANTONIO LISBOA","2017 Q4","GEST_ODONTO",4
"Continente","CS SAPE","2017 Q4","GEST_ODONTO",2
"Sul","CS TAPERA","2017 Q4","GEST_ODONTO",2
"Centro","CS TRINDADE","2017 Q4","GEST_ODONTO",16
"Norte","CS VARGEM GRANDE","2017 Q4","GEST_ODONTO",16
"Norte","CS VARGEM PEQUENA","2017 Q4","GEST_ODONTO",0
"Continente","CS VILA APARECIDA","2017 Q4","GEST_ODONTO",2
"Continente","CS ABRAÃO","2018 Q1","GEST_ODONTO",2
"Centro","CS AGRONÔMICA","2018 Q1","GEST_ODONTO",15
"Sul","CS ALTO RIBEIRÃO","2018 Q1","GEST_ODONTO",7
"Sul","CS ARMAÇÃO","2018 Q1","GEST_ODONTO",3
"Continente","CS BALNEÁRIO","2018 Q1","GEST_ODONTO",6
"Norte","CS BARRA DA LAGOA","2018 Q1","GEST_ODONTO",7
"Norte","CS CACHOEIRA BOM JESUS","2018 Q1","GEST_ODONTO",11
"Sul","CS CAIEIRA BARRA DO SUL","2018 Q1","GEST_ODONTO",1
"Sul","CS CAMPECHE","2018 Q1","GEST_ODONTO",5
"Norte","CS CANASVIEIRAS","2018 Q1","GEST_ODONTO",10
"Sul","CS CANTO DA LAGOA","2018 Q1","GEST_ODONTO",1
"Continente","CS CAPOEIRAS","2018 Q1","GEST_ODONTO",10
"Sul","CS CARIANOS","2018 Q1","GEST_ODONTO",8
"Centro","CS CENTRO","2018 Q1","GEST_ODONTO",3
"Continente","CS COLONINHA","2018 Q1","GEST_ODONTO",3
"Continente","CS COQUEIROS","2018 Q1","GEST_ODONTO",9
"Centro","CS CÓRREGO GRANDE","2018 Q1","GEST_ODONTO",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2018 Q1","GEST_ODONTO",5
"Continente","CS ESTREITO","2018 Q1","GEST_ODONTO",9
"Sul","CS FAZENDA DO RIO TAVARES","2018 Q1","GEST_ODONTO",9
"Norte","CS INGLESES","2018 Q1","GEST_ODONTO",42
"Centro","CS ITACORUBI","2018 Q1","GEST_ODONTO",10
"Continente","CS JARDIM ATLÂNTICO","2018 Q1","GEST_ODONTO",2
"Centro","CS JOÃO PAULO","2018 Q1","GEST_ODONTO",1
"Norte","CS JURERE","2018 Q1","GEST_ODONTO",0
"Sul","CS LAGOA DA CONCEIÇÃO","2018 Q1","GEST_ODONTO",4
"Continente","CS MONTE CRISTO","2018 Q1","GEST_ODONTO",19
"Centro","CS MONTE SERRAT","2018 Q1","GEST_ODONTO",3
"Sul","CS MORRO DAS PEDRAS","2018 Q1","GEST_ODONTO",4
"Continente","CS NOVO CONTINENTE","2018 Q1","GEST_ODONTO",5
"Centro","CS PANTANAL","2018 Q1","GEST_ODONTO",3
"Sul","CS PANTANO DO SUL","2018 Q1","GEST_ODONTO",1
"Norte","CS PONTA DAS CANAS","2018 Q1","GEST_ODONTO",3
"Centro","CS PRAINHA","2018 Q1","GEST_ODONTO",6
"Norte","CS RATONES","2018 Q1","GEST_ODONTO",1
"Sul","CS RIBEIRÃO DA ILHA","2018 Q1","GEST_ODONTO",1
"Sul","CS RIO TAVARES","2018 Q1","GEST_ODONTO",7
"Norte","CS RIO VERMELHO","2018 Q1","GEST_ODONTO",18
"Centro","CS SACO DOS LIMÕES","2018 Q1","GEST_ODONTO",10
"Norte","CS SACO GRANDE","2018 Q1","GEST_ODONTO",18
"Norte","CS SANTINHO","2018 Q1","GEST_ODONTO",19
"Norte","CS SANTO ANTONIO LISBOA","2018 Q1","GEST_ODONTO",6
"Continente","CS SAPE","2018 Q1","GEST_ODONTO",7
"Sul","CS TAPERA","2018 Q1","GEST_ODONTO",6
"Centro","CS TRINDADE","2018 Q1","GEST_ODONTO",12
"Norte","CS VARGEM GRANDE","2018 Q1","GEST_ODONTO",8
"Norte","CS VARGEM PEQUENA","2018 Q1","GEST_ODONTO",2
"Continente","CS VILA APARECIDA","2018 Q1","GEST_ODONTO",9
"Continente","CS ABRAÃO","2013 Q1","PERCENTUAL_GEST_ODONTO",75
"Centro","CS AGRONÔMICA","2013 Q1","PERCENTUAL_GEST_ODONTO",19.3548387096774
"Sul","CS ALTO RIBEIRÃO","2013 Q1","PERCENTUAL_GEST_ODONTO",31.5789473684211
"Sul","CS ARMAÇÃO","2013 Q1","PERCENTUAL_GEST_ODONTO",30
"Continente","CS BALNEÁRIO","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Norte","CS BARRA DA LAGOA","2013 Q1","PERCENTUAL_GEST_ODONTO",28.5714285714286
"Norte","CS CACHOEIRA BOM JESUS","2013 Q1","PERCENTUAL_GEST_ODONTO",39.2857142857143
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Sul","CS CAMPECHE","2013 Q1","PERCENTUAL_GEST_ODONTO",21.4285714285714
"Norte","CS CANASVIEIRAS","2013 Q1","PERCENTUAL_GEST_ODONTO",11.1111111111111
"Sul","CS CANTO DA LAGOA","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Continente","CS CAPOEIRAS","2013 Q1","PERCENTUAL_GEST_ODONTO",35.7142857142857
"Sul","CS CARIANOS","2013 Q1","PERCENTUAL_GEST_ODONTO",37.5
"Centro","CS CENTRO","2013 Q1","PERCENTUAL_GEST_ODONTO",6.25
"Continente","CS COLONINHA","2013 Q1","PERCENTUAL_GEST_ODONTO",33.3333333333333
"Continente","CS COQUEIROS","2013 Q1","PERCENTUAL_GEST_ODONTO",50
"Centro","CS CÓRREGO GRANDE","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Sul","CS COSTA DA LAGOA","2013 Q1","PERCENTUAL_GEST_ODONTO",100
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q1","PERCENTUAL_GEST_ODONTO",12.5
"Continente","CS ESTREITO","2013 Q1","PERCENTUAL_GEST_ODONTO",50
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q1","PERCENTUAL_GEST_ODONTO",16.6666666666667
"Norte","CS INGLESES","2013 Q1","PERCENTUAL_GEST_ODONTO",15.7894736842105
"Centro","CS ITACORUBI","2013 Q1","PERCENTUAL_GEST_ODONTO",45.8333333333333
"Continente","CS JARDIM ATLÂNTICO","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Centro","CS JOÃO PAULO","2013 Q1","PERCENTUAL_GEST_ODONTO",28.5714285714286
"Norte","CS JURERE","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q1","PERCENTUAL_GEST_ODONTO",33.3333333333333
"Continente","CS MONTE CRISTO","2013 Q1","PERCENTUAL_GEST_ODONTO",32.3943661971831
"Centro","CS MONTE SERRAT","2013 Q1","PERCENTUAL_GEST_ODONTO",20
"Sul","CS MORRO DAS PEDRAS","2013 Q1","PERCENTUAL_GEST_ODONTO",19.047619047619
"Continente","CS NOVO CONTINENTE","2013 Q1","PERCENTUAL_GEST_ODONTO",12.5
"Centro","CS PANTANAL","2013 Q1","PERCENTUAL_GEST_ODONTO",33.3333333333333
"Sul","CS PANTANO DO SUL","2013 Q1","PERCENTUAL_GEST_ODONTO",22.2222222222222
"Norte","CS PONTA DAS CANAS","2013 Q1","PERCENTUAL_GEST_ODONTO",16.6666666666667
"Centro","CS PRAINHA","2013 Q1","PERCENTUAL_GEST_ODONTO",36
"Norte","CS RATONES","2013 Q1","PERCENTUAL_GEST_ODONTO",33.3333333333333
"Sul","CS RIBEIRÃO DA ILHA","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Sul","CS RIO TAVARES","2013 Q1","PERCENTUAL_GEST_ODONTO",10
"Norte","CS RIO VERMELHO","2013 Q1","PERCENTUAL_GEST_ODONTO",22
"Centro","CS SACO DOS LIMÕES","2013 Q1","PERCENTUAL_GEST_ODONTO",21.4285714285714
"Norte","CS SACO GRANDE","2013 Q1","PERCENTUAL_GEST_ODONTO",30.7692307692308
"Norte","CS SANTINHO","2013 Q1","PERCENTUAL_GEST_ODONTO",20.8333333333333
"Norte","CS SANTO ANTONIO LISBOA","2013 Q1","PERCENTUAL_GEST_ODONTO",22.2222222222222
"Continente","CS SAPE","2013 Q1","PERCENTUAL_GEST_ODONTO",24
"Sul","CS TAPERA","2013 Q1","PERCENTUAL_GEST_ODONTO",24.3243243243243
"Centro","CS TRINDADE","2013 Q1","PERCENTUAL_GEST_ODONTO",33.3333333333333
"Norte","CS VARGEM GRANDE","2013 Q1","PERCENTUAL_GEST_ODONTO",0
"Norte","CS VARGEM PEQUENA","2013 Q1","PERCENTUAL_GEST_ODONTO",100
"Continente","CS VILA APARECIDA","2013 Q1","PERCENTUAL_GEST_ODONTO",28.5714285714286
"Continente","CS ABRAÃO","2013 Q2","PERCENTUAL_GEST_ODONTO",25
"Centro","CS AGRONÔMICA","2013 Q2","PERCENTUAL_GEST_ODONTO",21.7391304347826
"Sul","CS ALTO RIBEIRÃO","2013 Q2","PERCENTUAL_GEST_ODONTO",18.1818181818182
"Sul","CS ARMAÇÃO","2013 Q2","PERCENTUAL_GEST_ODONTO",29.4117647058824
"Continente","CS BALNEÁRIO","2013 Q2","PERCENTUAL_GEST_ODONTO",42.8571428571429
"Norte","CS BARRA DA LAGOA","2013 Q2","PERCENTUAL_GEST_ODONTO",18.75
"Norte","CS CACHOEIRA BOM JESUS","2013 Q2","PERCENTUAL_GEST_ODONTO",53.8461538461538
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q2","PERCENTUAL_GEST_ODONTO",0
"Sul","CS CAMPECHE","2013 Q2","PERCENTUAL_GEST_ODONTO",22.2222222222222
"Norte","CS CANASVIEIRAS","2013 Q2","PERCENTUAL_GEST_ODONTO",17.8571428571429
"Sul","CS CANTO DA LAGOA","2013 Q2","PERCENTUAL_GEST_ODONTO",0
"Continente","CS CAPOEIRAS","2013 Q2","PERCENTUAL_GEST_ODONTO",29.4117647058824
