"DISTRITO","UNIDADE","AREA","TRIMESTRE","VALOR"
"Continente","CS COLONINHA",70,"2013 Q4",41.1290322580645
"Continente","CS COLONINHA",71,"2013 Q4",56.5656565656566
"Continente","CS COLONINHA",72,"2013 Q4",35.6353591160221
"Sul","CS FAZENDA DO RIO TAVARES",780,"2013 Q4",33.3333333333333
"Sul","CS FAZENDA DO RIO TAVARES",781,"2013 Q4",33.160621761658
"Continente","CS ESTREITO",80,"2013 Q4",49.4505494505495
"Continente","CS ESTREITO",81,"2013 Q4",35.7142857142857
"Continente","CS ESTREITO",82,"2013 Q4",26.0869565217391
"Continente","CS ESTREITO",83,"2013 Q4",31.2080536912752
"Centro","CS TRINDADE",850,"2013 Q4",23.7154150197628
"Centro","CS TRINDADE",851,"2013 Q4",21.7522658610272
"Centro","CS TRINDADE",852,"2013 Q4",18.0602006688963
"Centro","CS TRINDADE",853,"2013 Q4",32.0987654320988
"Centro","CS TRINDADE",854,"2013 Q4",23.1884057971014
"Continente","CS VILA APARECIDA",90,"2013 Q4",16.4179104477612
"Continente","CS VILA APARECIDA",91,"2013 Q4",31.7647058823529
"Centro","CS CENTRO",950,"2013 Q4",27.6391554702495
"Centro","CS CENTRO",951,"2013 Q4",29.4303797468354
"Centro","CS CENTRO",952,"2013 Q4",33.7801608579088
"Norte","CS SANTINHO",980,"2013 Q4",36.6101694915254
"Norte","CS SANTINHO",981,"2013 Q4",35.3403141361256
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q1",95.2380952380952
"Continente","CS NOVO CONTINENTE",100,"2014 Q1",14.2335766423358
"Continente","CS NOVO CONTINENTE",101,"2014 Q1",19.5979899497487
"Continente","CS NOVO CONTINENTE",102,"2014 Q1",14.1509433962264
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q1",32.7272727272727
"Centro","CS MONTE SERRAT",120,"2014 Q1",25.6637168141593
"Centro","CS MONTE SERRAT",121,"2014 Q1",34.0909090909091
"Centro","CS MONTE SERRAT",122,"2014 Q1",30.4945054945055
"Centro","CS PRAINHA",130,"2014 Q1",11.7117117117117
"Centro","CS PRAINHA",131,"2014 Q1",11.25
"Centro","CS PRAINHA",132,"2014 Q1",8.31234256926952
"Centro","CS PANTANAL",160,"2014 Q1",30.2521008403361
"Centro","CS PANTANAL",161,"2014 Q1",25.5813953488372
"Centro","CS CÓRREGO GRANDE",170,"2014 Q1",12.3076923076923
"Centro","CS CÓRREGO GRANDE",171,"2014 Q1",22.6415094339623
"Centro","CS CÓRREGO GRANDE",172,"2014 Q1",15.7894736842105
"Centro","CS ITACORUBI",190,"2014 Q1",18.75
"Centro","CS ITACORUBI",191,"2014 Q1",39.454094292804
"Centro","CS ITACORUBI",192,"2014 Q1",15
"Centro","CS ITACORUBI",193,"2014 Q1",31.7307692307692
"Continente","CS BALNEÁRIO",20,"2014 Q1",20.6008583690987
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q1",35.7366771159875
"Continente","CS BALNEÁRIO",21,"2014 Q1",29.0748898678414
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q1",16.796267496112
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q1",50.2092050209205
"Sul","CS PANTANO DO SUL",230,"2014 Q1",14.7321428571429
"Sul","CS ARMAÇÃO",240,"2014 Q1",36.3420427553444
"Sul","CS ARMAÇÃO",241,"2014 Q1",27.7070063694268
"Sul","CS ARMAÇÃO",242,"2014 Q1",25.609756097561
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q1",24
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q1",21.969696969697
"Sul","CS TAPERA",260,"2014 Q1",21.5139442231076
"Sul","CS TAPERA",261,"2014 Q1",9.65665236051502
"Sul","CS TAPERA",262,"2014 Q1",9.01502504173623
"Sul","CS TAPERA",263,"2014 Q1",20.7446808510638
"Sul","CS CARIANOS",270,"2014 Q1",20.5378973105134
"Sul","CS CARIANOS",271,"2014 Q1",26.7990074441687
"Sul","CS CARIANOS",272,"2014 Q1",29.5081967213115
"Sul","CS CAMPECHE",280,"2014 Q1",18.5840707964602
"Sul","CS CAMPECHE",281,"2014 Q1",21.1488250652742
"Sul","CS RIO TAVARES",290,"2014 Q1",26.158038147139
"Sul","CS RIO TAVARES",291,"2014 Q1",22.3404255319149
"Sul","CS RIO TAVARES",292,"2014 Q1",26.8292682926829
"Sul","CS RIO TAVARES",293,"2014 Q1",38.0952380952381
"Continente","CS SAPE",30,"2014 Q1",47.6047904191617
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q1",16.9950738916256
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q1",21.2860310421286
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q1",18.8622754491018
"Continente","CS SAPE",31,"2014 Q1",50.9803921568627
"Centro","CS SACO DOS LIMÕES",310,"2014 Q1",14.7321428571429
"Centro","CS SACO DOS LIMÕES",311,"2014 Q1",22.1590909090909
"Centro","CS SACO DOS LIMÕES",312,"2014 Q1",9.74477958236659
"Centro","CS SACO DOS LIMÕES",313,"2014 Q1",25
"Centro","CS SACO DOS LIMÕES",314,"2014 Q1",23.0769230769231
"Centro","CS JOÃO PAULO",320,"2014 Q1",16.1434977578475
"Centro","CS JOÃO PAULO",321,"2014 Q1",25.4612546125461
"Norte","CS SACO GRANDE",330,"2014 Q1",20.3619909502262
"Norte","CS SACO GRANDE",331,"2014 Q1",28.6238532110092
"Norte","CS SACO GRANDE",332,"2014 Q1",19.9335548172757
"Norte","CS SACO GRANDE",333,"2014 Q1",20.7112970711297
"Norte","CS SACO GRANDE",334,"2014 Q1",16.8
"Norte","CS SACO GRANDE",335,"2014 Q1",31.0344827586207
"Norte","CS VARGEM PEQUENA",340,"2014 Q1",17.4757281553398
"Norte","CS RATONES",350,"2014 Q1",14.5374449339207
"Norte","CS RATONES",351,"2014 Q1",40
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q1",21.875
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q1",25.4347826086957
"Norte","CS PONTA DAS CANAS",370,"2014 Q1",13.6363636363636
"Norte","CS PONTA DAS CANAS",371,"2014 Q1",23.2558139534884
"Norte","CS CANASVIEIRAS",380,"2014 Q1",31.6666666666667
"Norte","CS CANASVIEIRAS",381,"2014 Q1",19.7560975609756
"Norte","CS CANASVIEIRAS",382,"2014 Q1",30.188679245283
"Norte","CS CANASVIEIRAS",383,"2014 Q1",30.7228915662651
"Norte","CS CANASVIEIRAS",384,"2014 Q1",31.0924369747899
"Norte","CS JURERE",390,"2014 Q1",2.45901639344262
"Continente","CS MONTE CRISTO",40,"2014 Q1",13.2492113564669
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q1",21.2765957446809
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q1",30.327868852459
"Continente","CS MONTE CRISTO",41,"2014 Q1",26.2599469496021
"Norte","CS VARGEM GRANDE",410,"2014 Q1",30.6122448979592
"Continente","CS MONTE CRISTO",42,"2014 Q1",18.2926829268293
"Norte","CS RIO VERMELHO",420,"2014 Q1",30.8256880733945
"Norte","CS RIO VERMELHO",421,"2014 Q1",17.2413793103448
"Norte","CS RIO VERMELHO",422,"2014 Q1",41.5841584158416
"Norte","CS RIO VERMELHO",423,"2014 Q1",38.6819484240688
"Norte","CS RIO VERMELHO",424,"2014 Q1",30.1204819277108
"Continente","CS MONTE CRISTO",43,"2014 Q1",15.4411764705882
"Norte","CS INGLESES",431,"2014 Q1",29.4117647058824
"Norte","CS INGLESES",432,"2014 Q1",35.6435643564356
"Norte","CS INGLESES",433,"2014 Q1",29.5938104448743
"Norte","CS INGLESES",434,"2014 Q1",31.974921630094
"Norte","CS INGLESES",435,"2014 Q1",26.8839103869654
"Norte","CS INGLESES",436,"2014 Q1",21.7303822937626
"Norte","CS INGLESES",437,"2014 Q1",25.8278145695364
"Norte","CS INGLESES",438,"2014 Q1",15.7894736842105
"Continente","CS MONTE CRISTO",44,"2014 Q1",9.52380952380952
"Norte","CS BARRA DA LAGOA",440,"2014 Q1",40.7407407407407
"Norte","CS BARRA DA LAGOA",441,"2014 Q1",32.8846153846154
"Norte","CS BARRA DA LAGOA",442,"2014 Q1",23.5714285714286
"Continente","CS MONTE CRISTO",45,"2014 Q1",14.8606811145511
"Sul","CS CANTO DA LAGOA",450,"2014 Q1",36.4705882352941
"Continente","CS MONTE CRISTO",46,"2014 Q1",19.3548387096774
"Sul","CS COSTA DA LAGOA",460,"2014 Q1",19.2660550458716
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2014 Q1",34.9009900990099
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2014 Q1",22.7272727272727
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2014 Q1",21.4285714285714
"Continente","CS ABRAÃO",570,"2014 Q1",28.9473684210526
"Continente","CS ABRAÃO",571,"2014 Q1",30
"Continente","CS ABRAÃO",572,"2014 Q1",25.3968253968254
"Continente","CS CAPOEIRAS",60,"2014 Q1",12.972972972973
"Continente","CS COQUEIROS",600,"2014 Q1",19.8237885462555
"Continente","CS COQUEIROS",601,"2014 Q1",18.8191881918819
"Continente","CS COQUEIROS",602,"2014 Q1",23.4527687296417
"Continente","CS CAPOEIRAS",61,"2014 Q1",12.0481927710843
"Continente","CS CAPOEIRAS",62,"2014 Q1",19.1489361702128
"Centro","CS AGRONÔMICA",690,"2014 Q1",18.1598062953995
"Centro","CS AGRONÔMICA",691,"2014 Q1",25.9701492537313
"Centro","CS AGRONÔMICA",692,"2014 Q1",16.9642857142857
"Centro","CS AGRONÔMICA",693,"2014 Q1",17.3684210526316
"Continente","CS COLONINHA",70,"2014 Q1",46.4285714285714
"Continente","CS COLONINHA",71,"2014 Q1",30.3680981595092
"Continente","CS COLONINHA",72,"2014 Q1",36.096256684492
"Sul","CS FAZENDA DO RIO TAVARES",780,"2014 Q1",36.8067226890756
"Sul","CS FAZENDA DO RIO TAVARES",781,"2014 Q1",34.6153846153846
"Continente","CS ESTREITO",80,"2014 Q1",38.8392857142857
"Continente","CS ESTREITO",81,"2014 Q1",32.2314049586777
"Continente","CS ESTREITO",82,"2014 Q1",45.1127819548872
"Continente","CS ESTREITO",83,"2014 Q1",22.8373702422145
"Centro","CS TRINDADE",850,"2014 Q1",32.0284697508897
"Centro","CS TRINDADE",851,"2014 Q1",18.0952380952381
"Centro","CS TRINDADE",852,"2014 Q1",11.6883116883117
"Centro","CS TRINDADE",853,"2014 Q1",29.6875
"Centro","CS TRINDADE",854,"2014 Q1",25.5
"Continente","CS VILA APARECIDA",90,"2014 Q1",27.979274611399
"Continente","CS VILA APARECIDA",91,"2014 Q1",32.0610687022901
"Centro","CS CENTRO",950,"2014 Q1",31.2741312741313
"Centro","CS CENTRO",951,"2014 Q1",22.1052631578947
"Centro","CS CENTRO",952,"2014 Q1",30.945558739255
"Norte","CS SANTINHO",980,"2014 Q1",33.6448598130841
"Norte","CS SANTINHO",981,"2014 Q1",18.2481751824818
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q2",33.3333333333333
"Continente","CS NOVO CONTINENTE",100,"2014 Q2",26.9230769230769
"Continente","CS NOVO CONTINENTE",101,"2014 Q2",29.2307692307692
"Continente","CS NOVO CONTINENTE",102,"2014 Q2",59.3283582089552
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q2",35.9281437125748
"Centro","CS MONTE SERRAT",120,"2014 Q2",16.6666666666667
"Centro","CS MONTE SERRAT",121,"2014 Q2",8.07692307692308
"Centro","CS MONTE SERRAT",122,"2014 Q2",11.7977528089888
"Centro","CS PRAINHA",130,"2014 Q2",13.2743362831858
"Centro","CS PRAINHA",131,"2014 Q2",24.4897959183673
"Centro","CS PRAINHA",132,"2014 Q2",16.9811320754717
"Centro","CS PANTANAL",160,"2014 Q2",25.6944444444444
"Centro","CS PANTANAL",161,"2014 Q2",21.0862619808307
"Centro","CS CÓRREGO GRANDE",170,"2014 Q2",27.0967741935484
"Centro","CS CÓRREGO GRANDE",171,"2014 Q2",21.0743801652893
"Centro","CS CÓRREGO GRANDE",172,"2014 Q2",23.3009708737864
"Centro","CS ITACORUBI",190,"2014 Q2",30.4195804195804
"Centro","CS ITACORUBI",191,"2014 Q2",35.8108108108108
"Centro","CS ITACORUBI",192,"2014 Q2",32.2314049586777
"Centro","CS ITACORUBI",193,"2014 Q2",19.0243902439024
"Continente","CS BALNEÁRIO",20,"2014 Q2",16.8224299065421
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q2",32.7645051194539
"Continente","CS BALNEÁRIO",21,"2014 Q2",23.6842105263158
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q2",15.0429799426934
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q2",33.9491916859122
"Sul","CS PANTANO DO SUL",230,"2014 Q2",21.244635193133
"Sul","CS ARMAÇÃO",240,"2014 Q2",28.0575539568345
"Sul","CS ARMAÇÃO",241,"2014 Q2",38.28125
"Sul","CS ARMAÇÃO",242,"2014 Q2",14.8148148148148
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q2",20.1834862385321
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q2",15.6327543424318
"Sul","CS TAPERA",260,"2014 Q2",17.3507462686567
"Sul","CS TAPERA",261,"2014 Q2",12.5806451612903
"Sul","CS TAPERA",262,"2014 Q2",17.8512396694215
"Sul","CS TAPERA",263,"2014 Q2",16.9911504424779
"Sul","CS CARIANOS",270,"2014 Q2",24.3037974683544
"Sul","CS CARIANOS",271,"2014 Q2",29.4589178356713
"Sul","CS CARIANOS",272,"2014 Q2",46.1538461538462
"Sul","CS CAMPECHE",280,"2014 Q2",23.1263383297645
"Sul","CS CAMPECHE",281,"2014 Q2",21.259842519685
"Sul","CS RIO TAVARES",290,"2014 Q2",22.9813664596273
"Sul","CS RIO TAVARES",291,"2014 Q2",34.1772151898734
"Sul","CS RIO TAVARES",292,"2014 Q2",11.8811881188119
"Sul","CS RIO TAVARES",293,"2014 Q2",28.9156626506024
"Continente","CS SAPE",30,"2014 Q2",43.859649122807
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q2",16.7883211678832
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q2",13.9072847682119
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q2",18.3139534883721
"Continente","CS SAPE",31,"2014 Q2",45.7142857142857
"Centro","CS SACO DOS LIMÕES",310,"2014 Q2",35.5932203389831
"Centro","CS SACO DOS LIMÕES",311,"2014 Q2",18.9655172413793
"Centro","CS SACO DOS LIMÕES",312,"2014 Q2",24.5283018867925
"Centro","CS SACO DOS LIMÕES",313,"2014 Q2",109.090909090909
"Centro","CS SACO DOS LIMÕES",314,"2014 Q2",32.6086956521739
"Centro","CS JOÃO PAULO",320,"2014 Q2",20.4123711340206
"Centro","CS JOÃO PAULO",321,"2014 Q2",27.7580071174377
"Norte","CS SACO GRANDE",330,"2014 Q2",35.1648351648352
"Norte","CS SACO GRANDE",331,"2014 Q2",21.0227272727273
"Norte","CS SACO GRANDE",332,"2014 Q2",19.7368421052632
"Norte","CS SACO GRANDE",333,"2014 Q2",26.5658747300216
"Norte","CS SACO GRANDE",334,"2014 Q2",15.6182212581345
"Norte","CS SACO GRANDE",335,"2014 Q2",22.2423146473779
"Norte","CS VARGEM PEQUENA",340,"2014 Q2",18.3453237410072
"Norte","CS RATONES",350,"2014 Q2",44.1176470588235
"Norte","CS RATONES",351,"2014 Q2",42.2535211267606
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q2",15.9151193633952
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q2",5.72792362768496
"Norte","CS PONTA DAS CANAS",370,"2014 Q2",14.3312101910828
"Norte","CS PONTA DAS CANAS",371,"2014 Q2",10
"Norte","CS CANASVIEIRAS",380,"2014 Q2",26.4058679706601
"Norte","CS CANASVIEIRAS",381,"2014 Q2",26.4501160092807
"Norte","CS CANASVIEIRAS",382,"2014 Q2",33.6283185840708
"Norte","CS CANASVIEIRAS",383,"2014 Q2",34.7266881028939
"Norte","CS CANASVIEIRAS",384,"2014 Q2",27.4698795180723
"Norte","CS JURERE",390,"2014 Q2",3.65853658536585
"Continente","CS MONTE CRISTO",40,"2014 Q2",8.7378640776699
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q2",24.7983870967742
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q2",38.3720930232558
"Continente","CS MONTE CRISTO",41,"2014 Q2",14.4
"Norte","CS VARGEM GRANDE",410,"2014 Q2",41.1764705882353
"Continente","CS MONTE CRISTO",42,"2014 Q2",19.4117647058824
"Norte","CS RIO VERMELHO",420,"2014 Q2",33.2764505119454
"Norte","CS RIO VERMELHO",421,"2014 Q2",14.0127388535032
"Norte","CS RIO VERMELHO",422,"2014 Q2",22.3495702005731
"Norte","CS RIO VERMELHO",423,"2014 Q2",24.3016759776536
"Norte","CS RIO VERMELHO",424,"2014 Q2",17.004048582996
"Continente","CS MONTE CRISTO",43,"2014 Q2",21.1538461538462
"Norte","CS INGLESES",431,"2014 Q2",34.3108504398827
"Norte","CS INGLESES",432,"2014 Q2",23.5714285714286
"Norte","CS INGLESES",433,"2014 Q2",44.2882249560633
"Norte","CS INGLESES",434,"2014 Q2",24.7159090909091
"Norte","CS INGLESES",435,"2014 Q2",33.8613861386139
"Norte","CS INGLESES",436,"2014 Q2",33.2746478873239
"Norte","CS INGLESES",437,"2014 Q2",34.5454545454545
"Norte","CS INGLESES",438,"2014 Q2",52.1739130434783
"Continente","CS MONTE CRISTO",44,"2014 Q2",12.540192926045
"Norte","CS BARRA DA LAGOA",440,"2014 Q2",32.8018223234624
"Norte","CS BARRA DA LAGOA",441,"2014 Q2",29.938900203666
"Norte","CS BARRA DA LAGOA",442,"2014 Q2",29.0322580645161
"Continente","CS MONTE CRISTO",45,"2014 Q2",14.5714285714286
"Sul","CS CANTO DA LAGOA",450,"2014 Q2",36.0703812316716
"Continente","CS MONTE CRISTO",46,"2014 Q2",14.2857142857143
"Sul","CS COSTA DA LAGOA",460,"2014 Q2",15.1898734177215
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2014 Q2",27.2727272727273
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2014 Q2",40.3990024937656
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2014 Q2",37.7440347071584
"Continente","CS ABRAÃO",570,"2014 Q2",18.5185185185185
"Continente","CS ABRAÃO",571,"2014 Q2",35.4961832061069
"Continente","CS ABRAÃO",572,"2014 Q2",23.175965665236
"Continente","CS CAPOEIRAS",60,"2014 Q2",15.7894736842105
"Continente","CS COQUEIROS",600,"2014 Q2",26.9784172661871
"Continente","CS COQUEIROS",601,"2014 Q2",20.6896551724138
"Continente","CS COQUEIROS",602,"2014 Q2",30.8571428571429
"Continente","CS CAPOEIRAS",61,"2014 Q2",21.3270142180095
"Continente","CS CAPOEIRAS",62,"2014 Q2",33.1491712707182
"Centro","CS AGRONÔMICA",690,"2014 Q2",18.6046511627907
"Centro","CS AGRONÔMICA",691,"2014 Q2",9.09090909090909
"Centro","CS AGRONÔMICA",692,"2014 Q2",22.6086956521739
"Centro","CS AGRONÔMICA",693,"2014 Q2",11.1428571428571
"Continente","CS COLONINHA",70,"2014 Q2",28.6567164179104
"Continente","CS COLONINHA",71,"2014 Q2",28.8659793814433
"Continente","CS COLONINHA",72,"2014 Q2",34.9693251533742
"Sul","CS FAZENDA DO RIO TAVARES",780,"2014 Q2",20.8185053380783
"Sul","CS FAZENDA DO RIO TAVARES",781,"2014 Q2",15.5660377358491
"Continente","CS ESTREITO",80,"2014 Q2",33.1730769230769
"Continente","CS ESTREITO",81,"2014 Q2",32.4909747292419
"Continente","CS ESTREITO",82,"2014 Q2",26
"Continente","CS ESTREITO",83,"2014 Q2",27.4193548387097
"Centro","CS TRINDADE",850,"2014 Q2",37.3493975903614
"Centro","CS TRINDADE",851,"2014 Q2",31.0714285714286
"Centro","CS TRINDADE",852,"2014 Q2",32.4626865671642
"Centro","CS TRINDADE",853,"2014 Q2",30.5825242718447
"Centro","CS TRINDADE",854,"2014 Q2",28.3582089552239
"Continente","CS VILA APARECIDA",90,"2014 Q2",19.5918367346939
"Continente","CS VILA APARECIDA",91,"2014 Q2",31.5789473684211
"Centro","CS CENTRO",950,"2014 Q2",19.3548387096774
"Centro","CS CENTRO",951,"2014 Q2",25.1231527093596
"Centro","CS CENTRO",952,"2014 Q2",29.8850574712644
"Norte","CS SANTINHO",980,"2014 Q2",29
"Norte","CS SANTINHO",981,"2014 Q2",27.3458445040214
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q3",29.2682926829268
"Continente","CS NOVO CONTINENTE",100,"2014 Q3",23.3853006681514
"Continente","CS NOVO CONTINENTE",101,"2014 Q3",57.7639751552795
"Continente","CS NOVO CONTINENTE",102,"2014 Q3",39.5454545454545
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q3",33.6898395721925
"Centro","CS MONTE SERRAT",120,"2014 Q3",26.0869565217391
"Centro","CS MONTE SERRAT",121,"2014 Q3",14.9006622516556
"Centro","CS MONTE SERRAT",122,"2014 Q3",7.2
"Centro","CS PRAINHA",130,"2014 Q3",11.731843575419
"Centro","CS PRAINHA",131,"2014 Q3",19.1489361702128
"Centro","CS PRAINHA",132,"2014 Q3",12.1951219512195
"Centro","CS PANTANAL",160,"2014 Q3",30.4439746300211
"Centro","CS PANTANAL",161,"2014 Q3",20.3655352480418
"Centro","CS CÓRREGO GRANDE",170,"2014 Q3",5.42168674698795
"Centro","CS CÓRREGO GRANDE",171,"2014 Q3",7.05882352941176
"Centro","CS CÓRREGO GRANDE",172,"2014 Q3",21.4285714285714
"Centro","CS ITACORUBI",190,"2014 Q3",21.8354430379747
"Centro","CS ITACORUBI",191,"2014 Q3",31.858407079646
"Centro","CS ITACORUBI",192,"2014 Q3",23.6220472440945
"Centro","CS ITACORUBI",193,"2014 Q3",24.6753246753247
"Continente","CS BALNEÁRIO",20,"2014 Q3",15.7342657342657
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q3",24.6951219512195
"Continente","CS BALNEÁRIO",21,"2014 Q3",18.1034482758621
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q3",23.2620320855615
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q3",24.7572815533981
"Sul","CS PANTANO DO SUL",230,"2014 Q3",24.223602484472
"Sul","CS ARMAÇÃO",240,"2014 Q3",18.5840707964602
"Sul","CS ARMAÇÃO",241,"2014 Q3",26.4705882352941
"Sul","CS ARMAÇÃO",242,"2014 Q3",9.67741935483871
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q3",23.4848484848485
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q3",30.0653594771242
"Sul","CS TAPERA",260,"2014 Q3",22.6415094339623
"Sul","CS TAPERA",261,"2014 Q3",15.1821862348178
"Sul","CS TAPERA",262,"2014 Q3",16.4835164835165
"Sul","CS TAPERA",263,"2014 Q3",15
"Sul","CS CARIANOS",270,"2014 Q3",14.5695364238411
"Sul","CS CARIANOS",271,"2014 Q3",18.9591078066914
"Sul","CS CARIANOS",272,"2014 Q3",32.1428571428571
"Sul","CS CAMPECHE",280,"2014 Q3",32.1637426900585
"Sul","CS CAMPECHE",281,"2014 Q3",28.53470437018
"Sul","CS RIO TAVARES",290,"2014 Q3",18.6335403726708
"Sul","CS RIO TAVARES",291,"2014 Q3",21.7821782178218
"Sul","CS RIO TAVARES",292,"2014 Q3",18.75
"Sul","CS RIO TAVARES",293,"2014 Q3",15
"Continente","CS SAPE",30,"2014 Q3",53.1976744186046
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q3",12.448132780083
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q3",15.9519725557461
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q3",18.5501066098081
"Continente","CS SAPE",31,"2014 Q3",41.2087912087912
"Centro","CS SACO DOS LIMÕES",310,"2014 Q3",12.7659574468085
"Centro","CS SACO DOS LIMÕES",311,"2014 Q3",24.0356083086053
"Centro","CS SACO DOS LIMÕES",312,"2014 Q3",13.3204633204633
"Centro","CS SACO DOS LIMÕES",313,"2014 Q3",12.3287671232877
"Centro","CS SACO DOS LIMÕES",314,"2014 Q3",20
"Centro","CS JOÃO PAULO",320,"2014 Q3",20.7547169811321
"Centro","CS JOÃO PAULO",321,"2014 Q3",9.50704225352113
"Norte","CS SACO GRANDE",330,"2014 Q3",21.5909090909091
"Norte","CS SACO GRANDE",331,"2014 Q3",22.1621621621622
"Norte","CS SACO GRANDE",332,"2014 Q3",14.9200710479574
"Norte","CS SACO GRANDE",333,"2014 Q3",21.301775147929
"Norte","CS SACO GRANDE",334,"2014 Q3",15.9926470588235
"Norte","CS SACO GRANDE",335,"2014 Q3",21.3523131672598
"Norte","CS VARGEM PEQUENA",340,"2014 Q3",34.3949044585987
"Norte","CS RATONES",350,"2014 Q3",26.0869565217391
"Norte","CS RATONES",351,"2014 Q3",19.5121951219512
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q3",18.3098591549296
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q3",17.5704989154013
"Norte","CS PONTA DAS CANAS",370,"2014 Q3",12.111801242236
"Norte","CS PONTA DAS CANAS",371,"2014 Q3",23.2558139534884
"Norte","CS CANASVIEIRAS",380,"2014 Q3",29.8013245033113
"Norte","CS CANASVIEIRAS",381,"2014 Q3",20.049504950495
"Norte","CS CANASVIEIRAS",382,"2014 Q3",32.0610687022901
"Norte","CS CANASVIEIRAS",383,"2014 Q3",30.5232558139535
"Norte","CS CANASVIEIRAS",384,"2014 Q3",32.6086956521739
"Norte","CS JURERE",390,"2014 Q3",51.3698630136986
"Continente","CS MONTE CRISTO",40,"2014 Q3",7.73638968481375
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q3",28.2352941176471
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q3",33.3333333333333
"Continente","CS MONTE CRISTO",41,"2014 Q3",10.0238663484487
"Norte","CS VARGEM GRANDE",410,"2014 Q3",18.1818181818182
"Continente","CS MONTE CRISTO",42,"2014 Q3",20.3883495145631
"Norte","CS RIO VERMELHO",420,"2014 Q3",29.2682926829268
"Norte","CS RIO VERMELHO",421,"2014 Q3",24.4532803180915
"Norte","CS RIO VERMELHO",422,"2014 Q3",17.027027027027
"Norte","CS RIO VERMELHO",423,"2014 Q3",31.0126582278481
"Norte","CS RIO VERMELHO",424,"2014 Q3",26.4705882352941
"Continente","CS MONTE CRISTO",43,"2014 Q3",19.3846153846154
"Norte","CS INGLESES",431,"2014 Q3",23.6413043478261
"Norte","CS INGLESES",432,"2014 Q3",30.0400534045394
"Norte","CS INGLESES",433,"2014 Q3",34.7315436241611
"Norte","CS INGLESES",434,"2014 Q3",26.9503546099291
"Norte","CS INGLESES",435,"2014 Q3",25.1865671641791
"Norte","CS INGLESES",436,"2014 Q3",21.5719063545151
"Norte","CS INGLESES",437,"2014 Q3",27.1084337349398
"Norte","CS INGLESES",438,"2014 Q3",30.2521008403361
"Continente","CS MONTE CRISTO",44,"2014 Q3",18.2278481012658
"Norte","CS BARRA DA LAGOA",440,"2014 Q3",27.4752475247525
"Norte","CS BARRA DA LAGOA",441,"2014 Q3",22.8136882129278
"Norte","CS BARRA DA LAGOA",442,"2014 Q3",19.3548387096774
"Continente","CS MONTE CRISTO",45,"2014 Q3",17.8378378378378
"Sul","CS CANTO DA LAGOA",450,"2014 Q3",40.5172413793103
"Continente","CS MONTE CRISTO",46,"2014 Q3",21.0526315789474
