"DISTRITO","UNIDADE","TRIMESTRE","VALOR"
"Centro","CS AGRONÔMICA","2015 Q1",14.0243902439024
"Sul","CS ALTO RIBEIRÃO","2015 Q1",27.84
"Sul","CS ARMAÇÃO","2015 Q1",23.2062780269058
"Continente","CS BALNEÁRIO","2015 Q1",22.6781857451404
"Norte","CS BARRA DA LAGOA","2015 Q1",34.4827586206897
"Norte","CS CACHOEIRA BOM JESUS","2015 Q1",32.4519230769231
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q1",14.5161290322581
"Sul","CS CAMPECHE","2015 Q1",26.2803234501348
"Norte","CS CANASVIEIRAS","2015 Q1",26.2582056892779
"Sul","CS CANTO DA LAGOA","2015 Q1",22.5806451612903
"Continente","CS CAPOEIRAS","2015 Q1",22.2222222222222
"Sul","CS CARIANOS","2015 Q1",37.3493975903614
"Centro","CS CENTRO","2015 Q1",26.7796610169492
"Continente","CS COLONINHA","2015 Q1",50.9138381201044
"Continente","CS COQUEIROS","2015 Q1",19.1715976331361
"Centro","CS CÓRREGO GRANDE","2015 Q1",31.6733067729084
"Sul","CS COSTA DA LAGOA","2015 Q1",5.52995391705069
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q1",15.0234741784038
"Continente","CS ESTREITO","2015 Q1",27.7397260273973
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q1",18.9234650967199
"Norte","CS INGLESES","2015 Q1",22.0226843100189
"Centro","CS ITACORUBI","2015 Q1",29.7006907137375
"Continente","CS JARDIM ATLÂNTICO","2015 Q1",31.640625
"Centro","CS JOÃO PAULO","2015 Q1",14.8555708390646
"Norte","CS JURERE","2015 Q1",11.4795918367347
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q1",28.4843205574913
"Continente","CS MONTE CRISTO","2015 Q1",12.9604365620737
"Centro","CS MONTE SERRAT","2015 Q1",15.9502262443439
"Sul","CS MORRO DAS PEDRAS","2015 Q1",15.0793650793651
"Continente","CS NOVO CONTINENTE","2015 Q1",27.7456647398844
"Centro","CS PANTANAL","2015 Q1",22.5626740947075
"Sul","CS PANTANO DO SUL","2015 Q1",26.3657957244656
"Norte","CS PONTA DAS CANAS","2015 Q1",48.6622073578595
"Centro","CS PRAINHA","2015 Q1",16.6666666666667
"Norte","CS RATONES","2015 Q1",27.1028037383178
"Sul","CS RIBEIRÃO DA ILHA","2015 Q1",18.3673469387755
"Sul","CS RIO TAVARES","2015 Q1",24.9726177437021
"Norte","CS RIO VERMELHO","2015 Q1",16.1620658949243
"Centro","CS SACO DOS LIMÕES","2015 Q1",15.7714285714286
"Norte","CS SACO GRANDE","2015 Q1",14.9404547094912
"Norte","CS SANTINHO","2015 Q1",26.3694267515924
"Norte","CS SANTO ANTONIO LISBOA","2015 Q1",21.8249075215783
"Continente","CS SAPE","2015 Q1",29.4212218649518
"Sul","CS TAPERA","2015 Q1",7.69230769230769
"Centro","CS TRINDADE","2015 Q1",24.8979591836735
"Norte","CS VARGEM GRANDE","2015 Q1",69.3693693693694
"Norte","CS VARGEM PEQUENA","2015 Q1",26.6447368421053
"Continente","CS VILA APARECIDA","2015 Q1",26.7857142857143
"Continente","CS ABRAÃO","2015 Q2",24.0997229916898
"Centro","CS AGRONÔMICA","2015 Q2",10.5170902716915
"Sul","CS ALTO RIBEIRÃO","2015 Q2",11.3673805601318
"Sul","CS ARMAÇÃO","2015 Q2",24.7099767981439
"Continente","CS BALNEÁRIO","2015 Q2",23.8938053097345
"Norte","CS BARRA DA LAGOA","2015 Q2",32.9198473282443
"Norte","CS CACHOEIRA BOM JESUS","2015 Q2",37.5
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q2",25.8278145695364
"Sul","CS CAMPECHE","2015 Q2",28.9285714285714
"Norte","CS CANASVIEIRAS","2015 Q2",25.5681818181818
"Sul","CS CANTO DA LAGOA","2015 Q2",31.5340909090909
"Continente","CS CAPOEIRAS","2015 Q2",35.5704697986577
"Sul","CS CARIANOS","2015 Q2",32.2853688029021
"Centro","CS CENTRO","2015 Q2",25.1908396946565
"Continente","CS COLONINHA","2015 Q2",35.6695869837297
"Continente","CS COQUEIROS","2015 Q2",26.8917345750873
"Centro","CS CÓRREGO GRANDE","2015 Q2",24.962852897474
"Sul","CS COSTA DA LAGOA","2015 Q2",12.2448979591837
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q2",14.4356955380577
"Continente","CS ESTREITO","2015 Q2",26.1723009814613
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q2",26.955074875208
"Norte","CS INGLESES","2015 Q2",27.5520317145689
"Centro","CS ITACORUBI","2015 Q2",26.977518734388
"Continente","CS JARDIM ATLÂNTICO","2015 Q2",27.2727272727273
"Centro","CS JOÃO PAULO","2015 Q2",14.5631067961165
"Norte","CS JURERE","2015 Q2",23.5955056179775
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q2",26.1948529411765
