"","DISTRITO","UNIDADE","AREA","ANO","MES","QTDE_ATEND"
"4803","Norte","CS INGLESES",6,2014,11,91
"4804","Norte","CS INGLESES",6,2014,12,83
"4805","Norte","CS INGLESES",6,2015,1,105
"4806","Norte","CS INGLESES",6,2015,2,73
"4807","Norte","CS INGLESES",6,2015,3,100
"4808","Norte","CS INGLESES",6,2015,4,110
"4809","Norte","CS INGLESES",6,2015,5,65
"4810","Norte","CS INGLESES",6,2015,6,90
"4811","Norte","CS INGLESES",6,2015,7,110
"4812","Norte","CS INGLESES",6,2015,8,106
"4813","Norte","CS INGLESES",6,2015,9,104
"4814","Norte","CS INGLESES",6,2015,10,87
"4815","Norte","CS INGLESES",6,2015,11,91
"4816","Norte","CS INGLESES",6,2015,12,93
"4817","Norte","CS INGLESES",6,2016,1,89
"4818","Norte","CS INGLESES",6,2016,2,101
"4819","Norte","CS INGLESES",6,2016,3,51
"4820","Norte","CS INGLESES",6,2016,4,115
"4821","Norte","CS INGLESES",6,2016,5,99
"4822","Norte","CS INGLESES",6,2016,6,93
"4823","Norte","CS INGLESES",6,2016,7,89
"4824","Norte","CS INGLESES",6,2016,8,89
"4825","Norte","CS INGLESES",6,2016,9,105
"4826","Norte","CS INGLESES",6,2016,10,110
"4827","Norte","CS INGLESES",6,2016,11,96
"4828","Norte","CS INGLESES",6,2016,12,93
"4829","Norte","CS INGLESES",6,2017,1,45
"4830","Norte","CS INGLESES",6,2017,2,9
"4831","Norte","CS INGLESES",6,2017,3,83
"4832","Norte","CS INGLESES",6,2017,4,62
"4833","Norte","CS INGLESES",6,2017,5,108
"4834","Norte","CS INGLESES",6,2017,6,91
"4835","Norte","CS INGLESES",6,2017,7,75
"4836","Norte","CS INGLESES",6,2017,8,109
"4837","Norte","CS INGLESES",6,2017,9,104
"4838","Norte","CS INGLESES",6,2017,10,68
"4839","Norte","CS INGLESES",6,2017,11,69
"4840","Norte","CS INGLESES",6,2017,12,10
"4841","Norte","CS INGLESES",7,2013,1,22
"4842","Norte","CS INGLESES",7,2013,2,20
"4843","Norte","CS INGLESES",7,2013,3,18
"4844","Norte","CS INGLESES",7,2013,4,23
"4845","Norte","CS INGLESES",7,2013,5,14
"4846","Norte","CS INGLESES",7,2013,6,20
"4847","Norte","CS INGLESES",7,2013,7,25
"4848","Norte","CS INGLESES",7,2013,8,25
"4849","Norte","CS INGLESES",7,2013,9,14
"4850","Norte","CS INGLESES",7,2013,10,29
"4851","Norte","CS INGLESES",7,2013,11,19
"4852","Norte","CS INGLESES",7,2013,12,28
"4853","Norte","CS INGLESES",7,2014,1,25
"4854","Norte","CS INGLESES",7,2014,2,21
"4855","Norte","CS INGLESES",7,2014,3,33
"4856","Norte","CS INGLESES",7,2014,4,22
"4857","Norte","CS INGLESES",7,2014,5,17
"4858","Norte","CS INGLESES",7,2014,6,30
"4859","Norte","CS INGLESES",7,2014,7,23
"4860","Norte","CS INGLESES",7,2014,8,33
"4861","Norte","CS INGLESES",7,2014,9,30
"4862","Norte","CS INGLESES",7,2014,10,38
"4863","Norte","CS INGLESES",7,2014,11,20
"4864","Norte","CS INGLESES",7,2014,12,24
"4865","Norte","CS INGLESES",7,2015,1,19
"4866","Norte","CS INGLESES",7,2015,2,32
"4867","Norte","CS INGLESES",7,2015,3,24
"4868","Norte","CS INGLESES",7,2015,4,30
"4869","Norte","CS INGLESES",7,2015,5,9
"4870","Norte","CS INGLESES",7,2015,6,27
"4871","Norte","CS INGLESES",7,2015,7,39
"4872","Norte","CS INGLESES",7,2015,8,20
"4873","Norte","CS INGLESES",7,2015,9,43
"4874","Norte","CS INGLESES",7,2015,10,28
"4875","Norte","CS INGLESES",7,2015,11,30
"4876","Norte","CS INGLESES",7,2015,12,18
"4877","Norte","CS INGLESES",7,2016,1,29
"4878","Norte","CS INGLESES",7,2016,2,25
"4879","Norte","CS INGLESES",7,2016,3,14
"4880","Norte","CS INGLESES",7,2016,4,25
"4881","Norte","CS INGLESES",7,2016,5,19
"4882","Norte","CS INGLESES",7,2016,6,40
"4883","Norte","CS INGLESES",7,2016,7,35
"4884","Norte","CS INGLESES",7,2016,8,28
"4885","Norte","CS INGLESES",7,2016,9,31
"4886","Norte","CS INGLESES",7,2016,10,31
"4887","Norte","CS INGLESES",7,2016,11,26
"4888","Norte","CS INGLESES",7,2016,12,19
"4889","Norte","CS INGLESES",7,2017,1,20
"4890","Norte","CS INGLESES",7,2017,2,4
"4891","Norte","CS INGLESES",7,2017,3,21
"4892","Norte","CS INGLESES",7,2017,4,16
"4893","Norte","CS INGLESES",7,2017,5,41
"4894","Norte","CS INGLESES",7,2017,6,20
"4895","Norte","CS INGLESES",7,2017,7,13
"4896","Norte","CS INGLESES",7,2017,8,34
"4897","Norte","CS INGLESES",7,2017,9,37
"4898","Norte","CS INGLESES",7,2017,10,14
"4899","Norte","CS INGLESES",7,2017,11,23
"4900","Norte","CS INGLESES",7,2017,12,4
"4901","Norte","CS INGLESES",8,2013,1,16
"4902","Norte","CS INGLESES",8,2013,2,13
"4903","Norte","CS INGLESES",8,2013,3,10
"4904","Norte","CS INGLESES",8,2013,4,22
"4905","Norte","CS INGLESES",8,2013,5,20
"4906","Norte","CS INGLESES",8,2013,6,15
"4907","Norte","CS INGLESES",8,2013,7,14
"4908","Norte","CS INGLESES",8,2013,8,21
"4909","Norte","CS INGLESES",8,2013,9,20
"4910","Norte","CS INGLESES",8,2013,10,21
"4911","Norte","CS INGLESES",8,2013,11,17
"4912","Norte","CS INGLESES",8,2013,12,15
"4913","Norte","CS INGLESES",8,2014,1,25
"4914","Norte","CS INGLESES",8,2014,2,14
"4915","Norte","CS INGLESES",8,2014,3,33
"4916","Norte","CS INGLESES",8,2014,4,14
"4917","Norte","CS INGLESES",8,2014,5,19
"4918","Norte","CS INGLESES",8,2014,6,16
"4919","Norte","CS INGLESES",8,2014,7,23
"4920","Norte","CS INGLESES",8,2014,8,24
"4921","Norte","CS INGLESES",8,2014,9,24
"4922","Norte","CS INGLESES",8,2014,10,15
"4923","Norte","CS INGLESES",8,2014,11,18
"4924","Norte","CS INGLESES",8,2014,12,16
"4925","Norte","CS INGLESES",8,2015,1,16
"4926","Norte","CS INGLESES",8,2015,2,22
"4927","Norte","CS INGLESES",8,2015,3,23
"4928","Norte","CS INGLESES",8,2015,4,24
"4929","Norte","CS INGLESES",8,2015,5,8
"4930","Norte","CS INGLESES",8,2015,6,19
"4931","Norte","CS INGLESES",8,2015,7,11
"4932","Norte","CS INGLESES",8,2015,8,26
"4933","Norte","CS INGLESES",8,2015,9,15
"4934","Norte","CS INGLESES",8,2015,10,28
"4935","Norte","CS INGLESES",8,2015,11,17
"4936","Norte","CS INGLESES",8,2015,12,13
"4937","Norte","CS INGLESES",8,2016,1,18
"4938","Norte","CS INGLESES",8,2016,2,16
"4939","Norte","CS INGLESES",8,2016,3,3
"4940","Norte","CS INGLESES",8,2016,4,22
"4941","Norte","CS INGLESES",8,2016,5,20
"4942","Norte","CS INGLESES",8,2016,6,24
"4943","Norte","CS INGLESES",8,2016,7,26
"4944","Norte","CS INGLESES",8,2016,8,17
"4945","Norte","CS INGLESES",8,2016,9,23
"4946","Norte","CS INGLESES",8,2016,10,21
"4947","Norte","CS INGLESES",8,2016,11,22
"4948","Norte","CS INGLESES",8,2016,12,18
"4949","Norte","CS INGLESES",8,2017,1,8
"4950","Norte","CS INGLESES",8,2017,2,3
"4951","Norte","CS INGLESES",8,2017,3,20
"4952","Norte","CS INGLESES",8,2017,4,14
"4953","Norte","CS INGLESES",8,2017,5,16
"4954","Norte","CS INGLESES",8,2017,6,22
"4955","Norte","CS INGLESES",8,2017,7,22
"4956","Norte","CS INGLESES",8,2017,8,21
"4957","Norte","CS INGLESES",8,2017,9,29
"4958","Norte","CS INGLESES",8,2017,10,12
"4959","Norte","CS INGLESES",8,2017,11,10
"4960","Norte","CS JURERE",0,2013,1,51
"4961","Norte","CS JURERE",0,2013,2,45
"4962","Norte","CS JURERE",0,2013,3,76
"4963","Norte","CS JURERE",0,2013,4,66
"4964","Norte","CS JURERE",0,2013,5,72
"4965","Norte","CS JURERE",0,2013,6,74
"4966","Norte","CS JURERE",0,2013,7,74
"4967","Norte","CS JURERE",0,2013,8,91
"4968","Norte","CS JURERE",0,2013,9,85
"4969","Norte","CS JURERE",0,2013,10,65
"4970","Norte","CS JURERE",0,2013,11,58
"4971","Norte","CS JURERE",0,2013,12,74
"4972","Norte","CS JURERE",0,2014,1,86
"4973","Norte","CS JURERE",0,2014,2,65
"4974","Norte","CS JURERE",0,2014,3,58
"4975","Norte","CS JURERE",0,2014,4,75
"4976","Norte","CS JURERE",0,2014,5,74
"4977","Norte","CS JURERE",0,2014,6,59
"4978","Norte","CS JURERE",0,2014,7,83
"4979","Norte","CS JURERE",0,2014,8,89
"4980","Norte","CS JURERE",0,2014,9,72
"4981","Norte","CS JURERE",0,2014,10,81
"4982","Norte","CS JURERE",0,2014,11,70
"4983","Norte","CS JURERE",0,2014,12,60
"4984","Norte","CS JURERE",0,2015,1,69
"4985","Norte","CS JURERE",0,2015,2,78
"4986","Norte","CS JURERE",0,2015,3,89
"4987","Norte","CS JURERE",0,2015,4,75
"4988","Norte","CS JURERE",0,2015,5,51
"4989","Norte","CS JURERE",0,2015,6,85
"4990","Norte","CS JURERE",0,2015,7,94
"4991","Norte","CS JURERE",0,2015,8,80
"4992","Norte","CS JURERE",0,2015,9,94
"4993","Norte","CS JURERE",0,2015,10,83
"4994","Norte","CS JURERE",0,2015,11,83
"4995","Norte","CS JURERE",0,2015,12,62
"4996","Norte","CS JURERE",0,2016,1,53
"4997","Norte","CS JURERE",0,2016,2,60
"4998","Norte","CS JURERE",0,2016,3,33
"4999","Norte","CS JURERE",0,2016,4,69
"5000","Norte","CS JURERE",0,2016,5,66
"5001","Norte","CS JURERE",0,2016,6,77
"5002","Norte","CS JURERE",0,2016,7,74
"5003","Norte","CS JURERE",0,2016,8,65
"5004","Norte","CS JURERE",0,2016,9,91
"5005","Norte","CS JURERE",0,2016,10,68
"5006","Norte","CS JURERE",0,2016,11,64
"5007","Norte","CS JURERE",0,2016,12,64
"5008","Norte","CS JURERE",0,2017,1,24
"5009","Norte","CS JURERE",0,2017,2,13
"5010","Norte","CS JURERE",0,2017,3,57
"5011","Norte","CS JURERE",0,2017,4,53
"5012","Norte","CS JURERE",0,2017,5,68
"5013","Norte","CS JURERE",0,2017,6,61
"5014","Norte","CS JURERE",0,2017,7,69
"5015","Norte","CS JURERE",0,2017,8,82
"5016","Norte","CS JURERE",0,2017,9,78
"5017","Norte","CS JURERE",0,2017,10,48
"5018","Norte","CS JURERE",0,2017,11,34
"5019","Norte","CS JURERE",0,2017,12,7
"5020","Norte","CS PONTA DAS CANAS",0,2013,1,42
"5021","Norte","CS PONTA DAS CANAS",0,2013,2,45
"5022","Norte","CS PONTA DAS CANAS",0,2013,3,47
"5023","Norte","CS PONTA DAS CANAS",0,2013,4,82
"5024","Norte","CS PONTA DAS CANAS",0,2013,5,50
"5025","Norte","CS PONTA DAS CANAS",0,2013,6,54
"5026","Norte","CS PONTA DAS CANAS",0,2013,7,80
"5027","Norte","CS PONTA DAS CANAS",0,2013,8,55
"5028","Norte","CS PONTA DAS CANAS",0,2013,9,52
"5029","Norte","CS PONTA DAS CANAS",0,2013,10,67
"5030","Norte","CS PONTA DAS CANAS",0,2013,11,43
"5031","Norte","CS PONTA DAS CANAS",0,2013,12,58
"5032","Norte","CS PONTA DAS CANAS",0,2014,1,47
"5033","Norte","CS PONTA DAS CANAS",0,2014,2,53
"5034","Norte","CS PONTA DAS CANAS",0,2014,3,55
"5035","Norte","CS PONTA DAS CANAS",0,2014,4,69
"5036","Norte","CS PONTA DAS CANAS",0,2014,5,66
"5037","Norte","CS PONTA DAS CANAS",0,2014,6,67
"5038","Norte","CS PONTA DAS CANAS",0,2014,7,59
"5039","Norte","CS PONTA DAS CANAS",0,2014,8,53
"5040","Norte","CS PONTA DAS CANAS",0,2014,9,69
"5041","Norte","CS PONTA DAS CANAS",0,2014,10,78
"5042","Norte","CS PONTA DAS CANAS",0,2014,11,52
"5043","Norte","CS PONTA DAS CANAS",0,2014,12,54
"5044","Norte","CS PONTA DAS CANAS",0,2015,1,60
"5045","Norte","CS PONTA DAS CANAS",0,2015,2,33
"5046","Norte","CS PONTA DAS CANAS",0,2015,3,44
"5047","Norte","CS PONTA DAS CANAS",0,2015,4,73
"5048","Norte","CS PONTA DAS CANAS",0,2015,5,23
"5049","Norte","CS PONTA DAS CANAS",0,2015,6,48
"5050","Norte","CS PONTA DAS CANAS",0,2015,7,65
"5051","Norte","CS PONTA DAS CANAS",0,2015,8,53
"5052","Norte","CS PONTA DAS CANAS",0,2015,9,53
"5053","Norte","CS PONTA DAS CANAS",0,2015,10,52
"5054","Norte","CS PONTA DAS CANAS",0,2015,11,53
"5055","Norte","CS PONTA DAS CANAS",0,2015,12,51
"5056","Norte","CS PONTA DAS CANAS",0,2016,1,34
"5057","Norte","CS PONTA DAS CANAS",0,2016,2,42
"5058","Norte","CS PONTA DAS CANAS",0,2016,3,23
"5059","Norte","CS PONTA DAS CANAS",0,2016,4,48
"5060","Norte","CS PONTA DAS CANAS",0,2016,5,53
"5061","Norte","CS PONTA DAS CANAS",0,2016,6,46
"5062","Norte","CS PONTA DAS CANAS",0,2016,7,55
"5063","Norte","CS PONTA DAS CANAS",0,2016,8,32
"5064","Norte","CS PONTA DAS CANAS",0,2016,9,47
"5065","Norte","CS PONTA DAS CANAS",0,2016,10,39
"5066","Norte","CS PONTA DAS CANAS",0,2016,11,54
"5067","Norte","CS PONTA DAS CANAS",0,2016,12,39
"5068","Norte","CS PONTA DAS CANAS",0,2017,1,25
"5069","Norte","CS PONTA DAS CANAS",0,2017,2,8
"5070","Norte","CS PONTA DAS CANAS",0,2017,3,55
"5071","Norte","CS PONTA DAS CANAS",0,2017,4,30
"5072","Norte","CS PONTA DAS CANAS",0,2017,5,48
"5073","Norte","CS PONTA DAS CANAS",0,2017,6,40
"5074","Norte","CS PONTA DAS CANAS",0,2017,7,37
"5075","Norte","CS PONTA DAS CANAS",0,2017,8,44
"5076","Norte","CS PONTA DAS CANAS",0,2017,9,50
"5077","Norte","CS PONTA DAS CANAS",0,2017,10,32
"5078","Norte","CS PONTA DAS CANAS",0,2017,11,32
"5079","Norte","CS PONTA DAS CANAS",0,2017,12,3
"5080","Norte","CS PONTA DAS CANAS",1,2013,1,38
"5081","Norte","CS PONTA DAS CANAS",1,2013,2,17
"5082","Norte","CS PONTA DAS CANAS",1,2013,3,28
"5083","Norte","CS PONTA DAS CANAS",1,2013,4,44
"5084","Norte","CS PONTA DAS CANAS",1,2013,5,42
"5085","Norte","CS PONTA DAS CANAS",1,2013,6,52
"5086","Norte","CS PONTA DAS CANAS",1,2013,7,54
"5087","Norte","CS PONTA DAS CANAS",1,2013,8,57
"5088","Norte","CS PONTA DAS CANAS",1,2013,9,42
"5089","Norte","CS PONTA DAS CANAS",1,2013,10,48
"5090","Norte","CS PONTA DAS CANAS",1,2013,11,36
"5091","Norte","CS PONTA DAS CANAS",1,2013,12,37
"5092","Norte","CS PONTA DAS CANAS",1,2014,1,43
"5093","Norte","CS PONTA DAS CANAS",1,2014,2,31
"5094","Norte","CS PONTA DAS CANAS",1,2014,3,30
"5095","Norte","CS PONTA DAS CANAS",1,2014,4,43
"5096","Norte","CS PONTA DAS CANAS",1,2014,5,46
"5097","Norte","CS PONTA DAS CANAS",1,2014,6,40
"5098","Norte","CS PONTA DAS CANAS",1,2014,7,51
"5099","Norte","CS PONTA DAS CANAS",1,2014,8,42
"5100","Norte","CS PONTA DAS CANAS",1,2014,9,46
"5101","Norte","CS PONTA DAS CANAS",1,2014,10,34
"5102","Norte","CS PONTA DAS CANAS",1,2014,11,42
"5103","Norte","CS PONTA DAS CANAS",1,2014,12,38
"5104","Norte","CS PONTA DAS CANAS",1,2015,1,36
"5105","Norte","CS PONTA DAS CANAS",1,2015,2,34
"5106","Norte","CS PONTA DAS CANAS",1,2015,3,30
"5107","Norte","CS PONTA DAS CANAS",1,2015,4,53
"5108","Norte","CS PONTA DAS CANAS",1,2015,5,18
"5109","Norte","CS PONTA DAS CANAS",1,2015,6,37
"5110","Norte","CS PONTA DAS CANAS",1,2015,7,44
"5111","Norte","CS PONTA DAS CANAS",1,2015,8,39
"5112","Norte","CS PONTA DAS CANAS",1,2015,9,32
"5113","Norte","CS PONTA DAS CANAS",1,2015,10,42
"5114","Norte","CS PONTA DAS CANAS",1,2015,11,38
"5115","Norte","CS PONTA DAS CANAS",1,2015,12,29
"5116","Norte","CS PONTA DAS CANAS",1,2016,1,30
"5117","Norte","CS PONTA DAS CANAS",1,2016,2,29
"5118","Norte","CS PONTA DAS CANAS",1,2016,3,14
"5119","Norte","CS PONTA DAS CANAS",1,2016,4,29
"5120","Norte","CS PONTA DAS CANAS",1,2016,5,32
"5121","Norte","CS PONTA DAS CANAS",1,2016,6,39
"5122","Norte","CS PONTA DAS CANAS",1,2016,7,38
"5123","Norte","CS PONTA DAS CANAS",1,2016,8,27
"5124","Norte","CS PONTA DAS CANAS",1,2016,9,32
"5125","Norte","CS PONTA DAS CANAS",1,2016,10,20
"5126","Norte","CS PONTA DAS CANAS",1,2016,11,33
"5127","Norte","CS PONTA DAS CANAS",1,2016,12,19
"5128","Norte","CS PONTA DAS CANAS",1,2017,1,12
"5129","Norte","CS PONTA DAS CANAS",1,2017,2,3
"5130","Norte","CS PONTA DAS CANAS",1,2017,3,37
"5131","Norte","CS PONTA DAS CANAS",1,2017,4,32
"5132","Norte","CS PONTA DAS CANAS",1,2017,5,23
"5133","Norte","CS PONTA DAS CANAS",1,2017,6,24
"5134","Norte","CS PONTA DAS CANAS",1,2017,7,29
"5135","Norte","CS PONTA DAS CANAS",1,2017,8,35
"5136","Norte","CS PONTA DAS CANAS",1,2017,9,27
"5137","Norte","CS PONTA DAS CANAS",1,2017,10,25
"5138","Norte","CS PONTA DAS CANAS",1,2017,11,24
"5139","Norte","CS PONTA DAS CANAS",1,2017,12,2
"5140","Norte","CS RATONES",0,2013,1,39
"5141","Norte","CS RATONES",0,2013,2,33
"5142","Norte","CS RATONES",0,2013,3,34
"5143","Norte","CS RATONES",0,2013,4,43
"5144","Norte","CS RATONES",0,2013,5,47
"5145","Norte","CS RATONES",0,2013,6,36
"5146","Norte","CS RATONES",0,2013,7,55
"5147","Norte","CS RATONES",0,2013,8,46
"5148","Norte","CS RATONES",0,2013,9,33
"5149","Norte","CS RATONES",0,2013,10,31
"5150","Norte","CS RATONES",0,2013,11,43
"5151","Norte","CS RATONES",0,2013,12,36
"5152","Norte","CS RATONES",0,2014,1,54
"5153","Norte","CS RATONES",0,2014,2,40
"5154","Norte","CS RATONES",0,2014,3,38
"5155","Norte","CS RATONES",0,2014,4,43
"5156","Norte","CS RATONES",0,2014,5,37
"5157","Norte","CS RATONES",0,2014,6,40
"5158","Norte","CS RATONES",0,2014,7,48
"5159","Norte","CS RATONES",0,2014,8,49
"5160","Norte","CS RATONES",0,2014,9,32
"5161","Norte","CS RATONES",0,2014,10,48
"5162","Norte","CS RATONES",0,2014,11,45
"5163","Norte","CS RATONES",0,2014,12,46
"5164","Norte","CS RATONES",0,2015,1,26
"5165","Norte","CS RATONES",0,2015,2,42
"5166","Norte","CS RATONES",0,2015,3,46
"5167","Norte","CS RATONES",0,2015,4,54
"5168","Norte","CS RATONES",0,2015,5,32
"5169","Norte","CS RATONES",0,2015,6,45
"5170","Norte","CS RATONES",0,2015,7,52
"5171","Norte","CS RATONES",0,2015,8,37
"5172","Norte","CS RATONES",0,2015,9,50
"5173","Norte","CS RATONES",0,2015,10,47
"5174","Norte","CS RATONES",0,2015,11,39
"5175","Norte","CS RATONES",0,2015,12,43
"5176","Norte","CS RATONES",0,2016,1,22
"5177","Norte","CS RATONES",0,2016,2,29
"5178","Norte","CS RATONES",0,2016,3,17
"5179","Norte","CS RATONES",0,2016,4,36
"5180","Norte","CS RATONES",0,2016,5,30
"5181","Norte","CS RATONES",0,2016,6,37
"5182","Norte","CS RATONES",0,2016,7,28
"5183","Norte","CS RATONES",0,2016,8,35
"5184","Norte","CS RATONES",0,2016,9,30
"5185","Norte","CS RATONES",0,2016,10,20
"5186","Norte","CS RATONES",0,2016,11,26
"5187","Norte","CS RATONES",0,2016,12,23
"5188","Norte","CS RATONES",0,2017,1,12
"5189","Norte","CS RATONES",0,2017,2,6
"5190","Norte","CS RATONES",0,2017,3,39
"5191","Norte","CS RATONES",0,2017,4,21
"5192","Norte","CS RATONES",0,2017,5,35
"5193","Norte","CS RATONES",0,2017,6,28
"5194","Norte","CS RATONES",0,2017,7,40
"5195","Norte","CS RATONES",0,2017,8,33
"5196","Norte","CS RATONES",0,2017,9,31
"5197","Norte","CS RATONES",0,2017,10,29
"5198","Norte","CS RATONES",0,2017,11,22
"5199","Norte","CS RATONES",0,2017,12,1
"5200","Norte","CS RATONES",1,2013,1,27
"5201","Norte","CS RATONES",1,2013,2,34
"5202","Norte","CS RATONES",1,2013,3,29
"5203","Norte","CS RATONES",1,2013,4,31
"5204","Norte","CS RATONES",1,2013,5,23
"5205","Norte","CS RATONES",1,2013,6,27
"5206","Norte","CS RATONES",1,2013,7,29
"5207","Norte","CS RATONES",1,2013,8,25
"5208","Norte","CS RATONES",1,2013,9,34
"5209","Norte","CS RATONES",1,2013,10,37
"5210","Norte","CS RATONES",1,2013,11,34
"5211","Norte","CS RATONES",1,2013,12,35
"5212","Norte","CS RATONES",1,2014,1,24
"5213","Norte","CS RATONES",1,2014,2,29
"5214","Norte","CS RATONES",1,2014,3,27
"5215","Norte","CS RATONES",1,2014,4,27
"5216","Norte","CS RATONES",1,2014,5,21
"5217","Norte","CS RATONES",1,2014,6,24
"5218","Norte","CS RATONES",1,2014,7,25
"5219","Norte","CS RATONES",1,2014,8,21
"5220","Norte","CS RATONES",1,2014,9,28
"5221","Norte","CS RATONES",1,2014,10,26
"5222","Norte","CS RATONES",1,2014,11,32
"5223","Norte","CS RATONES",1,2014,12,18
"5224","Norte","CS RATONES",1,2015,1,24
"5225","Norte","CS RATONES",1,2015,2,24
"5226","Norte","CS RATONES",1,2015,3,29
"5227","Norte","CS RATONES",1,2015,4,42
"5228","Norte","CS RATONES",1,2015,5,18
"5229","Norte","CS RATONES",1,2015,6,20
"5230","Norte","CS RATONES",1,2015,7,25
"5231","Norte","CS RATONES",1,2015,8,32
"5232","Norte","CS RATONES",1,2015,9,23
"5233","Norte","CS RATONES",1,2015,10,23
"5234","Norte","CS RATONES",1,2015,11,15
"5235","Norte","CS RATONES",1,2015,12,22
"5236","Norte","CS RATONES",1,2016,1,17
"5237","Norte","CS RATONES",1,2016,2,13
"5238","Norte","CS RATONES",1,2016,3,12
"5239","Norte","CS RATONES",1,2016,4,35
"5240","Norte","CS RATONES",1,2016,5,13
"5241","Norte","CS RATONES",1,2016,6,17
"5242","Norte","CS RATONES",1,2016,7,19
"5243","Norte","CS RATONES",1,2016,8,16
"5244","Norte","CS RATONES",1,2016,9,17
"5245","Norte","CS RATONES",1,2016,10,27
"5246","Norte","CS RATONES",1,2016,11,22
"5247","Norte","CS RATONES",1,2016,12,20
"5248","Norte","CS RATONES",1,2017,1,2
"5249","Norte","CS RATONES",1,2017,2,2
"5250","Norte","CS RATONES",1,2017,3,25
"5251","Norte","CS RATONES",1,2017,4,15
"5252","Norte","CS RATONES",1,2017,5,18
"5253","Norte","CS RATONES",1,2017,6,22
"5254","Norte","CS RATONES",1,2017,7,16
"5255","Norte","CS RATONES",1,2017,8,14
"5256","Norte","CS RATONES",1,2017,9,20
"5257","Norte","CS RATONES",1,2017,10,22
"5258","Norte","CS RATONES",1,2017,11,20
"5259","Norte","CS RATONES",1,2017,12,1
"5260","Norte","CS RIO VERMELHO",0,2013,1,80
"5261","Norte","CS RIO VERMELHO",0,2013,2,69
"5262","Norte","CS RIO VERMELHO",0,2013,3,63
"5263","Norte","CS RIO VERMELHO",0,2013,4,92
"5264","Norte","CS RIO VERMELHO",0,2013,5,95
"5265","Norte","CS RIO VERMELHO",0,2013,6,87
"5266","Norte","CS RIO VERMELHO",0,2013,7,98
"5267","Norte","CS RIO VERMELHO",0,2013,8,85
"5268","Norte","CS RIO VERMELHO",0,2013,9,103
"5269","Norte","CS RIO VERMELHO",0,2013,10,124
"5270","Norte","CS RIO VERMELHO",0,2013,11,68
"5271","Norte","CS RIO VERMELHO",0,2013,12,66
"5272","Norte","CS RIO VERMELHO",0,2014,1,90
"5273","Norte","CS RIO VERMELHO",0,2014,2,84
"5274","Norte","CS RIO VERMELHO",0,2014,3,74
"5275","Norte","CS RIO VERMELHO",0,2014,4,77
"5276","Norte","CS RIO VERMELHO",0,2014,5,80
"5277","Norte","CS RIO VERMELHO",0,2014,6,90
"5278","Norte","CS RIO VERMELHO",0,2014,7,84
"5279","Norte","CS RIO VERMELHO",0,2014,8,73
"5280","Norte","CS RIO VERMELHO",0,2014,9,83
"5281","Norte","CS RIO VERMELHO",0,2014,10,74
"5282","Norte","CS RIO VERMELHO",0,2014,11,88
"5283","Norte","CS RIO VERMELHO",0,2014,12,96
"5284","Norte","CS RIO VERMELHO",0,2015,1,69
"5285","Norte","CS RIO VERMELHO",0,2015,2,82
"5286","Norte","CS RIO VERMELHO",0,2015,3,90
"5287","Norte","CS RIO VERMELHO",0,2015,4,82
"5288","Norte","CS RIO VERMELHO",0,2015,5,62
"5289","Norte","CS RIO VERMELHO",0,2015,6,81
"5290","Norte","CS RIO VERMELHO",0,2015,7,120
"5291","Norte","CS RIO VERMELHO",0,2015,8,86
"5292","Norte","CS RIO VERMELHO",0,2015,9,89
"5293","Norte","CS RIO VERMELHO",0,2015,10,88
"5294","Norte","CS RIO VERMELHO",0,2015,11,91
"5295","Norte","CS RIO VERMELHO",0,2015,12,58
"5296","Norte","CS RIO VERMELHO",0,2016,1,64
"5297","Norte","CS RIO VERMELHO",0,2016,2,58
"5298","Norte","CS RIO VERMELHO",0,2016,3,30
"5299","Norte","CS RIO VERMELHO",0,2016,4,56
"5300","Norte","CS RIO VERMELHO",0,2016,5,85
"5301","Norte","CS RIO VERMELHO",0,2016,6,77
"5302","Norte","CS RIO VERMELHO",0,2016,7,80
"5303","Norte","CS RIO VERMELHO",0,2016,8,81
"5304","Norte","CS RIO VERMELHO",0,2016,9,76
"5305","Norte","CS RIO VERMELHO",0,2016,10,71
"5306","Norte","CS RIO VERMELHO",0,2016,11,64
"5307","Norte","CS RIO VERMELHO",0,2016,12,80
"5308","Norte","CS RIO VERMELHO",0,2017,1,31
"5309","Norte","CS RIO VERMELHO",0,2017,2,11
"5310","Norte","CS RIO VERMELHO",0,2017,3,82
"5311","Norte","CS RIO VERMELHO",0,2017,4,55
"5312","Norte","CS RIO VERMELHO",0,2017,5,93
"5313","Norte","CS RIO VERMELHO",0,2017,6,79
"5314","Norte","CS RIO VERMELHO",0,2017,7,71
"5315","Norte","CS RIO VERMELHO",0,2017,8,81
"5316","Norte","CS RIO VERMELHO",0,2017,9,74
"5317","Norte","CS RIO VERMELHO",0,2017,10,56
"5318","Norte","CS RIO VERMELHO",0,2017,11,62
"5319","Norte","CS RIO VERMELHO",0,2017,12,7
"5320","Norte","CS RIO VERMELHO",1,2013,1,40
"5321","Norte","CS RIO VERMELHO",1,2013,2,54
"5322","Norte","CS RIO VERMELHO",1,2013,3,65
"5323","Norte","CS RIO VERMELHO",1,2013,4,75
"5324","Norte","CS RIO VERMELHO",1,2013,5,66
"5325","Norte","CS RIO VERMELHO",1,2013,6,61
"5326","Norte","CS RIO VERMELHO",1,2013,7,70
"5327","Norte","CS RIO VERMELHO",1,2013,8,68
