"","DISTRITO","UNIDADE","AREA","ANO","MES","PESSOAS_SIFILIS","PESSOAS_TTO"
"1","Centro","CS AGRONÔMICA",0,2013,5,1,0
"2","Centro","CS AGRONÔMICA",0,2013,7,1,0
"3","Centro","CS AGRONÔMICA",0,2013,10,1,1
"4","Centro","CS AGRONÔMICA",0,2013,12,1,1
"5","Centro","CS AGRONÔMICA",0,2014,2,1,1
"6","Centro","CS AGRONÔMICA",0,2014,3,2,0
"7","Centro","CS AGRONÔMICA",0,2014,10,2,0
"8","Centro","CS AGRONÔMICA",0,2014,11,1,0
"9","Centro","CS AGRONÔMICA",0,2014,12,2,0
"10","Centro","CS AGRONÔMICA",0,2015,3,1,0
"11","Centro","CS AGRONÔMICA",0,2015,4,1,0
"12","Centro","CS AGRONÔMICA",0,2015,5,2,0
"13","Centro","CS AGRONÔMICA",0,2015,7,1,0
"14","Centro","CS AGRONÔMICA",0,2015,8,1,0
"15","Centro","CS AGRONÔMICA",0,2015,11,3,0
"16","Centro","CS AGRONÔMICA",0,2016,2,2,1
"17","Centro","CS AGRONÔMICA",0,2016,4,1,0
"18","Centro","CS AGRONÔMICA",0,2016,8,1,1
"19","Centro","CS AGRONÔMICA",0,2016,9,2,0
"20","Centro","CS AGRONÔMICA",0,2016,12,1,1
"21","Centro","CS AGRONÔMICA",0,2017,3,2,2
"22","Centro","CS AGRONÔMICA",0,2017,4,1,0
"23","Centro","CS AGRONÔMICA",0,2017,5,1,1
"24","Centro","CS AGRONÔMICA",0,2017,6,2,2
"25","Centro","CS AGRONÔMICA",0,2017,8,2,2
"26","Centro","CS AGRONÔMICA",0,2017,9,2,1
"27","Centro","CS AGRONÔMICA",0,2017,10,4,3
"28","Centro","CS AGRONÔMICA",0,2017,11,2,1
"29","Centro","CS AGRONÔMICA",0,2017,12,1,1
"30","Centro","CS AGRONÔMICA",1,2013,4,1,0
"31","Centro","CS AGRONÔMICA",1,2013,11,1,0
"32","Centro","CS AGRONÔMICA",1,2014,6,1,0
"33","Centro","CS AGRONÔMICA",1,2014,10,1,0
"34","Centro","CS AGRONÔMICA",1,2014,12,1,0
"35","Centro","CS AGRONÔMICA",1,2015,1,1,0
"36","Centro","CS AGRONÔMICA",1,2015,4,2,0
"37","Centro","CS AGRONÔMICA",1,2015,7,1,1
"38","Centro","CS AGRONÔMICA",1,2015,8,2,2
"39","Centro","CS AGRONÔMICA",1,2016,3,3,2
"40","Centro","CS AGRONÔMICA",1,2016,5,2,1
"41","Centro","CS AGRONÔMICA",1,2016,7,1,1
"42","Centro","CS AGRONÔMICA",1,2016,9,1,0
"43","Centro","CS AGRONÔMICA",1,2016,11,2,0
"44","Centro","CS AGRONÔMICA",1,2016,12,1,0
"45","Centro","CS AGRONÔMICA",1,2017,1,1,1
"46","Centro","CS AGRONÔMICA",1,2017,4,1,0
"47","Centro","CS AGRONÔMICA",1,2017,6,5,5
"48","Centro","CS AGRONÔMICA",1,2017,7,6,2
"49","Centro","CS AGRONÔMICA",1,2017,8,1,0
"50","Centro","CS AGRONÔMICA",1,2017,9,2,1
"51","Centro","CS AGRONÔMICA",1,2017,10,1,1
"52","Centro","CS AGRONÔMICA",1,2017,11,4,3
"53","Centro","CS AGRONÔMICA",1,2017,12,3,1
"54","Centro","CS AGRONÔMICA",2,2013,1,2,1
"55","Centro","CS AGRONÔMICA",2,2013,3,1,0
"56","Centro","CS AGRONÔMICA",2,2013,8,1,0
"57","Centro","CS AGRONÔMICA",2,2013,10,1,0
"58","Centro","CS AGRONÔMICA",2,2014,3,1,0
"59","Centro","CS AGRONÔMICA",2,2014,8,1,0
"60","Centro","CS AGRONÔMICA",2,2014,9,1,0
"61","Centro","CS AGRONÔMICA",2,2014,12,1,0
"62","Centro","CS AGRONÔMICA",2,2015,2,1,0
"63","Centro","CS AGRONÔMICA",2,2015,3,5,0
"64","Centro","CS AGRONÔMICA",2,2015,4,2,0
"65","Centro","CS AGRONÔMICA",2,2015,8,1,0
"66","Centro","CS AGRONÔMICA",2,2015,9,1,0
"67","Centro","CS AGRONÔMICA",2,2015,10,3,0
"68","Centro","CS AGRONÔMICA",2,2015,12,1,1
"69","Centro","CS AGRONÔMICA",2,2016,1,1,1
"70","Centro","CS AGRONÔMICA",2,2016,2,1,1
"71","Centro","CS AGRONÔMICA",2,2016,4,2,0
"72","Centro","CS AGRONÔMICA",2,2016,5,1,1
"73","Centro","CS AGRONÔMICA",2,2016,7,2,1
"74","Centro","CS AGRONÔMICA",2,2016,8,1,1
"75","Centro","CS AGRONÔMICA",2,2016,9,1,0
"76","Centro","CS AGRONÔMICA",2,2016,12,1,0
"77","Centro","CS AGRONÔMICA",2,2017,1,1,0
"78","Centro","CS AGRONÔMICA",2,2017,2,1,0
"79","Centro","CS AGRONÔMICA",2,2017,3,1,1
"80","Centro","CS AGRONÔMICA",2,2017,5,3,1
"81","Centro","CS AGRONÔMICA",2,2017,6,1,1
"82","Centro","CS AGRONÔMICA",2,2017,7,5,2
"83","Centro","CS AGRONÔMICA",2,2017,8,1,0
"84","Centro","CS AGRONÔMICA",2,2017,9,2,2
"85","Centro","CS AGRONÔMICA",2,2017,10,3,2
"86","Centro","CS AGRONÔMICA",2,2017,11,2,2
"87","Centro","CS AGRONÔMICA",2,2017,12,1,1
"88","Centro","CS AGRONÔMICA",3,2013,2,1,0
"89","Centro","CS AGRONÔMICA",3,2013,8,1,0
"90","Centro","CS AGRONÔMICA",3,2013,11,1,0
"91","Centro","CS AGRONÔMICA",3,2014,3,1,0
"92","Centro","CS AGRONÔMICA",3,2014,9,1,0
"93","Centro","CS AGRONÔMICA",3,2014,10,1,0
"94","Centro","CS AGRONÔMICA",3,2014,12,1,0
"95","Centro","CS AGRONÔMICA",3,2015,3,1,0
"96","Centro","CS AGRONÔMICA",3,2015,4,3,0
"97","Centro","CS AGRONÔMICA",3,2015,10,3,1
"98","Centro","CS AGRONÔMICA",3,2015,12,1,0
"99","Centro","CS AGRONÔMICA",3,2016,1,1,0
"100","Centro","CS AGRONÔMICA",3,2016,2,1,0
"101","Centro","CS AGRONÔMICA",3,2016,3,2,0
"102","Centro","CS AGRONÔMICA",3,2016,4,2,1
"103","Centro","CS AGRONÔMICA",3,2016,5,2,0
"104","Centro","CS AGRONÔMICA",3,2016,7,1,1
"105","Centro","CS AGRONÔMICA",3,2016,9,1,1
"106","Centro","CS AGRONÔMICA",3,2016,10,1,0
"107","Centro","CS AGRONÔMICA",3,2016,12,1,0
"108","Centro","CS AGRONÔMICA",3,2017,3,1,1
"109","Centro","CS AGRONÔMICA",3,2017,4,1,1
"110","Centro","CS AGRONÔMICA",3,2017,5,2,1
"111","Centro","CS AGRONÔMICA",3,2017,6,4,3
"112","Centro","CS AGRONÔMICA",3,2017,7,1,1
"113","Centro","CS AGRONÔMICA",3,2017,8,3,2
"114","Centro","CS AGRONÔMICA",3,2017,9,3,2
"115","Centro","CS AGRONÔMICA",3,2017,10,5,4
"116","Centro","CS AGRONÔMICA",3,2017,11,1,0
"117","Centro","CS CENTRO",0,2013,2,1,0
"118","Centro","CS CENTRO",0,2013,5,1,0
"119","Centro","CS CENTRO",0,2013,7,1,1
"120","Centro","CS CENTRO",0,2013,10,2,0
"121","Centro","CS CENTRO",0,2013,11,2,2
"122","Centro","CS CENTRO",0,2013,12,1,0
"123","Centro","CS CENTRO",0,2014,1,1,0
"124","Centro","CS CENTRO",0,2014,6,1,0
"125","Centro","CS CENTRO",0,2014,8,1,0
"126","Centro","CS CENTRO",0,2014,9,1,0
"127","Centro","CS CENTRO",0,2014,10,3,0
"128","Centro","CS CENTRO",0,2014,11,1,0
"129","Centro","CS CENTRO",0,2014,12,3,1
"130","Centro","CS CENTRO",0,2015,1,1,0
"131","Centro","CS CENTRO",0,2015,3,4,0
"132","Centro","CS CENTRO",0,2015,4,2,0
"133","Centro","CS CENTRO",0,2015,6,2,0
"134","Centro","CS CENTRO",0,2015,7,2,0
"135","Centro","CS CENTRO",0,2015,8,2,0
"136","Centro","CS CENTRO",0,2015,9,2,0
"137","Centro","CS CENTRO",0,2015,10,3,0
"138","Centro","CS CENTRO",0,2015,11,1,0
"139","Centro","CS CENTRO",0,2015,12,1,0
"140","Centro","CS CENTRO",0,2016,1,5,0
"141","Centro","CS CENTRO",0,2016,2,3,1
"142","Centro","CS CENTRO",0,2016,3,4,3
"143","Centro","CS CENTRO",0,2016,4,2,1
"144","Centro","CS CENTRO",0,2016,5,3,2
"145","Centro","CS CENTRO",0,2016,6,1,0
"146","Centro","CS CENTRO",0,2016,7,6,3
"147","Centro","CS CENTRO",0,2016,8,6,2
"148","Centro","CS CENTRO",0,2016,9,2,2
"149","Centro","CS CENTRO",0,2016,10,3,1
"150","Centro","CS CENTRO",0,2016,11,4,1
"151","Centro","CS CENTRO",0,2016,12,5,1
"152","Centro","CS CENTRO",0,2017,3,1,1
"153","Centro","CS CENTRO",0,2017,4,3,3
"154","Centro","CS CENTRO",0,2017,5,3,3
"155","Centro","CS CENTRO",0,2017,6,2,2
"156","Centro","CS CENTRO",0,2017,7,4,2
"157","Centro","CS CENTRO",0,2017,8,5,3
"158","Centro","CS CENTRO",0,2017,9,3,3
"159","Centro","CS CENTRO",0,2017,10,3,1
"160","Centro","CS CENTRO",0,2017,11,3,1
"161","Centro","CS CENTRO",0,2017,12,3,1
"162","Centro","CS CENTRO",1,2013,11,1,0
"163","Centro","CS CENTRO",1,2014,4,1,1
"164","Centro","CS CENTRO",1,2014,9,1,0
"165","Centro","CS CENTRO",1,2014,12,1,0
"166","Centro","CS CENTRO",1,2015,1,1,0
"167","Centro","CS CENTRO",1,2015,2,1,0
"168","Centro","CS CENTRO",1,2015,3,1,1
"169","Centro","CS CENTRO",1,2015,5,1,1
"170","Centro","CS CENTRO",1,2015,9,2,1
"171","Centro","CS CENTRO",1,2015,10,1,1
"172","Centro","CS CENTRO",1,2015,11,1,1
"173","Centro","CS CENTRO",1,2016,1,1,0
"174","Centro","CS CENTRO",1,2016,6,1,0
"175","Centro","CS CENTRO",1,2016,7,4,4
"176","Centro","CS CENTRO",1,2016,11,1,1
"177","Centro","CS CENTRO",1,2016,12,3,1
"178","Centro","CS CENTRO",1,2017,3,1,0
"179","Centro","CS CENTRO",1,2017,7,1,1
"180","Centro","CS CENTRO",1,2017,9,2,2
"181","Centro","CS CENTRO",1,2017,10,2,2
"182","Centro","CS CENTRO",1,2017,11,2,2
"183","Centro","CS CENTRO",2,2013,5,1,0
"184","Centro","CS CENTRO",2,2013,6,2,0
"185","Centro","CS CENTRO",2,2013,8,1,0
"186","Centro","CS CENTRO",2,2013,11,1,0
"187","Centro","CS CENTRO",2,2014,2,1,0
"188","Centro","CS CENTRO",2,2014,9,1,0
"189","Centro","CS CENTRO",2,2014,10,1,0
"190","Centro","CS CENTRO",2,2014,11,1,0
"191","Centro","CS CENTRO",2,2015,2,1,0
"192","Centro","CS CENTRO",2,2015,3,2,1
"193","Centro","CS CENTRO",2,2015,4,1,0
"194","Centro","CS CENTRO",2,2015,5,1,1
"195","Centro","CS CENTRO",2,2015,6,3,0
"196","Centro","CS CENTRO",2,2015,7,1,0
"197","Centro","CS CENTRO",2,2015,8,1,0
"198","Centro","CS CENTRO",2,2015,9,1,0
"199","Centro","CS CENTRO",2,2015,10,3,1
"200","Centro","CS CENTRO",2,2015,11,1,0
"201","Centro","CS CENTRO",2,2015,12,2,1
"202","Centro","CS CENTRO",2,2016,2,1,0
"203","Centro","CS CENTRO",2,2016,4,2,2
"204","Centro","CS CENTRO",2,2016,6,2,2
"205","Centro","CS CENTRO",2,2016,8,1,0
"206","Centro","CS CENTRO",2,2016,9,3,3
"207","Centro","CS CENTRO",2,2016,10,1,1
"208","Centro","CS CENTRO",2,2016,11,1,0
"209","Centro","CS CENTRO",2,2016,12,1,1
"210","Centro","CS CENTRO",2,2017,1,1,1
"211","Centro","CS CENTRO",2,2017,4,5,5
"212","Centro","CS CENTRO",2,2017,5,1,1
"213","Centro","CS CENTRO",2,2017,7,1,1
"214","Centro","CS CENTRO",2,2017,8,2,2
"215","Centro","CS CENTRO",2,2017,10,1,1
"216","Centro","CS CENTRO",2,2017,11,3,2
"217","Centro","CS CÓRREGO GRANDE",0,2013,5,1,0
"218","Centro","CS CÓRREGO GRANDE",0,2014,4,1,0
"219","Centro","CS CÓRREGO GRANDE",0,2014,5,1,0
"220","Centro","CS CÓRREGO GRANDE",0,2014,9,1,0
"221","Centro","CS CÓRREGO GRANDE",0,2014,10,2,0
"222","Centro","CS CÓRREGO GRANDE",0,2015,3,1,0
"223","Centro","CS CÓRREGO GRANDE",0,2015,12,1,0
"224","Centro","CS CÓRREGO GRANDE",0,2016,5,2,1
"225","Centro","CS CÓRREGO GRANDE",0,2016,6,1,0
"226","Centro","CS CÓRREGO GRANDE",0,2017,1,2,1
"227","Centro","CS CÓRREGO GRANDE",0,2017,2,1,1
"228","Centro","CS CÓRREGO GRANDE",0,2017,3,1,1
"229","Centro","CS CÓRREGO GRANDE",0,2017,4,1,1
"230","Centro","CS CÓRREGO GRANDE",0,2017,7,2,2
"231","Centro","CS CÓRREGO GRANDE",0,2017,11,2,2
"232","Centro","CS CÓRREGO GRANDE",1,2014,4,1,0
"233","Centro","CS CÓRREGO GRANDE",1,2014,7,1,0
"234","Centro","CS CÓRREGO GRANDE",1,2015,10,1,0
"235","Centro","CS CÓRREGO GRANDE",1,2016,3,1,1
"236","Centro","CS CÓRREGO GRANDE",1,2016,6,1,0
"237","Centro","CS CÓRREGO GRANDE",1,2016,10,1,1
"238","Centro","CS CÓRREGO GRANDE",1,2017,6,1,1
"239","Centro","CS CÓRREGO GRANDE",1,2017,7,1,1
"240","Centro","CS CÓRREGO GRANDE",1,2017,9,1,1
"241","Centro","CS CÓRREGO GRANDE",1,2017,12,1,1
"242","Centro","CS CÓRREGO GRANDE",2,2016,8,1,0
"243","Centro","CS CÓRREGO GRANDE",2,2016,10,1,1
"244","Centro","CS CÓRREGO GRANDE",2,2017,10,1,1
"245","Centro","CS ITACORUBI",0,2013,8,1,0
"246","Centro","CS ITACORUBI",0,2014,7,1,0
"247","Centro","CS ITACORUBI",0,2015,1,1,1
"248","Centro","CS ITACORUBI",0,2015,6,1,0
"249","Centro","CS ITACORUBI",0,2015,7,1,0
"250","Centro","CS ITACORUBI",0,2015,8,1,0
"251","Centro","CS ITACORUBI",0,2015,9,1,0
"252","Centro","CS ITACORUBI",0,2015,12,1,0
"253","Centro","CS ITACORUBI",0,2016,9,1,1
"254","Centro","CS ITACORUBI",0,2017,3,1,1
"255","Centro","CS ITACORUBI",0,2017,5,2,1
"256","Centro","CS ITACORUBI",0,2017,7,1,1
"257","Centro","CS ITACORUBI",0,2017,10,1,0
"258","Centro","CS ITACORUBI",0,2017,11,1,0
"259","Centro","CS ITACORUBI",0,2017,12,1,1
"260","Centro","CS ITACORUBI",1,2013,11,1,0
"261","Centro","CS ITACORUBI",1,2014,9,1,0
"262","Centro","CS ITACORUBI",1,2015,3,1,0
"263","Centro","CS ITACORUBI",1,2015,7,2,1
"264","Centro","CS ITACORUBI",1,2015,8,1,0
"265","Centro","CS ITACORUBI",1,2015,10,1,0
"266","Centro","CS ITACORUBI",1,2016,1,2,0
"267","Centro","CS ITACORUBI",1,2016,4,1,0
"268","Centro","CS ITACORUBI",1,2016,6,2,0
"269","Centro","CS ITACORUBI",1,2016,7,2,1
"270","Centro","CS ITACORUBI",1,2016,11,2,1
"271","Centro","CS ITACORUBI",1,2016,12,4,2
"272","Centro","CS ITACORUBI",1,2017,3,3,2
"273","Centro","CS ITACORUBI",1,2017,6,2,1
"274","Centro","CS ITACORUBI",1,2017,8,2,0
"275","Centro","CS ITACORUBI",1,2017,11,1,1
"276","Centro","CS ITACORUBI",2,2013,7,1,1
"277","Centro","CS ITACORUBI",2,2013,8,1,0
"278","Centro","CS ITACORUBI",2,2013,11,1,0
"279","Centro","CS ITACORUBI",2,2016,1,2,0
"280","Centro","CS ITACORUBI",2,2016,8,1,1
"281","Centro","CS ITACORUBI",2,2017,2,1,1
"282","Centro","CS ITACORUBI",2,2017,4,1,1
"283","Centro","CS ITACORUBI",2,2017,6,1,1
"284","Centro","CS ITACORUBI",2,2017,7,1,1
"285","Centro","CS ITACORUBI",2,2017,8,2,1
"286","Centro","CS ITACORUBI",2,2017,9,2,2
"287","Centro","CS ITACORUBI",3,2013,5,1,1
"288","Centro","CS ITACORUBI",3,2014,11,1,1
"289","Centro","CS ITACORUBI",3,2015,3,1,1
"290","Centro","CS ITACORUBI",3,2015,10,1,0
"291","Centro","CS ITACORUBI",3,2015,11,1,0
"292","Centro","CS ITACORUBI",3,2016,2,2,0
"293","Centro","CS ITACORUBI",3,2016,7,1,1
"294","Centro","CS ITACORUBI",3,2016,10,1,1
"295","Centro","CS ITACORUBI",3,2017,5,2,2
"296","Centro","CS ITACORUBI",3,2017,6,2,1
"297","Centro","CS ITACORUBI",3,2017,7,2,2
"298","Centro","CS ITACORUBI",3,2017,9,1,1
"299","Centro","CS ITACORUBI",3,2017,10,1,1
"300","Centro","CS ITACORUBI",3,2017,11,2,1
"301","Centro","CS JOÃO PAULO",0,2013,11,1,0
"302","Centro","CS JOÃO PAULO",0,2013,12,1,0
"303","Centro","CS JOÃO PAULO",0,2014,3,1,0
"304","Centro","CS JOÃO PAULO",0,2014,11,1,0
"305","Centro","CS JOÃO PAULO",0,2015,4,1,0
"306","Centro","CS JOÃO PAULO",0,2015,5,1,0
"307","Centro","CS JOÃO PAULO",0,2015,10,3,0
"308","Centro","CS JOÃO PAULO",0,2015,12,1,1
"309","Centro","CS JOÃO PAULO",0,2016,9,2,0
"310","Centro","CS JOÃO PAULO",0,2016,10,1,0
"311","Centro","CS JOÃO PAULO",0,2017,1,1,0
"312","Centro","CS JOÃO PAULO",0,2017,6,1,1
"313","Centro","CS JOÃO PAULO",0,2017,9,1,1
"314","Centro","CS JOÃO PAULO",1,2014,3,1,0
"315","Centro","CS JOÃO PAULO",1,2015,1,1,0
"316","Centro","CS JOÃO PAULO",1,2015,2,2,0
"317","Centro","CS JOÃO PAULO",1,2015,4,1,0
"318","Centro","CS JOÃO PAULO",1,2015,5,1,0
"319","Centro","CS JOÃO PAULO",1,2015,7,1,0
"320","Centro","CS JOÃO PAULO",1,2016,2,2,1
"321","Centro","CS JOÃO PAULO",1,2016,8,2,0
"322","Centro","CS JOÃO PAULO",1,2016,10,2,0
"323","Centro","CS JOÃO PAULO",1,2016,11,1,0
"324","Centro","CS JOÃO PAULO",1,2016,12,2,1
"325","Centro","CS JOÃO PAULO",1,2017,1,1,0
"326","Centro","CS JOÃO PAULO",1,2017,2,1,0
"327","Centro","CS JOÃO PAULO",1,2017,3,1,0
"328","Centro","CS JOÃO PAULO",1,2017,5,1,0
"329","Centro","CS JOÃO PAULO",1,2017,7,1,0
"330","Centro","CS JOÃO PAULO",1,2017,8,1,0
"331","Centro","CS JOÃO PAULO",1,2017,9,1,1
"332","Centro","CS JOÃO PAULO",1,2017,10,1,1
"333","Centro","CS JOÃO PAULO",1,2017,11,1,1
"334","Centro","CS MONTE SERRAT",0,2013,2,1,0
"335","Centro","CS MONTE SERRAT",0,2013,6,2,0
"336","Centro","CS MONTE SERRAT",0,2013,9,1,0
"337","Centro","CS MONTE SERRAT",0,2013,12,1,0
"338","Centro","CS MONTE SERRAT",0,2014,3,1,0
"339","Centro","CS MONTE SERRAT",0,2014,10,1,0
"340","Centro","CS MONTE SERRAT",0,2015,3,1,0
"341","Centro","CS MONTE SERRAT",0,2015,4,1,0
"342","Centro","CS MONTE SERRAT",0,2015,5,1,0
"343","Centro","CS MONTE SERRAT",0,2015,12,1,1
"344","Centro","CS MONTE SERRAT",0,2016,8,1,1
"345","Centro","CS MONTE SERRAT",0,2017,1,1,1
"346","Centro","CS MONTE SERRAT",0,2017,5,1,1
"347","Centro","CS MONTE SERRAT",0,2017,8,1,1
"348","Centro","CS MONTE SERRAT",1,2014,7,1,0
"349","Centro","CS MONTE SERRAT",1,2015,3,1,0
"350","Centro","CS MONTE SERRAT",1,2015,4,3,0
"351","Centro","CS MONTE SERRAT",1,2015,8,1,0
"352","Centro","CS MONTE SERRAT",1,2015,9,1,0
"353","Centro","CS MONTE SERRAT",1,2016,1,2,1
"354","Centro","CS MONTE SERRAT",1,2016,2,1,0
"355","Centro","CS MONTE SERRAT",1,2016,6,3,1
"356","Centro","CS MONTE SERRAT",1,2016,7,4,4
"357","Centro","CS MONTE SERRAT",1,2016,8,2,1
"358","Centro","CS MONTE SERRAT",1,2016,9,1,0
"359","Centro","CS MONTE SERRAT",1,2016,10,1,1
"360","Centro","CS MONTE SERRAT",1,2016,12,1,1
"361","Centro","CS MONTE SERRAT",1,2017,1,1,0
"362","Centro","CS MONTE SERRAT",1,2017,5,1,1
"363","Centro","CS MONTE SERRAT",1,2017,6,1,1
"364","Centro","CS MONTE SERRAT",1,2017,8,1,1
"365","Centro","CS MONTE SERRAT",1,2017,12,1,0
"366","Centro","CS MONTE SERRAT",2,2013,1,1,0
"367","Centro","CS MONTE SERRAT",2,2013,4,1,0
"368","Centro","CS MONTE SERRAT",2,2013,5,1,0
"369","Centro","CS MONTE SERRAT",2,2013,6,1,0
"370","Centro","CS MONTE SERRAT",2,2013,7,2,0
"371","Centro","CS MONTE SERRAT",2,2014,4,1,0
"372","Centro","CS MONTE SERRAT",2,2014,5,1,0
"373","Centro","CS MONTE SERRAT",2,2014,12,2,0
"374","Centro","CS MONTE SERRAT",2,2015,1,1,0
"375","Centro","CS MONTE SERRAT",2,2015,3,1,0
"376","Centro","CS MONTE SERRAT",2,2015,8,1,0
"377","Centro","CS MONTE SERRAT",2,2015,9,1,0
"378","Centro","CS MONTE SERRAT",2,2016,1,1,0
"379","Centro","CS MONTE SERRAT",2,2016,3,1,0
"380","Centro","CS MONTE SERRAT",2,2016,10,1,0
"381","Centro","CS MONTE SERRAT",2,2017,6,1,1
"382","Centro","CS MONTE SERRAT",2,2017,8,2,1
"383","Centro","CS MONTE SERRAT",2,2017,9,2,0
"384","Centro","CS MONTE SERRAT",2,2017,10,1,0
"385","Centro","CS MONTE SERRAT",2,2017,12,1,1
"386","Centro","CS PANTANAL",0,2013,1,1,0
"387","Centro","CS PANTANAL",0,2013,2,1,0
"388","Centro","CS PANTANAL",0,2013,4,1,0
"389","Centro","CS PANTANAL",0,2013,9,1,0
"390","Centro","CS PANTANAL",0,2014,5,2,0
"391","Centro","CS PANTANAL",0,2014,11,1,0
"392","Centro","CS PANTANAL",0,2015,1,1,0
"393","Centro","CS PANTANAL",0,2015,6,1,0
"394","Centro","CS PANTANAL",0,2015,11,2,0
"395","Centro","CS PANTANAL",0,2015,12,2,0
"396","Centro","CS PANTANAL",0,2016,1,1,0
"397","Centro","CS PANTANAL",0,2016,2,1,1
"398","Centro","CS PANTANAL",0,2016,3,2,0
"399","Centro","CS PANTANAL",0,2016,6,1,0
"400","Centro","CS PANTANAL",0,2016,7,1,0
"401","Centro","CS PANTANAL",0,2016,8,3,3
"402","Centro","CS PANTANAL",0,2016,9,1,0
"403","Centro","CS PANTANAL",0,2016,10,2,1
"404","Centro","CS PANTANAL",0,2017,1,1,1
"405","Centro","CS PANTANAL",0,2017,2,1,0
"406","Centro","CS PANTANAL",0,2017,3,1,0
"407","Centro","CS PANTANAL",0,2017,4,1,0
"408","Centro","CS PANTANAL",0,2017,5,2,1
"409","Centro","CS PANTANAL",0,2017,7,3,1
"410","Centro","CS PANTANAL",0,2017,8,2,0
"411","Centro","CS PANTANAL",0,2017,9,1,0
"412","Centro","CS PANTANAL",0,2017,10,3,1
"413","Centro","CS PANTANAL",1,2013,2,1,0
"414","Centro","CS PANTANAL",1,2013,4,1,0
"415","Centro","CS PANTANAL",1,2013,5,2,0
"416","Centro","CS PANTANAL",1,2013,6,1,0
"417","Centro","CS PANTANAL",1,2013,11,1,0
"418","Centro","CS PANTANAL",1,2014,1,2,0
"419","Centro","CS PANTANAL",1,2014,5,1,0
"420","Centro","CS PANTANAL",1,2015,5,1,0
"421","Centro","CS PANTANAL",1,2015,10,1,1
"422","Centro","CS PANTANAL",1,2015,11,1,0
"423","Centro","CS PANTANAL",1,2016,2,2,0
"424","Centro","CS PANTANAL",1,2016,3,1,0
"425","Centro","CS PANTANAL",1,2016,4,1,0
"426","Centro","CS PANTANAL",1,2016,6,2,0
"427","Centro","CS PANTANAL",1,2016,8,1,0
"428","Centro","CS PANTANAL",1,2016,9,1,0
"429","Centro","CS PANTANAL",1,2016,11,2,1
"430","Centro","CS PANTANAL",1,2016,12,1,0
"431","Centro","CS PANTANAL",1,2017,1,1,0
"432","Centro","CS PANTANAL",1,2017,3,2,0
"433","Centro","CS PANTANAL",1,2017,4,1,0
"434","Centro","CS PANTANAL",1,2017,6,1,0
"435","Centro","CS PANTANAL",1,2017,10,1,0
"436","Centro","CS PRAINHA",0,2013,1,1,0
"437","Centro","CS PRAINHA",0,2014,6,1,0
"438","Centro","CS PRAINHA",0,2014,9,1,0
"439","Centro","CS PRAINHA",0,2014,11,1,1
"440","Centro","CS PRAINHA",0,2015,2,1,0
"441","Centro","CS PRAINHA",0,2015,3,1,0
"442","Centro","CS PRAINHA",0,2015,4,1,0
"443","Centro","CS PRAINHA",0,2015,5,1,0
"444","Centro","CS PRAINHA",0,2015,6,1,0
"445","Centro","CS PRAINHA",0,2015,9,2,0
"446","Centro","CS PRAINHA",0,2015,11,1,0
"447","Centro","CS PRAINHA",0,2015,12,1,1
"448","Centro","CS PRAINHA",0,2016,1,3,1
"449","Centro","CS PRAINHA",0,2016,2,2,0
"450","Centro","CS PRAINHA",0,2016,3,1,1
"451","Centro","CS PRAINHA",0,2016,4,3,0
"452","Centro","CS PRAINHA",0,2016,6,1,1
"453","Centro","CS PRAINHA",0,2016,7,3,2
"454","Centro","CS PRAINHA",0,2016,8,2,1
"455","Centro","CS PRAINHA",0,2016,9,1,1
"456","Centro","CS PRAINHA",0,2016,10,4,4
"457","Centro","CS PRAINHA",0,2016,11,3,2
"458","Centro","CS PRAINHA",0,2016,12,1,1
"459","Centro","CS PRAINHA",0,2017,3,1,1
"460","Centro","CS PRAINHA",0,2017,5,3,2
"461","Centro","CS PRAINHA",0,2017,6,3,3
"462","Centro","CS PRAINHA",0,2017,7,1,1
"463","Centro","CS PRAINHA",0,2017,8,3,1
"464","Centro","CS PRAINHA",0,2017,9,1,1
"465","Centro","CS PRAINHA",0,2017,10,3,2
"466","Centro","CS PRAINHA",0,2017,11,2,2
"467","Centro","CS PRAINHA",0,2017,12,7,6
"468","Centro","CS PRAINHA",1,2013,1,1,0
"469","Centro","CS PRAINHA",1,2014,10,1,0
"470","Centro","CS PRAINHA",1,2015,3,2,0
"471","Centro","CS PRAINHA",1,2015,4,3,0
"472","Centro","CS PRAINHA",1,2015,9,1,0
"473","Centro","CS PRAINHA",1,2015,10,1,0
"474","Centro","CS PRAINHA",1,2015,11,1,0
"475","Centro","CS PRAINHA",1,2016,1,2,1
"476","Centro","CS PRAINHA",1,2016,4,1,0
"477","Centro","CS PRAINHA",1,2016,6,1,0
"478","Centro","CS PRAINHA",1,2016,7,2,2
"479","Centro","CS PRAINHA",1,2016,8,1,1
"480","Centro","CS PRAINHA",1,2016,9,2,2
"481","Centro","CS PRAINHA",1,2016,11,3,3
"482","Centro","CS PRAINHA",1,2017,3,2,1
"483","Centro","CS PRAINHA",1,2017,4,3,3
"484","Centro","CS PRAINHA",1,2017,5,2,2
"485","Centro","CS PRAINHA",1,2017,7,2,0
"486","Centro","CS PRAINHA",1,2017,9,1,0
"487","Centro","CS PRAINHA",1,2017,10,2,2
"488","Centro","CS PRAINHA",1,2017,11,4,2
"489","Centro","CS PRAINHA",1,2017,12,2,1
